PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luol Deng,21,10,10,41.0,8.8,16.8,0.524,0.0,0.1,0.0,8.8,16.7,0.527,0.524,4.6,5.7,0.807,3.0,5.7,8.7,2.4,1.0,0.7,2.3,2.2,22.2
Ben Gordon,23,10,10,39.5,6.1,14.7,0.415,2.4,5.5,0.436,3.7,9.2,0.402,0.49700000000000005,5.8,6.3,0.9209999999999999,0.9,2.9,3.8,3.8,0.9,0.1,3.4,3.4,20.4
Ben Wallace,32,10,10,36.9,3.0,5.3,0.5660000000000001,0.0,0.1,0.0,3.0,5.2,0.5770000000000001,0.5660000000000001,2.7,5.4,0.5,2.9,6.6,9.5,1.4,1.5,1.7,1.0,1.9,8.7
Kirk Hinrich,26,10,10,36.2,4.4,11.7,0.376,1.3,4.3,0.302,3.1,7.4,0.419,0.43200000000000005,2.0,2.6,0.769,0.4,3.8,4.2,7.5,0.9,0.3,2.3,3.7,12.1
P.J. Brown,37,10,10,22.8,3.3,6.7,0.493,0.0,0.0,,3.3,6.7,0.493,0.493,1.7,2.3,0.7390000000000001,1.7,3.0,4.7,1.2,0.8,0.2,0.8,2.9,8.3
Andre Barrett,27,10,0,19.7,3.1,8.6,0.36,1.3,3.9,0.33299999999999996,1.8,4.7,0.38299999999999995,0.436,1.3,1.8,0.722,0.3,3.2,3.5,0.8,0.2,0.5,1.3,2.5,8.8
Chris Duhon,24,9,0,19.1,1.0,3.4,0.29,0.7,2.1,0.316,0.3,1.3,0.25,0.387,0.9,1.1,0.8,0.3,1.4,1.8,2.3,0.3,0.1,0.8,1.3,3.6
Tyrus Thomas,20,10,0,12.2,1.6,4.1,0.39,0.0,0.0,,1.6,4.1,0.39,0.39,1.9,3.0,0.633,1.2,2.2,3.4,0.6,1.0,0.5,1.5,2.3,5.1
Thabo Sefolosha,22,9,0,11.0,1.1,2.9,0.385,0.3,0.9,0.375,0.8,2.0,0.389,0.442,0.8,1.3,0.583,0.4,1.4,1.9,0.8,0.2,0.0,0.8,1.2,3.3
Malik Allen,28,5,0,6.8,0.4,2.4,0.16699999999999998,0.0,0.0,,0.4,2.4,0.16699999999999998,0.16699999999999998,0.0,0.0,,0.8,0.6,1.4,0.2,0.2,0.2,0.6,1.4,0.8
Mike Sweetney,24,1,0,3.0,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Adrian Griffin,32,4,0,2.3,0.0,1.5,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0
