Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,30,1821,WSB,Washington Bullets,Jeff Malone,"June 28, 1961",22.0,NBA,SG,81.0,1976.0,11.3,0.49,0.08,0.19,3.4,5.8,4.6,12.1,0.6,0.4,10.0,23.8,0.2,1.1,1.3,0.03,-1.5,-2.0,-3.5,-0.8
1985,30,1821,WSB,Washington Bullets,Jeff Malone,"June 28, 1961",23.0,NBA,SG,76.0,2613.0,15.0,0.54,0.06,0.21,2.5,6.3,4.3,10.7,1.0,0.2,7.5,22.8,3.4,2.3,5.7,0.1,0.0,-0.9,-0.9,0.7
1986,30,1821,WSB,Washington Bullets,Jeff Malone,"June 28, 1961",24.0,NBA,SG,80.0,2992.0,16.3,0.53,0.01,0.24,2.4,8.0,5.2,10.9,1.1,0.2,9.1,25.9,3.6,2.5,6.1,0.1,0.1,-1.2,-1.2,0.6
1987,30,1821,WSB,Washington Bullets,Jeff Malone,"June 28, 1961",25.0,NBA,SG,80.0,2763.0,17.0,0.52,0.02,0.28,1.9,6.6,4.2,17.9,1.3,0.3,9.7,27.3,3.8,1.8,5.6,0.1,1.3,-1.3,-0.1,1.4
1988,30,1821,WSB,Washington Bullets,Jeff Malone,"June 28, 1961",26.0,NBA,SG,80.0,2655.0,16.1,0.54,0.02,0.28,1.8,6.9,4.3,14.9,0.9,0.3,10.1,26.4,4.0,1.5,5.6,0.1,1.0,-1.4,-0.3,1.1
1989,30,1821,WSB,Washington Bullets,Jeff Malone,"June 28, 1961",27.0,NBA,SG,76.0,2418.0,16.7,0.53,0.01,0.24,2.4,5.8,4.0,14.9,0.8,0.3,9.6,28.6,3.2,0.9,4.1,0.08,1.4,-2.1,-0.7,0.8
1990,30,1821,WSB,Washington Bullets,Jeff Malone,"June 28, 1961",28.0,NBA,SG,75.0,2567.0,18.5,0.53,0.0,0.18,2.3,6.4,4.3,15.7,0.9,0.1,6.8,29.4,4.4,0.8,5.2,0.1,2.2,-2.2,0.0,1.3
1991,29,1821,UTA,Utah Jazz,Jeff Malone,"June 28, 1961",29.0,NBA,SG,69.0,2466.0,14.4,0.56,0.01,0.24,1.8,7.6,4.9,9.7,1.0,0.2,8.6,22.5,3.1,2.0,5.1,0.1,-0.8,-1.1,-2.0,0.0
1992,29,1821,UTA,Utah Jazz,Jeff Malone,"June 28, 1961",30.0,NBA,SG,81.0,2922.0,15.1,0.55,0.01,0.21,2.0,6.8,4.5,10.0,1.0,0.1,8.7,23.9,4.5,2.1,6.6,0.11,-0.1,-1.5,-1.7,0.3
1993,29,1821,UTA,Utah Jazz,Jeff Malone,"June 28, 1961",31.0,NBA,SG,79.0,2558.0,13.7,0.54,0.01,0.23,1.4,6.1,3.9,8.2,0.8,0.1,8.6,24.4,2.4,1.2,3.6,0.07,-0.9,-2.2,-3.1,-0.7
1994,31,1821,TOT,Total After Trade,Jeff Malone,"June 28, 1961",32.0,NBA,SG,77.0,2560.0,13.5,0.53,0.01,0.23,2.3,6.5,4.4,8.3,0.8,0.1,6.7,21.9,3.2,0.9,4.2,0.08,-0.7,-2.2,-2.9,-0.6
1994,29,1821,UTA,Utah Jazz,Jeff Malone,"June 28, 1961",32.0,NBA,SG,50.0,1657.0,12.9,0.53,0.01,0.22,2.0,6.0,4.0,6.6,0.8,0.2,7.0,21.8,1.9,1.0,2.9,0.08,-0.8,-1.7,-2.5,-0.2
1994,23,1821,PHI,Philadelphia 76Ers,Jeff Malone,"June 28, 1961",32.0,NBA,SG,27.0,903.0,14.7,0.53,0.02,0.24,2.8,7.4,5.1,11.3,0.8,0.0,6.1,22.1,1.3,0.0,1.3,0.07,-0.5,-3.1,-3.6,-0.4
1995,23,1821,PHI,Philadelphia 76Ers,Jeff Malone,"June 28, 1961",33.0,NBA,SG,19.0,660.0,15.9,0.56,0.1,0.21,1.9,7.8,4.9,8.3,1.2,0.0,8.6,22.9,1.1,0.2,1.3,0.09,0.8,-1.3,-0.6,0.2
1996,31,1821,TOT,Total After Trade,Jeff Malone,"June 28, 1961",34.0,NBA,SG,32.0,510.0,8.8,0.45,0.08,0.17,1.8,7.4,4.5,9.0,1.6,0.0,9.6,20.1,-0.3,0.1,-0.2,-0.02,-4.2,-1.3,-5.5,-0.4
1996,23,1821,PHI,Philadelphia 76Ers,Jeff Malone,"June 28, 1961",34.0,NBA,SG,25.0,407.0,9.0,0.45,0.1,0.16,2.2,7.0,4.5,8.4,1.7,0.0,10.0,20.9,-0.3,0.0,-0.3,-0.04,-3.9,-2.0,-5.9,-0.4
1996,16,1821,MIA,Miami Heat,Jeff Malone,"June 28, 1961",34.0,NBA,SG,7.0,103.0,8.0,0.44,0.0,0.18,0.0,8.8,4.5,11.2,1.5,0.0,7.8,17.0,0.0,0.1,0.1,0.03,-5.1,1.5,-3.6,0.0
