PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Carlos Boozer,28,10,402,17.6,0.537,0.0,0.20800000000000002,9.6,29.3,19.3,13.0,0.5,1.4,11.6,23.0,,0.4,0.2,0.6,0.07,,1.1,-1.4,-0.2,0.2
Deron Williams,25,10,398,23.5,0.614,0.342,0.745,1.2,6.9,4.0,41.0,1.3,0.8,13.2,25.6,,1.7,-0.1,1.6,0.192,,6.4,-0.7,5.7,0.8
Wesley Matthews,23,10,371,11.8,0.54,0.41600000000000004,0.475,3.1,10.9,7.0,6.7,2.5,1.1,10.9,16.5,,0.3,0.1,0.4,0.052000000000000005,,-1.0,0.6,-0.4,0.2
C.J. Miles,22,10,337,11.9,0.585,0.434,0.368,1.7,7.1,4.4,12.7,0.9,1.4,13.4,18.8,,0.4,-0.1,0.4,0.053,,-0.8,-0.1,-1.0,0.1
Paul Millsap,24,10,323,24.5,0.61,0.016,0.475,12.3,19.9,16.0,11.8,1.7,3.4,8.1,22.2,,1.1,0.2,1.3,0.195,,4.0,1.3,5.4,0.6
Kyle Korver,28,10,210,12.1,0.639,0.377,0.14800000000000002,0.0,6.2,3.1,9.7,1.2,0.0,9.7,15.3,,0.4,-0.1,0.3,0.066,,0.3,-0.7,-0.3,0.1
Kyrylo Fesenko,23,10,181,3.0,0.42,0.0,0.7,5.1,20.3,12.7,9.2,0.0,2.2,26.3,13.1,,-0.3,0.0,-0.3,-0.085,,-6.2,0.1,-6.2,-0.2
Ronnie Price,26,10,90,7.4,0.363,0.292,0.33299999999999996,6.5,6.6,6.5,21.7,2.3,0.9,6.8,14.7,,0.0,0.0,0.0,0.005,,-4.3,0.7,-3.6,0.0
Kosta Koufos,20,9,31,7.2,0.4,0.0,0.0,15.0,19.2,17.1,0.0,0.0,2.5,16.7,17.3,,0.0,0.0,0.0,-0.076,,-4.6,-4.1,-8.7,-0.1
Andrei Kirilenko,28,2,30,16.1,0.527,0.1,0.1,11.7,11.9,11.8,0.0,1.7,2.6,0.0,15.5,,0.1,0.0,0.1,0.10099999999999999,,2.0,-1.5,0.5,0.0
Mehmet Okur,30,1,11,28.1,1.215,0.5,1.0,10.6,10.8,10.7,0.0,0.0,0.0,25.8,15.8,,0.1,0.0,0.1,0.226,,10.6,-2.9,7.7,0.0
Othyus Jeffers,24,6,10,-15.0,0.155,0.0,0.16699999999999998,11.7,0.0,5.9,0.0,0.0,0.0,13.4,33.2,,-0.1,0.0,-0.1,-0.588,,-15.8,-12.6,-28.4,-0.1
Sundiata Gaines,23,5,7,60.5,0.799,0.16699999999999998,0.33299999999999996,16.6,17.0,16.8,0.0,0.0,0.0,0.0,43.9,,0.1,0.0,0.1,0.386,,24.3,3.7,28.0,0.1
