PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Derrick Rose,21,5,212,19.4,0.49700000000000005,0.048,0.17600000000000002,2.1,7.5,4.7,32.7,1.0,0.0,8.8,31.5,,0.2,0.0,0.2,0.034,,4.1,-1.3,2.9,0.3
Luol Deng,24,5,203,15.8,0.514,0.15,0.325,4.4,10.3,7.2,5.7,1.5,1.8,3.2,21.0,,0.3,0.1,0.3,0.076,,1.2,0.2,1.3,0.2
Kirk Hinrich,29,5,196,13.3,0.5329999999999999,0.308,0.26899999999999996,0.6,13.1,6.5,15.1,1.9,0.0,3.3,13.9,,0.3,0.1,0.4,0.086,,-0.5,1.5,1.1,0.2
Joakim Noah,24,5,188,20.2,0.603,0.0,0.358,11.8,29.3,20.1,10.8,2.5,3.4,19.6,18.4,,0.3,0.2,0.5,0.126,,1.1,2.6,3.7,0.3
Taj Gibson,24,5,145,9.1,0.444,0.0,0.289,6.9,22.0,14.1,3.1,0.4,1.9,4.5,14.0,,0.0,0.0,0.0,0.016,,-2.9,-0.9,-3.8,-0.1
Ronald Murray,30,5,97,17.1,0.518,0.324,0.21600000000000003,4.6,11.4,7.8,16.3,1.1,0.0,2.4,19.3,,0.2,0.0,0.2,0.102,,3.2,0.2,3.5,0.1
Brad Miller,33,5,93,4.1,0.449,0.14800000000000002,0.259,3.6,19.7,11.3,6.3,0.0,1.0,18.9,18.0,,-0.2,0.0,-0.2,-0.079,,-7.2,-1.6,-8.8,-0.2
Hakim Warrick,27,3,31,0.6,0.33,0.091,0.545,10.8,7.9,9.4,0.0,0.0,0.0,12.8,22.8,,-0.1,0.0,-0.1,-0.18,,-6.3,-4.9,-11.2,-0.1
James Johnson,22,4,20,-15.3,0.0,0.5,0.0,5.6,0.0,2.9,6.3,0.0,0.0,50.0,9.0,,-0.1,0.0,-0.1,-0.231,,-20.6,-2.0,-22.6,-0.1
Jannero Pargo,30,2,8,1.6,0.3,0.4,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,28.2,,0.0,0.0,0.0,-0.207,,0.0,-4.3,-4.2,0.0
Chris Richard,25,2,5,13.8,,,,22.2,49.0,35.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.134,,1.6,-0.6,1.0,0.0
Devin Brown,31,1,2,41.0,0.6940000000000001,0.0,1.0,0.0,61.2,29.1,0.0,0.0,0.0,0.0,32.5,,0.0,0.0,0.0,0.098,,8.0,5.8,13.8,0.0
