Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,22.0,IND,NBA,SF,44.0,0.0,413.0,3.9,12.6,0.313,1.1,3.5,0.325,2.8,9.1,0.308,1.3,1.7,0.789,1.0,2.6,3.7,3.9,1.7,0.3,3.1,4.9,10.3
1991,23.0,IND,NBA,SF,74.0,0.0,1070.0,4.4,11.8,0.373,1.4,4.2,0.347,3.0,7.6,0.388,1.3,1.6,0.776,1.2,2.8,4.0,5.0,1.3,0.4,3.1,4.7,11.5
1992,24.0,IND,NBA,SF,51.0,5.0,892.0,5.2,12.6,0.409,1.3,3.8,0.34,3.9,8.8,0.438,2.0,2.6,0.781,1.8,3.5,5.3,4.7,1.0,0.4,2.5,3.8,13.6
1993,25.0,IND,NBA,SF,78.0,21.0,1500.0,5.2,12.6,0.411,1.4,4.3,0.32,3.8,8.3,0.459,1.8,2.4,0.735,1.4,3.5,4.9,4.6,1.3,0.3,2.6,4.0,13.6
1995,27.0,DAL,NBA,SF,42.0,3.0,802.0,6.5,14.7,0.439,1.5,4.0,0.382,4.9,10.7,0.46,3.6,4.3,0.833,3.7,2.9,6.6,2.4,1.0,0.4,1.8,3.2,18.0
1996,28.0,DAL,NBA,SF,79.0,63.0,2846.0,6.7,16.2,0.414,3.3,8.6,0.379,3.5,7.6,0.453,2.3,2.8,0.804,1.5,3.3,4.8,2.7,1.4,0.5,2.1,2.7,18.9
1997,29.0,TOT,NBA,SF,64.0,28.0,1493.0,5.7,13.9,0.412,2.4,6.1,0.39,3.4,7.8,0.429,2.0,2.4,0.822,0.9,3.4,4.3,2.6,1.5,0.2,1.5,3.0,15.9
1997,29.0,DAL,NBA,SF,41.0,26.0,1207.0,6.1,14.4,0.423,2.3,6.1,0.38,3.8,8.3,0.455,2.3,2.7,0.837,0.9,3.4,4.3,2.7,1.6,0.2,1.6,3.2,16.8
1997,29.0,LAL,NBA,SF,23.0,2.0,286.0,4.3,12.1,0.354,2.6,6.2,0.429,1.6,5.9,0.277,0.8,1.1,0.667,0.9,3.7,4.5,2.1,1.1,0.0,1.1,2.5,12.0
1998,30.0,PHO,NBA,SF,63.0,13.0,1213.0,5.1,12.7,0.405,2.1,6.2,0.341,3.0,6.5,0.466,1.2,1.5,0.765,1.3,5.1,6.5,2.5,1.6,0.4,1.9,3.9,13.5
1999,31.0,PHO,NBA,SF,48.0,16.0,1245.0,4.1,9.4,0.438,2.0,4.8,0.416,2.1,4.6,0.462,2.2,2.5,0.862,1.0,3.7,4.7,2.3,1.3,0.4,1.4,3.7,12.4
2001,33.0,DEN,NBA,SF,76.0,8.0,2007.0,4.5,11.7,0.382,1.4,4.2,0.329,3.1,7.6,0.411,2.7,3.2,0.84,1.0,3.0,4.0,5.0,1.0,0.5,2.1,3.0,13.1
2002,34.0,DEN,NBA,SF,69.0,26.0,1830.0,4.1,11.3,0.358,1.2,4.4,0.27,2.9,7.0,0.412,2.6,3.2,0.81,1.3,3.6,4.9,4.0,1.1,0.4,2.8,3.4,11.9
