Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,22.0,IND,NBA,C,82,71,2041,6.8,13.2,0.517,0.0,0.0,0.0,6.8,13.1,0.518,3.2,4.5,0.722,3.3,5.6,8.8,1.2,0.7,2.7,2.3,5.5,16.9
1990,23.0,IND,NBA,C,82,82,2404,7.7,14.5,0.533,0.0,0.0,0.0,7.7,14.5,0.533,3.6,4.4,0.811,2.0,5.6,7.7,2.1,0.7,2.5,2.1,4.9,19.0
1991,24.0,IND,NBA,C,76,38,1690,7.3,15.0,0.485,0.0,0.0,,7.3,15.0,0.485,3.1,4.0,0.762,2.5,5.1,7.6,1.8,0.5,2.4,1.8,5.2,17.6
1992,25.0,IND,NBA,C,74,55,1772,8.9,17.4,0.51,0.0,0.0,0.0,8.9,17.3,0.511,3.1,3.9,0.788,2.5,6.0,8.5,2.4,0.6,2.0,2.6,4.7,20.8
1993,26.0,IND,NBA,C,81,81,2072,8.6,17.7,0.486,0.0,0.0,,8.6,17.7,0.486,2.9,4.0,0.732,2.2,5.3,7.5,2.1,0.5,1.3,2.6,5.0,20.1
1994,27.0,IND,NBA,C,78,75,2113,8.4,15.7,0.534,0.0,0.0,0.0,8.4,15.7,0.535,4.1,5.1,0.793,2.3,5.9,8.2,2.7,0.8,1.4,2.6,4.8,20.9
1995,28.0,IND,NBA,C,78,78,2381,8.4,16.0,0.526,0.0,0.0,0.0,8.4,16.0,0.527,4.3,5.7,0.753,2.9,6.2,9.1,1.7,0.6,1.2,2.9,4.2,21.2
1996,29.0,IND,NBA,C,63,63,1901,8.8,16.9,0.521,0.0,0.1,0.2,8.8,16.8,0.523,4.4,5.5,0.788,2.3,5.9,8.2,2.1,0.4,0.9,3.0,4.3,22.0
1997,30.0,IND,NBA,C,52,52,1518,8.4,17.4,0.486,0.0,0.2,0.25,8.4,17.2,0.488,4.1,5.1,0.797,2.5,6.1,8.6,1.6,0.5,1.4,3.0,4.2,21.0
1998,31.0,IND,NBA,C,73,69,2085,8.9,17.9,0.495,0.0,0.1,0.0,8.9,17.9,0.497,3.2,4.1,0.783,2.2,6.5,8.7,1.7,0.7,1.5,2.3,4.2,21.0
1999,32.0,IND,NBA,C,49,49,1271,8.8,17.9,0.49,0.0,0.1,0.0,8.8,17.9,0.491,3.1,3.7,0.818,2.1,5.7,7.8,1.5,0.5,1.5,2.1,4.5,20.6
