SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1979 - 80,IND,82,19855,42.1,89.0,0.473,1.0,3.6,0.28,41.1,85.3,0.48100000000000004,20.3,27.0,0.7509999999999999,16.2,26.9,43.1,24.9,10.4,6.1,17.6,22.8,105.5
