Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1997,1,176,ATL,Atlanta Hawks,27.0,NBA,SG,2.0,9.0,-13.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,-0.1,0.0,-0.1,-0.38,-12.8,-5.3,-18.1,0.0
1998,14,176,LAL,Los Angeles Lakers,28.0,NBA,SG,7.0,18.0,-13.6,0.0,0.62,0.0,0.0,13.6,6.7,0.0,3.0,0.0,0.0,20.6,-0.2,0.0,-0.2,-0.43,-16.5,-3.9,-20.4,-0.1
1999,26,176,SAC,Sacramento Kings,29.0,NBA,SG,5.0,112.0,12.5,0.51,0.56,0.35,3.1,7.5,5.2,14.9,2.9,0.6,18.6,19.8,0.0,0.1,0.1,0.05,-0.6,-0.1,-0.7,0.0
2001,26,176,SAC,Sacramento Kings,31.0,NBA,SG,7.0,55.0,6.5,0.47,0.41,0.0,5.5,0.0,2.8,12.2,0.9,0.0,15.0,15.1,0.0,0.0,0.0,0.03,-1.7,-1.0,-2.7,0.0
2002,9,176,DET,Detroit Pistons,32.0,NBA,SG,10.0,177.0,15.6,0.62,0.62,0.13,2.6,11.1,6.7,26.4,1.6,0.4,22.7,23.1,0.1,0.3,0.4,0.11,2.5,-0.7,1.8,0.2
2003,9,176,DET,Detroit Pistons,33.0,NBA,SG,14.0,172.0,19.3,0.6,0.61,0.17,3.3,13.4,8.2,23.8,2.6,0.4,10.8,18.2,0.5,0.3,0.7,0.2,4.0,2.0,6.0,0.3
2004,8,176,DEN,Denver Nuggets,34.0,NBA,SG,5.0,100.0,10.2,0.42,0.38,0.12,4.2,17.7,10.4,14.4,1.6,0.0,13.6,12.9,0.0,0.0,0.1,0.03,-1.4,-0.1,-1.5,0.0
2005,11,176,HOU,Houston Rockets,35.0,NBA,SG,7.0,183.0,12.5,0.58,0.48,0.17,0.7,18.2,9.6,8.0,1.5,0.0,10.4,15.0,0.2,0.0,0.3,0.07,-0.2,0.2,0.1,0.1
