Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,31,65,TOT,Total After Trade,24.0,NBA,PF,11.0,0.0,8.1,0.5,1.4,0.4,0.0,0.0,,0.5,1.4,0.4,0.4,0.4,0.9,0.4,1.2,1.4,2.5,0.1,0.1,0.7,0.5,1.4,1.5
2007,29,65,UTA,Utah Jazz,24.0,NBA,PF,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,23,65,PHI,Philadelphia 76Ers,24.0,NBA,PF,10.0,0.0,8.7,0.6,1.5,0.4,0.0,0.0,,0.6,1.5,0.4,0.4,0.4,1.0,0.4,1.3,1.5,2.8,0.1,0.1,0.8,0.5,1.5,1.6
2008,23,65,PHI,Philadelphia 76Ers,25.0,NBA,PF,16.0,0.0,4.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.1,0.4,0.29,0.4,0.3,0.8,0.0,0.1,0.1,0.1,0.8,1.1
2009,24,65,PHO,Phoenix Suns,26.0,NBA,PF,76.0,0.0,13.7,1.8,3.3,0.54,0.0,0.0,0.0,1.8,3.3,0.54,0.54,0.7,1.6,0.44,1.7,1.9,3.6,0.4,0.4,0.9,0.7,2.0,4.2
2010,24,65,PHO,Phoenix Suns,27.0,NBA,PF,79.0,0.0,14.8,1.9,3.5,0.55,0.0,0.0,0.0,1.9,3.5,0.55,0.55,0.8,1.6,0.55,1.6,2.8,4.4,0.4,0.3,0.9,0.7,2.1,4.7
2011,10,65,GSW,Golden State Warriors,28.0,NBA,PF,46.0,7.0,15.0,1.8,4.0,0.45,0.0,0.0,,1.8,4.0,0.45,0.45,0.7,1.9,0.39,1.8,2.3,4.0,0.4,0.3,0.7,0.5,1.9,4.3
2012,12,65,IND,Indiana Pacers,29.0,NBA,PF,60.0,0.0,12.6,1.5,3.5,0.43,0.0,0.0,,1.5,3.5,0.43,0.43,0.6,1.4,0.43,1.6,2.1,3.7,0.2,0.5,0.7,0.8,2.1,3.6
2013,31,65,TOT,Total After Trade,30.0,NBA,PF,39.0,0.0,9.5,0.8,2.1,0.4,0.0,0.0,,0.8,2.1,0.4,0.4,0.3,0.9,0.33,1.2,1.5,2.7,0.3,0.4,0.3,0.5,1.4,1.9
2013,18,65,MIN,Minnesota Timberwolves,30.0,NBA,PF,20.0,0.0,8.1,0.7,1.9,0.37,0.0,0.0,,0.7,1.9,0.37,0.37,0.2,1.0,0.2,1.2,1.2,2.4,0.2,0.4,0.3,0.6,1.3,1.6
2013,5,65,CHI,Charlotte Bobcats,30.0,NBA,PF,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,19,65,NOH,New Orleans Hornets,30.0,NBA,PF,18.0,0.0,11.6,1.0,2.3,0.43,0.0,0.0,,1.0,2.3,0.43,0.43,0.4,0.9,0.5,1.3,1.9,3.2,0.4,0.5,0.3,0.4,1.5,2.4
2014,31,65,TOT,Total After Trade,31.0,NBA,PF,19.0,0.0,9.7,0.8,1.7,0.5,0.0,0.0,,0.8,1.7,0.5,0.5,0.3,1.3,0.25,1.5,1.4,2.9,0.3,0.5,0.6,0.7,2.6,2.0
2014,19,65,NOP,New Orleans Pelicans,31.0,NBA,PF,18.0,0.0,10.2,0.9,1.8,0.5,0.0,0.0,,0.9,1.8,0.5,0.5,0.3,1.3,0.25,1.6,1.5,3.1,0.3,0.5,0.6,0.8,2.7,2.1
2014,5,65,CHI,Charlotte Bobcats,31.0,NBA,PF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,31,65,TOT,Total After Trade,32.0,NBA,PF,53.0,35.0,17.7,2.1,4.8,0.43,0.0,0.0,0.0,2.1,4.8,0.43,0.43,0.8,1.6,0.47,1.8,3.3,5.1,1.3,0.4,1.0,1.2,2.4,4.9
2015,6,65,CLE,Cleveland Cavaliers,32.0,NBA,PF,12.0,0.0,6.6,0.3,1.0,0.33,0.0,0.0,,0.3,1.0,0.33,0.33,0.3,0.4,0.6,0.4,1.3,1.7,0.4,0.1,0.0,0.4,0.9,0.9
2015,20,65,NYK,New York Knicks,32.0,NBA,PF,41.0,35.0,20.9,2.6,5.9,0.43,0.0,0.0,0.0,2.6,5.9,0.43,0.43,0.9,2.0,0.46,2.2,3.9,6.0,1.6,0.5,1.3,1.4,2.8,6.0
2016,20,65,NYK,New York Knicks,33.0,NBA,PF,29.0,0.0,7.0,0.7,1.8,0.36,0.0,0.0,,0.7,1.8,0.36,0.36,0.5,0.9,0.52,0.8,0.9,1.7,0.4,0.2,0.2,0.5,1.5,1.8
