Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,22.0,POR,NBA,SG,45.0,20.0,827.0,5.0,11.4,0.444,0.5,1.2,0.393,4.6,10.1,0.451,2.2,3.2,0.685,1.5,4.1,5.6,3.9,1.6,0.7,1.7,4.2,12.8
1996,23.0,POR,NBA,SG,81.0,73.0,2259.0,5.4,11.5,0.467,0.6,1.9,0.325,4.8,9.6,0.494,2.4,3.2,0.764,1.4,3.5,4.8,3.3,1.5,0.3,2.2,3.3,13.8
1997,24.0,TOT,NBA,SG,83.0,11.0,1625.0,3.3,8.1,0.411,0.9,2.3,0.398,2.4,5.8,0.416,2.0,2.4,0.836,0.9,4.0,4.9,3.6,1.7,0.5,2.0,2.9,9.6
1997,24.0,POR,NBA,SG,41.0,8.0,775.0,2.5,7.2,0.34,1.1,2.6,0.418,1.4,4.7,0.297,1.9,2.3,0.837,0.6,3.7,4.3,3.9,1.6,0.7,2.2,2.8,7.9
1997,24.0,DET,NBA,SG,42.0,3.0,850.0,4.1,8.9,0.464,0.8,2.0,0.375,3.3,6.8,0.491,2.2,2.6,0.836,1.1,4.3,5.4,3.3,1.8,0.3,1.8,2.9,11.1
1998,25.0,TOT,NBA,"SF,SG",81.0,32.0,1813.0,2.8,7.6,0.365,0.2,1.3,0.19,2.5,6.3,0.399,0.8,1.1,0.764,1.2,3.4,4.6,3.5,2.0,0.3,1.5,3.3,6.6
1998,25.0,DET,NBA,SF,24.0,1.0,472.0,3.3,7.9,0.413,0.2,1.3,0.176,3.1,6.6,0.46,1.5,1.8,0.87,1.8,3.4,5.2,2.9,1.8,0.1,1.8,3.6,8.3
1998,25.0,PHI,NBA,SG,57.0,31.0,1341.0,2.6,7.4,0.347,0.2,1.2,0.196,2.3,6.2,0.377,0.6,0.9,0.688,0.9,3.5,4.4,3.7,2.1,0.3,1.4,3.1,6.0
1999,26.0,PHI,NBA,SG,50.0,4.0,959.0,3.6,8.9,0.401,0.2,1.2,0.194,3.3,7.7,0.432,1.7,2.3,0.71,1.0,4.2,5.3,3.8,2.4,0.1,2.1,3.4,9.0
2001,28.0,PHI,NBA,SG,76.0,33.0,2394.0,5.1,10.7,0.473,0.8,2.6,0.312,4.3,8.2,0.524,2.2,2.9,0.768,0.5,4.2,4.7,5.7,1.6,0.1,3.1,2.7,13.2
2002,29.0,PHI,NBA,SG,48.0,16.0,1471.0,5.4,12.0,0.449,1.2,3.1,0.398,4.1,8.9,0.467,2.3,3.0,0.787,0.6,4.1,4.7,4.4,1.4,0.3,2.3,1.8,14.4
2003,30.0,PHI,NBA,SF,80.0,40.0,2374.0,4.3,10.1,0.429,0.6,1.7,0.33,3.8,8.4,0.449,1.7,2.0,0.836,0.9,4.4,5.3,4.2,2.0,0.1,1.7,2.7,10.9
2004,31.0,PHI,NBA,SF,75.0,41.0,2112.0,4.5,9.8,0.459,1.3,2.9,0.436,3.2,6.9,0.469,1.4,1.9,0.757,0.8,3.5,4.3,3.3,1.4,0.4,1.8,2.4,11.7
2005,32.0,PHI,NBA,SG,68.0,3.0,1118.0,2.0,4.6,0.43,0.6,2.0,0.323,1.3,2.6,0.513,0.3,0.5,0.625,0.6,4.9,5.5,3.3,1.5,0.5,1.0,3.7,4.9
2006,33.0,LAL,NBA,PG,14.0,0.0,121.0,0.9,3.6,0.25,0.0,0.6,0.0,0.9,3.0,0.3,0.3,0.6,0.5,0.9,5.1,6.0,3.3,1.5,0.0,0.6,2.1,2.1
2007,34.0,LAL,NBA,SF,10.0,0.0,131.0,3.0,4.7,0.647,0.0,0.0,,3.0,4.7,0.647,0.0,0.0,,0.3,4.7,4.9,3.6,1.1,0.0,2.2,3.8,6.0
