PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Terry Cummings,27,80,2824,19.7,0.518,0.01,0.294,11.3,15.3,13.3,11.7,1.8,1.6,10.2,28.9,,4.2,3.5,7.7,0.131,,2.0,-0.8,1.2,2.3
Jack Sikma,33,80,2587,15.8,0.5539999999999999,0.259,0.35200000000000004,6.2,21.9,13.9,15.5,1.6,1.5,13.1,17.8,,4.5,3.7,8.1,0.151,,1.5,1.4,2.8,3.2
Larry Krystkowiak,24,80,2472,14.2,0.552,0.016,0.45799999999999996,9.1,19.6,14.3,6.1,1.8,0.2,13.8,17.9,,3.1,3.2,6.3,0.122,,-0.4,-0.5,-0.9,0.7
Jay Humphries,26,73,2220,14.6,0.539,0.132,0.221,3.6,6.3,4.9,25.9,3.1,0.1,17.0,17.6,,2.4,2.5,4.9,0.105,,0.3,1.0,1.3,1.8
Paul Pressey,30,67,2170,15.0,0.539,0.085,0.37200000000000005,3.8,10.2,7.0,28.1,2.7,1.3,19.6,17.9,,2.1,2.7,4.8,0.105,,0.6,1.5,2.2,2.3
Ricky Pierce,29,75,2078,18.6,0.573,0.035,0.292,4.5,6.5,5.5,12.4,1.8,0.6,8.9,25.2,,5.0,1.7,6.7,0.155,,2.3,-0.4,1.9,2.0
Sidney Moncrief,31,62,1594,16.4,0.591,0.13699999999999998,0.445,3.3,9.3,6.2,16.9,2.0,0.5,12.9,19.0,,3.5,1.6,5.0,0.151,,1.9,0.7,2.6,1.9
Fred Roberts,28,71,1251,10.6,0.555,0.044000000000000004,0.40399999999999997,6.2,13.2,9.7,7.2,1.4,1.1,17.6,15.1,,0.7,1.3,2.0,0.077,,-1.7,0.1,-1.6,0.1
Paul Mokeski,32,74,690,8.2,0.44299999999999995,0.159,0.311,10.4,21.1,15.7,6.7,2.0,1.9,15.8,13.3,,-0.1,1.1,1.0,0.07200000000000001,,-4.6,1.0,-3.6,-0.3
Randy Breuer,28,48,513,13.8,0.496,0.0,0.285,11.3,19.2,15.2,6.2,0.9,4.5,12.6,18.6,,0.2,0.7,0.9,0.083,,-1.4,0.3,-1.1,0.1
Rickey Green,34,30,501,14.9,0.581,0.045,0.14400000000000002,1.6,9.1,5.3,29.2,2.1,0.2,19.0,14.4,,0.7,0.5,1.2,0.115,,1.1,0.3,1.4,0.4
Tony Brown,28,29,274,12.2,0.5529999999999999,0.096,0.315,6.2,6.0,6.1,10.5,2.1,0.9,10.7,14.1,,0.4,0.3,0.7,0.11599999999999999,,-0.6,0.5,-0.1,0.1
Mark Davis,25,31,251,15.3,0.5539999999999999,0.09300000000000001,0.33,6.8,9.8,8.3,8.3,2.5,1.2,9.7,20.4,,0.4,0.3,0.7,0.139,,-0.7,0.5,-0.2,0.1
Jeff Grayer,23,11,200,12.6,0.495,0.027000000000000003,0.27399999999999997,8.0,12.3,10.1,15.7,2.4,0.3,18.8,20.9,,0.0,0.2,0.2,0.047,,-1.0,-0.5,-1.5,0.0
Tito Horford,23,25,112,3.6,0.386,0.0,0.413,9.2,13.6,11.4,3.7,0.4,3.9,21.6,25.7,,-0.4,0.1,-0.3,-0.136,,-9.6,-2.5,-12.1,-0.3
Andre Turner,24,4,13,3.6,0.5,0.0,0.0,0.0,27.1,13.3,0.0,7.5,0.0,40.0,31.9,,-0.1,0.0,-0.1,-0.257,,-14.2,3.1,-11.1,0.0
Mike Dunleavy,34,2,5,17.7,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,,0.0,0.0,0.0,0.18899999999999997,,6.4,-0.6,5.9,0.0
