SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2016,30,WAS,John Wall,25,77,77,36.2,7.4,17.5,0.42,1.5,4.3,0.35,5.9,13.3,0.45,0.47,3.5,4.5,0.79,0.5,4.4,4.9,10.2,1.9,0.8,4.1,2.1,19.9
2016,30,WAS,Bradley Beal,22,55,35,31.1,6.5,14.5,0.45,1.9,4.9,0.39,4.6,9.6,0.48,0.52,2.5,3.2,0.77,0.7,2.7,3.4,2.9,1.0,0.2,2.0,2.1,17.4
2016,30,WAS,Otto Porter,22,75,73,30.3,4.5,9.6,0.47,1.3,3.6,0.37,3.2,6.0,0.54,0.54,1.3,1.7,0.75,1.3,3.9,5.2,1.6,1.4,0.4,0.9,2.2,11.6
2016,30,WAS,Marcin Gortat,31,75,74,30.1,5.8,10.2,0.57,0.0,0.0,0.0,5.8,10.2,0.57,0.57,1.9,2.8,0.7,3.0,6.9,9.9,1.4,0.6,1.3,1.6,2.6,13.5
2016,30,WAS,Markieff Morris,26,27,21,26.4,5.0,10.6,0.47,0.9,2.9,0.32,4.0,7.7,0.52,0.51,1.6,2.0,0.76,1.1,4.7,5.9,1.4,0.9,0.6,1.7,3.0,12.4
2016,30,WAS,Jared Dudley,30,81,41,25.9,2.9,6.0,0.48,1.2,2.9,0.42,1.6,3.1,0.53,0.58,0.9,1.2,0.74,0.7,2.9,3.5,2.1,0.9,0.2,1.0,2.3,7.9
2016,30,WAS,Garrett Temple,29,80,43,24.4,2.5,6.3,0.4,1.1,3.2,0.34,1.4,3.1,0.45,0.49,1.1,1.6,0.73,0.5,2.2,2.7,1.8,0.9,0.2,0.8,2.4,7.3
2016,30,WAS,Ramon Sessions,29,82,5,20.3,3.4,7.2,0.47,0.4,1.4,0.32,3.0,5.9,0.51,0.5,2.6,3.5,0.76,0.3,2.2,2.5,2.9,0.6,0.1,1.4,1.2,9.9
2016,30,WAS,Gary Neal,31,40,2,20.2,3.8,8.1,0.46,1.0,2.5,0.41,2.8,5.6,0.49,0.53,1.2,1.4,0.86,0.3,1.8,2.1,1.2,0.5,0.0,0.7,1.4,9.8
2016,30,WAS,Nene Hilario,33,57,11,19.2,3.7,6.7,0.54,0.0,0.1,0.0,3.7,6.7,0.55,0.54,1.9,3.2,0.58,0.9,3.6,4.5,1.7,0.9,0.5,1.3,2.7,9.2
2016,30,WAS,Kris Humphries,30,28,14,16.6,2.3,5.6,0.4,0.8,2.4,0.34,1.5,3.3,0.45,0.48,1.0,1.1,0.94,0.9,3.2,4.1,0.6,0.1,0.5,0.7,1.5,6.4
2016,30,WAS,Marcus Thornton,28,14,2,16.0,3.0,7.6,0.39,1.3,3.9,0.33,1.7,3.8,0.45,0.48,1.1,1.5,0.76,0.5,2.0,2.5,1.4,0.9,0.1,0.8,1.2,8.4
2016,30,WAS,Alan Anderson,33,13,0,14.8,1.6,4.5,0.36,0.9,2.8,0.32,0.7,1.7,0.41,0.46,0.8,1.2,0.73,0.1,2.0,2.1,1.1,0.3,0.1,0.2,1.9,5.0
2016,30,WAS,Kelly Oubre,20,63,9,10.7,1.4,3.3,0.43,0.4,1.3,0.32,1.0,2.1,0.49,0.49,0.5,0.8,0.63,0.4,1.7,2.1,0.2,0.3,0.1,0.5,1.6,3.7
2016,30,WAS,Drew Gooden,34,30,0,10.2,1.1,3.4,0.32,0.2,1.4,0.17,0.9,2.1,0.42,0.35,0.3,0.5,0.64,0.9,1.9,2.8,0.4,0.3,0.4,0.4,1.3,2.7
2016,30,WAS,Ryan Hollins,31,5,3,9.6,0.8,1.4,0.57,0.0,0.0,,0.8,1.4,0.57,0.57,0.0,0.0,,1.4,0.8,2.2,0.0,0.0,0.2,0.6,0.8,1.6
2016,30,WAS,J.J. Hickson,27,15,0,8.7,1.7,3.1,0.54,0.0,0.1,0.0,1.7,3.0,0.56,0.54,1.3,2.9,0.43,1.1,1.9,3.0,0.5,0.3,0.1,0.6,0.8,4.6
2016,30,WAS,DeJuan Blair,26,29,0,7.5,1.0,2.3,0.41,0.0,0.0,0.0,1.0,2.3,0.42,0.41,0.2,0.4,0.38,0.7,1.3,2.0,0.4,0.3,0.1,0.5,1.8,2.1
2016,30,WAS,Jarell Eddie,24,26,0,5.7,0.8,2.5,0.31,0.6,1.8,0.32,0.2,0.7,0.28,0.42,0.3,0.3,1.0,0.1,0.8,0.9,0.2,0.2,0.0,0.0,0.2,2.4
