Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2016,15,MEM,Memphis Grizzlies,Marc Gasol,31,52,52,34.4,6.3,13.6,0.46,0.0,0.1,0.67,6.3,13.5,0.46,0.46,3.9,4.7,0.83,1.1,5.8,7.0,3.8,1.0,1.3,2.3,2.7,16.6
2016,15,MEM,Memphis Grizzlies,Mike Conley,28,56,56,31.4,5.3,12.4,0.42,1.4,3.8,0.36,3.9,8.6,0.45,0.48,3.4,4.1,0.83,0.5,2.5,2.9,6.1,1.2,0.3,1.5,1.8,15.3
2016,15,MEM,Memphis Grizzlies,Zach Randolph,34,68,53,29.6,6.3,13.3,0.48,0.1,0.4,0.23,6.3,13.0,0.48,0.48,2.5,3.2,0.8,2.6,5.1,7.8,2.1,0.6,0.2,1.5,2.1,15.3
2016,15,MEM,Memphis Grizzlies,Courtney Lee,30,51,37,29.2,3.8,8.2,0.46,1.0,2.7,0.37,2.8,5.5,0.5,0.52,1.5,1.8,0.83,0.4,1.9,2.3,1.5,1.0,0.3,1.0,1.5,10.0
2016,15,MEM,Memphis Grizzlies,Jeff Green,29,53,31,29.1,4.5,10.5,0.43,0.8,2.6,0.31,3.7,7.9,0.47,0.47,2.3,2.9,0.8,1.0,3.5,4.5,1.8,0.8,0.4,1.3,1.9,12.2
2016,15,MEM,Memphis Grizzlies,Matt Barnes,35,76,45,28.8,3.5,9.1,0.38,1.6,4.9,0.32,1.9,4.3,0.45,0.47,1.5,1.8,0.8,1.1,4.4,5.5,2.1,1.0,0.8,1.6,3.1,10.0
2016,15,MEM,Memphis Grizzlies,Briante Weber,23,6,4,27.7,2.2,6.3,0.34,0.0,0.8,0.0,2.2,5.5,0.39,0.34,0.5,0.7,0.75,1.3,2.7,4.0,3.3,1.5,0.5,1.5,1.8,4.8
2016,15,MEM,Memphis Grizzlies,Lance Stephenson,25,26,3,26.6,5.6,11.8,0.47,0.4,1.2,0.36,5.2,10.7,0.49,0.49,2.5,3.1,0.82,0.8,3.6,4.4,2.8,0.7,0.2,1.8,2.2,14.2
2016,15,MEM,Memphis Grizzlies,Tony Allen,34,64,57,25.3,3.4,7.3,0.46,0.2,0.7,0.36,3.1,6.7,0.47,0.47,1.4,2.2,0.65,1.6,3.0,4.6,1.1,1.7,0.3,1.2,2.7,8.4
2016,15,MEM,Memphis Grizzlies,Jordan Farmar,29,12,10,24.3,3.5,8.3,0.42,1.3,3.8,0.36,2.2,4.6,0.47,0.5,0.8,0.8,1.0,0.3,1.8,2.1,3.1,1.3,0.2,1.5,1.8,9.2
2016,15,MEM,Memphis Grizzlies,Mario Chalmers,29,55,7,22.8,3.1,7.5,0.42,0.8,2.5,0.33,2.3,5.0,0.46,0.47,3.7,4.5,0.83,0.4,2.2,2.6,3.8,1.5,0.2,1.8,3.0,10.8
2016,15,MEM,Memphis Grizzlies,Ray McCallum,24,10,3,21.9,2.8,7.9,0.35,1.0,2.6,0.38,1.8,5.3,0.34,0.42,0.3,0.5,0.6,0.2,1.4,1.6,2.7,0.7,0.3,1.3,1.5,6.9
2016,15,MEM,Memphis Grizzlies,P.J. Hairston,23,18,9,20.8,2.6,7.3,0.35,0.9,3.8,0.23,1.7,3.5,0.48,0.41,0.9,1.2,0.73,0.4,2.2,2.6,0.5,0.4,0.2,0.9,1.7,6.9
2016,15,MEM,Memphis Grizzlies,JaMychal Green,25,78,15,18.5,2.9,6.3,0.46,0.2,0.6,0.33,2.8,5.8,0.48,0.48,1.3,1.8,0.75,1.8,3.0,4.8,0.9,0.6,0.4,1.1,2.4,7.4
2016,15,MEM,Memphis Grizzlies,Chris Andersen,37,20,14,18.3,1.7,3.1,0.55,0.1,0.5,0.22,1.6,2.7,0.6,0.56,1.1,1.6,0.69,1.7,2.8,4.5,0.5,0.7,0.5,0.4,1.3,4.6
2016,15,MEM,Memphis Grizzlies,Brandan Wright,28,12,2,17.7,2.9,4.3,0.67,0.0,0.0,,2.9,4.3,0.67,0.67,1.1,2.0,0.54,1.2,2.4,3.6,0.5,0.4,1.3,0.8,1.8,6.9
2016,15,MEM,Memphis Grizzlies,Xavier Munford,23,14,0,17.4,2.3,5.5,0.42,0.6,1.6,0.39,1.6,3.9,0.43,0.47,0.5,1.0,0.5,0.2,2.0,2.2,1.6,0.9,0.2,1.1,1.8,5.7
2016,15,MEM,Memphis Grizzlies,Vince Carter,39,60,3,16.8,2.2,5.7,0.39,1.0,2.8,0.35,1.2,2.9,0.42,0.47,1.2,1.4,0.83,0.5,1.9,2.4,0.9,0.6,0.3,0.6,1.7,6.6
2016,15,MEM,Memphis Grizzlies,Alex Stepheson,28,4,0,15.3,2.0,6.5,0.31,0.0,0.0,,2.0,6.5,0.31,0.31,1.0,2.5,0.4,4.5,2.0,6.5,0.5,0.3,0.8,0.0,2.0,5.0
