Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2016,23,PHI,Philadelphia 76Ers,Ish Smith,27,50,50,32.4,6.0,14.8,0.4,0.9,2.7,0.34,5.1,12.0,0.42,0.44,1.8,2.7,0.67,0.6,3.7,4.3,7.0,1.3,0.4,2.6,1.9,14.7
2016,23,PHI,Philadelphia 76Ers,Jahlil Okafor,20,53,48,30.0,7.5,14.7,0.51,0.0,0.1,0.17,7.5,14.6,0.51,0.51,2.5,3.7,0.69,2.3,4.7,7.0,1.2,0.4,1.2,2.3,2.6,17.5
2016,23,PHI,Philadelphia 76Ers,Nerlens Noel,21,67,62,29.3,4.6,8.8,0.52,0.0,0.0,0.5,4.6,8.7,0.52,0.52,2.0,3.4,0.59,2.3,5.8,8.1,1.8,1.8,1.5,2.4,2.9,11.1
2016,23,PHI,Philadelphia 76Ers,Robert Covington,25,67,49,28.4,4.1,10.6,0.38,2.5,7.2,0.35,1.6,3.4,0.45,0.5,2.1,2.6,0.79,1.0,5.3,6.3,1.4,1.6,0.6,2.1,3.5,12.8
2016,23,PHI,Philadelphia 76Ers,Hollis Thompson,24,77,17,28.0,3.5,8.8,0.4,1.9,5.1,0.38,1.6,3.7,0.42,0.51,0.9,1.2,0.72,0.7,2.8,3.5,1.3,0.5,0.3,1.0,2.4,9.8
2016,23,PHI,Philadelphia 76Ers,Jerami Grant,21,77,52,26.8,3.3,7.8,0.42,0.5,1.9,0.24,2.8,5.9,0.48,0.45,2.8,4.2,0.66,1.3,3.4,4.7,1.8,0.7,1.6,1.4,2.8,9.7
2016,23,PHI,Philadelphia 76Ers,Isaiah Canaan,24,77,39,25.5,3.4,9.4,0.36,2.3,6.3,0.36,1.1,3.1,0.35,0.48,1.9,2.3,0.83,0.3,2.0,2.3,1.8,0.7,0.2,1.2,1.7,11.0
2016,23,PHI,Philadelphia 76Ers,Nik Stauskas,22,73,35,24.8,2.9,7.5,0.38,1.5,4.5,0.33,1.4,3.0,0.47,0.48,1.2,1.6,0.77,0.3,2.2,2.5,1.9,0.6,0.3,1.3,1.6,8.5
2016,23,PHI,Philadelphia 76Ers,T.J. McConnell,23,81,17,19.8,2.7,5.7,0.47,0.4,1.1,0.35,2.3,4.6,0.5,0.5,0.3,0.5,0.63,0.5,2.6,3.1,4.5,1.2,0.1,1.7,1.4,6.1
2016,23,PHI,Philadelphia 76Ers,Tony Wroten,22,8,3,18.0,2.8,8.1,0.34,0.4,2.1,0.18,2.4,6.0,0.4,0.36,2.5,4.6,0.54,0.3,2.4,2.6,2.5,0.4,0.0,3.6,1.4,8.4
2016,23,PHI,Philadelphia 76Ers,Carl Landry,32,36,12,15.8,3.9,6.9,0.56,0.2,0.4,0.46,3.7,6.6,0.56,0.57,1.9,2.5,0.74,1.4,2.7,4.1,0.9,0.3,0.3,0.6,1.9,9.8
2016,23,PHI,Philadelphia 76Ers,JaKarr Sampson,22,47,18,14.7,1.8,4.3,0.43,0.1,0.7,0.18,1.7,3.6,0.48,0.44,1.3,2.1,0.64,0.6,2.1,2.7,0.6,0.2,0.3,1.1,1.9,5.1
2016,23,PHI,Philadelphia 76Ers,Richaun Holmes,22,51,1,13.8,2.2,4.4,0.51,0.2,0.9,0.18,2.1,3.5,0.6,0.53,1.0,1.5,0.69,1.2,1.4,2.6,0.6,0.4,0.8,0.6,1.8,5.6
2016,23,PHI,Philadelphia 76Ers,Kendall Marshall,24,30,6,13.3,1.4,3.9,0.36,0.5,1.6,0.33,0.9,2.3,0.39,0.43,0.3,0.4,0.69,0.1,0.9,0.9,2.4,0.5,0.1,1.4,1.0,3.7
2016,23,PHI,Philadelphia 76Ers,Elton Brand,36,17,1,13.2,1.8,4.2,0.43,0.0,0.1,0.0,1.8,4.2,0.44,0.43,0.5,0.5,0.89,0.5,3.2,3.7,1.1,0.5,0.5,0.6,1.9,4.1
2016,23,PHI,Philadelphia 76Ers,Phil Pressey,24,14,0,12.1,1.5,3.9,0.38,0.3,0.9,0.31,1.2,3.0,0.4,0.42,0.6,1.3,0.5,0.0,1.6,1.6,3.3,0.8,0.1,1.4,1.0,3.9
2016,23,PHI,Philadelphia 76Ers,Sonny Weems,29,7,0,11.1,1.0,3.0,0.33,0.3,1.3,0.22,0.7,1.7,0.42,0.38,0.1,0.3,0.5,0.1,1.6,1.7,0.3,0.0,0.0,0.6,1.0,2.4
2016,23,PHI,Philadelphia 76Ers,Christian Wood,20,17,0,8.5,1.3,3.1,0.42,0.2,0.6,0.36,1.1,2.5,0.43,0.45,0.8,1.2,0.62,0.8,1.5,2.2,0.2,0.3,0.4,0.1,0.6,3.6
