Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,15,1781,MEM,Memphis Grizzlies,20.0,NBA,PG,10.0,0.0,175.0,2.9,7.8,0.37,0.6,1.6,0.38,2.3,6.2,0.37,5.1,5.8,0.89,2.5,3.9,6.4,6.6,2.9,0.2,2.5,4.1,11.5
2008,15,1781,MEM,Memphis Grizzlies,21.0,NBA,PG,82.0,9.0,2089.0,4.4,10.2,0.43,0.6,2.4,0.26,3.8,7.8,0.49,4.2,6.0,0.7,0.7,3.6,4.3,5.1,1.6,0.4,2.2,3.2,13.6
2009,31,1781,TOT,Total After Trade,22.0,NBA,PG,77.0,21.0,1679.0,4.1,9.3,0.44,0.5,2.1,0.26,3.5,7.2,0.49,3.9,4.8,0.8,0.6,3.5,4.1,5.9,1.5,0.4,2.5,3.1,12.5
2009,15,1781,MEM,Memphis Grizzlies,22.0,NBA,PG,49.0,21.0,1071.0,3.8,9.1,0.41,0.6,2.3,0.25,3.2,6.8,0.47,4.3,5.4,0.8,0.4,3.3,3.7,6.0,1.6,0.3,2.7,3.0,12.4
2009,11,1781,HOU,Houston Rockets,22.0,NBA,PG,28.0,0.0,608.0,4.6,9.6,0.48,0.5,1.7,0.28,4.1,7.9,0.52,3.1,3.8,0.8,0.8,3.8,4.6,5.7,1.2,0.5,2.3,3.4,12.7
2010,11,1781,HOU,Houston Rockets,23.0,NBA,PG,68.0,0.0,1651.0,4.0,10.1,0.4,0.8,3.0,0.27,3.2,7.2,0.45,4.7,5.7,0.83,2.0,3.4,5.4,6.7,1.3,0.2,2.5,3.8,13.5
2011,11,1781,HOU,Houston Rockets,24.0,NBA,PG,75.0,71.0,2563.0,4.8,11.4,0.43,1.8,4.8,0.38,3.0,6.5,0.46,2.7,3.5,0.76,1.3,3.1,4.3,7.0,1.4,0.3,2.2,2.9,14.2
2012,11,1781,HOU,Houston Rockets,25.0,NBA,PG,47.0,38.0,1510.0,5.0,12.2,0.41,1.9,5.0,0.37,3.1,7.2,0.43,4.1,4.7,0.86,0.9,4.2,5.1,7.4,1.7,0.3,3.1,3.2,16.0
2013,28,1781,TOR,Toronto Raptors,26.0,NBA,PG,68.0,52.0,2020.0,4.5,11.1,0.4,1.8,5.0,0.36,2.7,6.1,0.43,3.4,4.3,0.8,1.0,4.7,5.7,7.8,1.7,0.4,2.8,3.9,14.1
2014,28,1781,TOR,Toronto Raptors,27.0,NBA,PG,79.0,79.0,2862.0,5.7,13.6,0.42,2.4,6.3,0.38,3.4,7.3,0.46,3.9,4.8,0.81,1.1,3.5,4.6,7.4,1.5,0.2,2.4,3.4,17.8
2015,28,1781,TOR,Toronto Raptors,28.0,NBA,PG,70.0,70.0,2414.0,6.4,15.6,0.41,2.0,5.8,0.34,4.4,9.7,0.46,3.8,4.7,0.81,0.8,4.1,4.9,7.1,1.6,0.2,2.6,3.2,18.6
2016,28,1781,TOR,Toronto Raptors,29.0,NBA,PG,77.0,77.0,2851.0,6.5,15.1,0.43,2.7,6.9,0.39,3.8,8.2,0.46,5.0,6.2,0.81,0.7,3.9,4.6,6.2,2.0,0.4,2.8,2.7,20.6
2017,28,1781,TOR,Toronto Raptors,30.0,NBA,PG,60.0,60.0,2244.0,6.8,14.7,0.46,3.1,7.5,0.41,3.7,7.2,0.52,4.8,5.9,0.82,0.8,3.8,4.6,6.7,1.4,0.3,2.8,2.7,21.6
2018,28,1781,TOR,Toronto Raptors,31.0,NBA,PG,78.0,78.0,2510.0,5.8,13.5,0.43,3.4,8.5,0.4,2.4,5.0,0.47,3.2,3.7,0.85,0.9,5.3,6.2,7.7,1.2,0.3,2.6,2.8,18.2
2019,28,1781,TOR,Toronto Raptors,32.0,NBA,PG,65.0,65.0,2213.0,4.9,12.0,0.41,2.6,7.4,0.35,2.4,4.7,0.51,2.6,3.2,0.83,0.7,4.4,5.1,9.2,1.5,0.5,3.0,2.7,15.1
2020,28,1781,TOR,Toronto Raptors,33.0,NBA,PG,58.0,58.0,2098.0,5.7,13.8,0.42,2.8,8.0,0.35,2.9,5.8,0.5,5.0,5.9,0.86,0.5,4.5,5.0,7.4,1.4,0.4,3.1,3.3,19.3
2021,28,1781,TOR,Toronto Raptors,34.0,NBA,PG,13.0,13.0,471.0,5.8,13.5,0.43,2.8,7.9,0.36,3.0,5.7,0.53,3.7,4.2,0.87,1.0,5.5,6.5,7.0,1.0,0.2,3.1,3.3,18.1
