Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2012,31,2659,TOT,Total After Trade,24.0,NBA,PG,33.0,669.0,8.9,0.43,0.13,0.15,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,,-0.4,0.1,-0.3,-0.02,,-3.3,-2.1,-5.3,-0.6
2012,1,2659,ATL,Atlanta Hawks,24.0,NBA,PG,5.0,20.0,11.6,0.38,0.12,0.0,5.9,23.3,14.7,41.6,2.7,0.0,20.0,23.5,,0.0,0.0,0.0,0.01,,-5.4,1.8,-3.6,0.0
2012,19,2659,NOH,New Orleans Hornets,24.0,NBA,PG,3.0,41.0,8.0,0.38,0.14,0.29,5.9,2.9,4.4,32.5,2.7,0.0,24.1,23.9,,-0.1,0.0,-0.1,-0.1,,-3.4,-1.3,-4.7,0.0
2012,6,2659,CLE,Cleveland Cavaliers,24.0,NBA,PG,25.0,608.0,8.9,0.44,0.12,0.15,2.7,8.6,5.5,25.6,0.9,0.4,18.3,17.0,,-0.3,0.0,-0.3,-0.02,,-3.2,-2.2,-5.4,-0.5
2013,31,2659,TOT,Total After Trade,25.0,NBA,"PG,SG",23.0,263.0,9.6,0.46,0.24,0.32,1.3,11.5,6.2,22.0,1.0,0.0,13.6,17.5,,0.0,0.0,0.1,0.02,,-1.8,-1.2,-3.0,-0.1
2013,6,2659,CLE,Cleveland Cavaliers,25.0,NBA,SG,20.0,257.0,9.9,0.46,0.24,0.32,1.3,11.8,6.3,22.0,1.0,0.0,12.7,17.7,,0.1,0.0,0.1,0.02,,-1.7,-1.2,-2.9,-0.1
2013,19,2659,NOH,New Orleans Hornets,25.0,NBA,PG,3.0,6.0,-3.3,,,,0.0,0.0,0.0,22.3,0.0,0.0,100.0,7.8,,0.0,0.0,0.0,-0.21,,-5.6,-3.7,-9.4,0.0
2014,12,2659,IND,Indiana Pacers,26.0,NBA,SG,48.0,392.0,8.5,0.44,0.36,0.17,1.2,11.0,6.3,20.1,1.3,0.2,14.9,17.2,,-0.3,0.6,0.3,0.04,,-3.3,0.3,-3.0,-0.1
2015,12,2659,IND,Indiana Pacers,27.0,NBA,PG,53.0,1107.0,13.1,0.5,0.37,0.22,1.2,13.0,7.1,27.5,1.1,0.0,14.3,18.6,,0.9,1.1,2.0,0.08,,0.0,-0.1,-0.1,0.5
2016,3,2659,BRK,Brooklyn Nets,28.0,NBA,PG,61.0,1318.0,13.9,0.54,0.28,0.3,1.4,13.5,7.4,30.0,1.2,0.2,16.8,16.1,,1.7,0.3,2.0,0.07,,-0.3,-1.4,-1.7,0.1
