Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1992,11,1269,HOU,Houston Rockets,25.0,NBA,PF,43.0,566.0,10.9,0.53,0.01,0.27,6.7,12.7,9.7,7.1,1.4,2.6,17.0,16.7,-0.1,0.6,0.5,0.04,-3.0,0.1,-3.0,-0.1
1993,11,1269,HOU,Houston Rockets,26.0,NBA,PF,81.0,1800.0,13.1,0.58,0.0,0.4,9.9,18.2,14.3,4.9,1.3,1.2,15.0,15.0,2.1,2.6,4.6,0.12,-1.5,-0.1,-1.6,0.2
1994,11,1269,HOU,Houston Rockets,27.0,NBA,PF,75.0,1292.0,9.1,0.5,0.0,0.31,9.2,15.0,12.3,4.1,1.3,1.3,16.4,14.4,0.1,1.9,2.0,0.08,-3.9,0.3,-3.6,-0.5
1995,11,1269,HOU,Houston Rockets,28.0,NBA,PF,61.0,1331.0,11.7,0.55,0.01,0.36,8.9,14.8,12.0,4.9,1.5,2.0,15.8,15.1,0.6,1.5,2.1,0.08,-2.6,-0.1,-2.8,-0.3
1996,27,1269,SAS,San Antonio Spurs,29.0,NBA,PF,44.0,393.0,4.7,0.41,0.01,0.18,8.9,13.9,11.5,5.9,1.2,1.5,21.7,15.3,-0.7,0.5,-0.2,-0.02,-7.1,-0.1,-7.2,-0.5
1997,27,1269,SAS,San Antonio Spurs,30.0,NBA,PF,75.0,1837.0,10.6,0.46,0.01,0.2,7.4,15.0,11.1,4.7,1.9,2.3,12.8,18.7,-0.8,0.9,0.1,0.0,-4.0,-1.0,-5.0,-1.4
1998,27,1269,SAS,San Antonio Spurs,31.0,NBA,PF,58.0,516.0,8.1,0.44,0.01,0.25,5.7,14.1,10.2,7.3,2.0,1.6,16.4,21.1,-0.9,0.9,0.1,0.01,-5.7,0.9,-4.8,-0.4
1999,31,1269,TOT,Total After Trade,32.0,NBA,PF,28.0,307.0,6.8,0.4,0.01,0.14,9.2,14.4,11.7,2.2,2.1,1.6,16.5,14.3,-0.3,0.1,-0.3,-0.04,-5.0,-1.4,-6.4,-0.3
1999,15,1269,VAN,Vancouver Grizzlies,32.0,NBA,PF,4.0,42.0,-1.7,0.22,0.0,0.15,13.8,8.6,11.2,11.8,0.0,0.0,22.4,19.5,-0.2,0.0,-0.2,-0.26,-7.6,-5.1,-12.6,-0.1
1999,8,1269,DEN,Denver Nuggets,32.0,NBA,PF,24.0,265.0,8.2,0.44,0.02,0.14,8.4,15.3,11.8,0.6,2.4,1.9,15.2,13.5,-0.1,0.1,0.0,-0.01,-4.6,-0.8,-5.4,-0.2
