Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2754,Isaiah Stewart,"May 22, 2001",27,2,17.8,2.2,4.2,0.52,0.0,0.1,0,2.1,4.1,0.51,0.52,0.8,1.1,0.73,2.5,2.9,5.4,0.6,0.5,0.9,0.8,2.7,5.2
