Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,21,OKC,Oklahoma City Thunder,Kevin Durant,21,82,3239,26.2,0.61,0.21,0.5,3.8,17.9,11.0,13.5,1.8,1.9,11.7,32.0,11.1,5.0,16.1,0.24,6.3,0.8,7.1,7.5
2010,21,OKC,Oklahoma City Thunder,Jeff Green,23,82,3043,13.8,0.53,0.29,0.21,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,2.5,4.2,6.6,0.1,-0.4,0.6,0.2,1.7
2010,21,OKC,Oklahoma City Thunder,Russell Westbrook,21,82,2813,17.8,0.49,0.09,0.36,6.0,10.3,8.2,38.6,2.0,0.9,16.6,25.7,2.7,3.4,6.1,0.1,1.7,-0.5,1.2,2.3
2010,21,OKC,Oklahoma City Thunder,Thabo Sefolosha,25,82,2348,9.8,0.51,0.3,0.2,3.8,14.8,9.5,8.9,2.1,1.5,15.8,10.9,0.6,3.4,4.0,0.08,-1.9,2.0,0.1,1.3
2010,21,OKC,Oklahoma City Thunder,Nenad Krstic,26,76,1741,13.7,0.53,0.01,0.19,9.1,16.0,12.6,4.9,0.9,1.9,8.7,17.1,2.0,2.2,4.2,0.12,-1.5,-0.2,-1.8,0.1
2010,21,OKC,Oklahoma City Thunder,James Harden,20,76,1738,14.0,0.55,0.43,0.42,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,2.0,2.5,4.5,0.12,-0.7,1.2,0.5,1.1
2010,21,OKC,Oklahoma City Thunder,Nick Collison,29,75,1557,13.1,0.62,0.01,0.35,11.5,16.7,14.2,3.7,1.2,2.3,15.0,12.1,2.6,2.2,4.7,0.15,-1.9,0.8,-1.2,0.3
2010,21,OKC,Oklahoma City Thunder,Serge Ibaka,20,73,1323,15.2,0.56,0.0,0.25,12.3,21.9,17.2,1.2,1.0,5.5,14.2,16.2,1.3,2.4,3.7,0.13,-2.4,0.9,-1.5,0.2
2010,21,OKC,Oklahoma City Thunder,Eric Maynor,22,55,906,11.6,0.49,0.2,0.17,1.4,9.9,5.8,30.9,1.5,0.7,18.4,15.3,0.5,1.0,1.5,0.08,-1.9,0.1,-1.9,0.0
2010,21,OKC,Oklahoma City Thunder,Etan Thomas,31,23,321,6.9,0.48,0.0,0.32,6.6,16.0,11.4,0.5,0.6,3.7,18.8,13.4,-0.2,0.4,0.2,0.03,-5.3,0.3,-5.0,-0.2
2010,21,OKC,Oklahoma City Thunder,Kevin Ollie,37,25,263,7.0,0.45,0.02,0.18,1.3,9.3,5.5,10.8,1.8,0.0,11.0,9.3,0.0,0.3,0.3,0.06,-4.0,1.7,-2.4,0.0
2010,21,OKC,Oklahoma City Thunder,Kyle Weaver,23,12,144,10.7,0.5,0.58,0.18,0.8,13.2,7.2,11.1,2.1,3.1,10.1,12.4,0.1,0.2,0.3,0.11,-1.4,2.2,0.8,0.1
2010,21,OKC,Oklahoma City Thunder,Shaun Livingston,24,10,130,4.7,0.31,0.12,0.0,3.6,13.8,8.8,14.7,2.0,1.1,33.3,8.3,-0.2,0.2,0.0,-0.0,-4.8,2.2,-2.7,0.0
2010,21,OKC,Oklahoma City Thunder,D.J. White,23,12,102,25.9,0.65,0.0,0.24,11.6,14.2,12.9,7.4,2.5,2.2,6.2,21.3,0.4,0.2,0.6,0.28,4.4,2.0,6.4,0.2
2010,21,OKC,Oklahoma City Thunder,Mike Wilks,30,4,59,5.9,0.58,0.25,0.33,2.0,5.7,3.9,10.1,0.0,0.0,22.5,13.5,0.0,0.0,0.0,0.02,-3.4,-2.8,-6.2,-0.1
2010,21,OKC,Oklahoma City Thunder,Byron Mullens,20,13,54,0.7,0.37,0.0,0.0,6.6,14.5,10.6,2.9,1.9,0.0,17.4,19.1,-0.2,0.1,-0.1,-0.08,-11.3,-0.5,-11.8,-0.1
2010,21,OKC,Oklahoma City Thunder,Antonio Anderson,24,1,15,-1.7,0.33,0.0,0.0,7.9,0.0,3.8,0.0,0.0,0.0,25.0,12.0,0.0,0.0,0.0,-0.1,-7.6,-4.8,-12.4,0.0
2010,21,OKC,Oklahoma City Thunder,Ryan Bowen,34,1,8,31.3,1.06,0.0,2.0,14.7,14.0,14.3,0.0,6.4,0.0,0.0,10.5,0.1,0.0,0.1,0.51,4.1,7.7,11.8,0.0
