Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,23.0,DAL,NBA,C,4.0,,32.0,5.6,10.1,0.556,0.0,0.0,,5.6,10.1,0.556,2.3,3.4,0.667,0.0,7.9,7.9,3.4,0.0,3.4,3.4,12.4,13.5
1985,24.0,CLE,NBA,C,4.0,4.0,68.0,1.6,2.6,0.6,0.0,0.0,,1.6,2.6,0.6,1.1,2.6,0.4,2.6,6.9,9.5,2.1,1.1,0.0,2.6,10.1,4.2
1989,28.0,PHO,NBA,C,12.0,12.0,227.0,5.1,7.9,0.64,0.0,0.0,,5.1,7.9,0.64,1.6,2.2,0.714,3.3,5.1,8.4,1.0,1.1,3.0,2.1,5.7,11.7
1990,29.0,PHO,NBA,C,16.0,16.0,544.0,5.0,8.6,0.577,0.0,0.0,,5.0,8.6,0.577,1.8,3.3,0.54,3.5,7.3,10.9,0.3,0.3,2.7,1.7,4.8,11.7
1991,30.0,PHO,NBA,C,4.0,4.0,93.0,3.5,5.8,0.6,0.0,0.0,,3.5,5.8,0.6,1.9,2.7,0.714,3.1,3.9,7.0,0.8,0.8,3.9,1.2,5.8,8.9
1992,31.0,PHO,NBA,C,8.0,0.0,96.0,5.2,7.1,0.737,0.0,0.0,,5.2,7.1,0.737,1.5,3.0,0.5,3.0,3.4,6.4,0.7,0.7,1.5,0.7,7.9,12.0
1993,32.0,PHO,NBA,C,24.0,24.0,469.0,3.3,6.1,0.544,0.0,0.0,,3.3,6.1,0.544,2.1,3.5,0.609,2.8,4.8,7.6,0.8,0.3,2.5,1.3,5.3,8.8
1994,33.0,PHO,NBA,C,7.0,6.0,69.0,2.6,7.8,0.333,0.0,0.0,,2.6,7.8,0.333,3.7,5.2,0.7,5.7,4.7,10.4,0.0,0.0,3.7,2.1,9.9,8.9
1996,35.0,DET,NBA,C,3.0,3.0,78.0,5.1,9.7,0.524,0.0,0.0,,5.1,9.7,0.524,2.8,6.0,0.462,2.8,4.6,7.4,0.5,0.5,0.5,0.9,5.5,12.9
1998,37.0,IND,NBA,C,4.0,0.0,11.0,3.3,6.5,0.5,0.0,0.0,,3.3,6.5,0.5,3.3,9.8,0.333,3.3,0.0,3.3,0.0,0.0,0.0,0.0,13.1,9.8
1999,38.0,ATL,NBA,C,9.0,0.0,68.0,1.6,5.3,0.3,0.0,0.0,,1.6,5.3,0.3,1.1,2.1,0.5,1.6,3.2,4.8,1.1,1.1,0.5,3.2,7.4,4.2
