Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1518,7.0,0.0,10.5,0.0,20.4,0,0.0,6.6,0,0.0,13.8,0,0.0,2.4,0,3.0,11.4,14.4,4.2,1.2,0.0,2.4,3.6,0.0
