Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1988,21,1946,SEA,Seattle Supersonics,Derrick McKey,1966-10-10,21.0,NBA,SF,5.0,109.0,20.1,0.66,0.16,0.45,7.7,12.8,10.4,9.9,1.3,2.8,9.9,19.0,0.3,0.1,0.4,0.17,4.5,1.7,6.2,0.2
1989,21,1946,SEA,Seattle Supersonics,Derrick McKey,1966-10-10,22.0,NBA,SF,8.0,286.0,12.1,0.54,0.1,0.24,7.9,13.0,10.3,9.3,1.1,3.4,19.0,17.6,0.0,0.2,0.2,0.04,-0.4,0.1,-0.3,0.1
1991,21,1946,SEA,Seattle Supersonics,Derrick McKey,1966-10-10,24.0,NBA,SF,4.0,114.0,11.9,0.58,0.04,0.39,7.3,17.0,12.1,10.8,1.3,0.0,15.4,14.6,0.1,0.1,0.2,0.09,0.3,0.3,0.5,0.1
1992,21,1946,SEA,Seattle Supersonics,Derrick McKey,1966-10-10,25.0,NBA,SF,9.0,315.0,16.0,0.62,0.16,0.46,6.6,10.8,8.7,11.6,1.1,2.5,15.6,19.4,0.6,0.1,0.7,0.11,2.1,0.7,2.8,0.4
1993,21,1946,SEA,Seattle Supersonics,Derrick McKey,1966-10-10,26.0,NBA,SF,19.0,647.0,14.4,0.57,0.03,0.44,8.7,9.0,8.9,16.3,1.0,1.9,16.0,15.3,1.1,0.2,1.3,0.1,1.9,0.3,2.2,0.7
1994,12,1946,IND,Indiana Pacers,Derrick McKey,1966-10-10,27.0,NBA,SF,16.0,587.0,11.5,0.48,0.17,0.33,6.9,13.1,10.1,19.2,2.4,1.2,19.7,15.8,0.1,1.0,1.1,0.09,-0.1,1.8,1.7,0.5
1995,12,1946,IND,Indiana Pacers,Derrick McKey,1966-10-10,28.0,NBA,SF,17.0,592.0,13.8,0.54,0.2,0.36,6.2,11.0,8.6,18.8,1.6,1.7,15.2,18.6,0.7,0.6,1.3,0.1,1.3,1.4,2.6,0.7
1996,12,1946,IND,Indiana Pacers,Derrick McKey,1966-10-10,29.0,NBA,SF,5.0,180.0,12.1,0.51,0.21,0.23,5.9,15.8,11.3,10.5,2.2,0.5,18.2,20.3,0.0,0.3,0.3,0.08,-1.2,1.0,-0.1,0.1
1998,12,1946,IND,Indiana Pacers,Derrick McKey,1966-10-10,31.0,NBA,SF,15.0,284.0,6.5,0.42,0.14,0.33,3.8,14.1,9.1,6.7,1.8,2.2,12.2,15.8,-0.2,0.4,0.1,0.02,-4.2,0.9,-3.3,-0.1
1999,12,1946,IND,Indiana Pacers,Derrick McKey,1966-10-10,32.0,NBA,SF,13.0,245.0,10.1,0.46,0.1,0.65,8.8,12.3,10.6,12.6,2.7,1.2,17.6,12.1,0.2,0.3,0.4,0.09,-1.9,1.7,-0.2,0.1
2000,12,1946,IND,Indiana Pacers,Derrick McKey,1966-10-10,33.0,NBA,SF,23.0,352.0,7.2,0.58,0.19,0.62,8.5,17.7,13.2,5.8,1.1,0.8,31.8,8.1,0.1,0.3,0.4,0.06,-2.8,0.8,-2.0,0.0
2001,12,1946,IND,Indiana Pacers,Derrick McKey,1966-10-10,34.0,NBA,SF,4.0,35.0,11.3,0.51,0.2,0.4,12.3,16.1,14.2,18.3,1.6,0.0,14.5,9.2,0.1,0.0,0.1,0.12,-0.6,2.5,1.9,0.0
2002,23,1946,PHI,Philadelphia 76Ers,Derrick McKey,1966-10-10,35.0,NBA,SF,4.0,40.0,10.2,0.5,0.0,0.0,8.5,9.6,9.0,4.7,1.4,4.6,11.1,10.6,0.0,0.0,0.0,0.02,-1.7,0.7,-1.1,0.0
