Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2012,29,424,UTA,Utah Jazz,20.0,NBA,SG,59.0,939.0,14.0,0.51,0.13,0.4,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,,1.1,0.4,1.5,0.08,,-0.6,-1.4,-2.0,0.0
2013,29,424,UTA,Utah Jazz,21.0,NBA,SG,64.0,1137.0,11.5,0.51,0.24,0.33,3.8,11.2,7.5,13.0,1.6,0.9,14.3,20.7,,0.3,0.7,1.0,0.04,,-1.9,-0.7,-2.6,-0.2
2014,29,424,UTA,Utah Jazz,22.0,NBA,SG,78.0,2193.0,15.8,0.55,0.17,0.45,3.0,10.7,6.8,16.9,1.7,0.5,13.0,23.9,,2.6,0.6,3.2,0.07,,0.2,-1.0,-0.8,0.7
2015,29,424,UTA,Utah Jazz,23.0,NBA,SG,27.0,899.0,13.0,0.52,0.23,0.43,2.5,12.1,7.3,15.2,1.0,0.4,12.7,20.8,,1.1,0.6,1.7,0.09,,-0.5,-1.2,-1.7,0.1
2016,29,424,UTA,Utah Jazz,24.0,NBA,SG,31.0,797.0,14.3,0.52,0.24,0.42,2.4,13.6,8.0,13.9,1.2,0.4,11.4,25.9,,0.7,0.8,1.5,0.09,,0.2,-0.6,-0.4,0.3
2017,29,424,UTA,Utah Jazz,25.0,NBA,SG,42.0,653.0,11.6,0.5,0.31,0.32,3.1,17.7,10.6,7.5,1.4,0.6,11.0,22.7,,-0.1,0.9,0.8,0.06,,-2.2,0.0,-2.3,0.0
2018,29,424,UTA,Utah Jazz,26.0,NBA,SG,64.0,1059.0,13.1,0.53,0.34,0.3,2.1,18.4,10.3,10.0,1.8,0.6,11.4,22.5,,0.2,1.6,1.9,0.08,,-1.3,0.4,-0.9,0.3
2019,31,424,TOT,Total After Trade,27.0,NBA,SG,64.0,1375.0,12.7,0.52,0.35,0.3,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,,0.7,0.8,1.5,0.05,,-0.6,-0.7,-1.2,0.3
2019,29,424,UTA,Utah Jazz,27.0,NBA,SG,17.0,269.0,12.4,0.55,0.38,0.33,0.8,9.9,5.4,11.2,1.1,1.2,10.3,23.2,,0.2,0.3,0.5,0.08,,-0.4,-0.2,-0.6,0.1
2019,6,424,CLE,Cleveland Cavaliers,27.0,NBA,SG,34.0,979.0,13.2,0.52,0.35,0.29,2.8,19.0,10.6,15.0,1.3,1.4,10.7,19.2,,0.6,0.3,0.9,0.04,,-0.2,-1.2,-1.4,0.1
2019,26,424,SAC,Sacramento Kings,27.0,NBA,SG,13.0,127.0,9.0,0.5,0.3,0.25,1.6,16.6,8.9,9.5,2.9,0.7,15.3,8.5,,0.0,0.2,0.2,0.06,,-3.9,2.8,-1.1,0.0
2020,31,424,TOT,Total After Trade,28.0,NBA,"SF,SG",66.0,1754.0,16.7,0.56,0.39,0.34,2.9,14.9,8.7,17.2,1.7,0.9,9.3,23.8,,2.5,1.2,3.7,0.1,,1.2,-0.7,0.5,1.1
2020,10,424,GSW,Golden State Warriors,28.0,NBA,SF,48.0,1390.0,16.1,0.55,0.37,0.37,2.8,15.3,8.8,17.4,1.7,1.1,9.8,23.8,,1.6,0.9,2.5,0.08,,0.7,-0.6,0.1,0.7
2020,23,424,PHI,Philadelphia 76Ers,28.0,NBA,SG,18.0,364.0,19.0,0.59,0.46,0.25,3.3,13.7,8.5,16.3,1.6,0.0,7.5,23.7,,0.9,0.4,1.2,0.16,,3.1,-1.1,2.0,0.4
2021,20,424,NYK,New York Knicks,29.0,NBA,SG,6.0,168.0,19.2,0.64,0.49,0.54,0.6,14.5,7.7,14.4,1.8,2.3,12.4,23.2,,0.4,0.2,0.6,0.18,,3.4,0.9,4.3,0.3
