Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2017,5,1703,CHI,Chicago Bulls,Joffrey Lauvergne,"September 30, 1991",25.0,NBA,C,3.0,26.0,24.1,0.51,0.18,0.55,21.9,17.0,19.4,31.9,0.0,0.0,12.8,27.1,0.1,0.0,0.1,0.16,6.2,-0.1,6.1,0.1
2018,27,1703,SAS,San Antonio Spurs,Joffrey Lauvergne,"September 30, 1991",26.0,NBA,C,1.0,6.0,16.5,1.0,0.0,0.0,0.0,20.2,9.4,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.15,2.2,-1.2,1.0,0.0
