Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1992,1.0,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",23.0,NBA,SG,82.0,82.0,2505.0,8.6,17.6,0.49,0.0,0.1,0.17,8.6,17.5,0.49,4.2,6.3,0.67,3.7,4.5,8.2,3.9,2.4,0.5,3.5,3.2,21.4,,104.0,109.0
1993,1.0,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",24.0,NBA,SG,73.0,66.0,2112.0,9.2,18.4,0.5,0.0,0.1,0.0,9.2,18.4,0.5,5.3,7.2,0.74,3.3,3.4,6.7,4.0,2.1,0.4,3.7,3.3,23.8,,109.0,112.0
1994,1.0,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",25.0,NBA,SG,82.0,82.0,2605.0,8.6,16.8,0.51,0.0,0.1,0.14,8.6,16.7,0.51,6.5,8.5,0.76,3.5,4.2,7.7,3.7,2.9,0.9,2.9,3.5,23.7,,116.0,102.0
1995,1.0,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",26.0,NBA,SG,76.0,76.0,2362.0,9.0,19.8,0.45,0.2,0.6,0.27,8.8,19.2,0.46,5.7,7.8,0.73,3.6,4.8,8.3,4.5,2.3,1.1,3.4,3.7,23.8,,106.0,106.0
1996,1.0,118,ATL,Atlanta Hawks,Stacey Augmon,"August 1, 1968",27.0,NBA,SF,77.0,49.0,2294.0,8.4,17.2,0.49,0.0,0.1,0.25,8.4,17.1,0.49,5.9,7.4,0.79,3.2,3.9,7.1,3.2,2.5,0.7,3.2,4.4,22.8,,112.0,109.0
1997,31.0,118,TOT,Total After Trade,Stacey Augmon,"August 1, 1968",28.0,NBA,SG,60.0,10.0,942.0,6.0,12.6,0.48,0.0,0.0,,6.0,12.6,0.48,4.0,5.6,0.71,2.7,5.2,7.9,3.2,2.4,1.0,3.7,5.0,16.0,,100.0,103.0
1997,9.0,118,DET,Detroit Pistons,Stacey Augmon,"August 1, 1968",28.0,NBA,SG,20.0,3.0,292.0,6.0,15.0,0.4,0.0,0.0,,6.0,15.0,0.4,5.4,8.0,0.68,2.7,6.8,9.5,2.9,1.9,1.9,5.3,5.6,17.5,,87.0,103.0
1997,25.0,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",28.0,NBA,SG,40.0,7.0,650.0,6.0,11.6,0.52,0.0,0.0,,6.0,11.6,0.52,3.3,4.5,0.73,2.7,4.5,7.2,3.3,2.6,0.6,3.0,4.7,15.3,,108.0,104.0
1998,25.0,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",29.0,NBA,SG,71.0,23.0,1445.0,5.7,13.7,0.41,0.0,0.3,0.14,5.6,13.5,0.42,3.5,5.8,0.6,3.8,4.8,8.7,3.2,2.1,1.2,3.0,5.3,14.9,,96.0,103.0
1999,25.0,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",30.0,NBA,SF,48.0,21.0,874.0,4.8,10.7,0.45,0.0,0.1,0.0,4.8,10.6,0.45,3.2,4.7,0.68,2.9,4.8,7.7,3.6,3.5,1.1,1.8,5.0,12.8,,108.0,96.0
2001,25.0,118,POR,Portland Trail Blazers,Stacey Augmon,"August 1, 1968",32.0,NBA,SG,66.0,23.0,1182.0,5.8,12.1,0.48,0.0,0.2,0.0,5.8,11.9,0.48,2.6,4.0,0.66,2.7,4.5,7.2,4.5,2.2,1.0,2.2,4.8,14.2,,107.0,103.0
2002,,118,CHH,None,Stacey Augmon,"August 1, 1968",33.0,NBA,SG,77.0,3.0,1319.0,5.7,13.3,0.43,0.0,0.1,0.0,5.7,13.2,0.43,3.1,4.1,0.76,2.4,6.7,9.1,4.2,2.3,0.5,2.2,4.7,14.5,,102.0,103.0
2003,19.0,118,NOH,New Orleans Hornets,Stacey Augmon,"August 1, 1968",34.0,NBA,SG,70.0,3.0,862.0,4.9,12.0,0.41,0.0,0.4,0.0,4.9,11.5,0.43,3.4,4.5,0.75,1.6,5.8,7.4,4.3,1.7,0.6,2.5,5.0,13.2,,99.0,103.0
2004,19.0,118,NOH,New Orleans Hornets,Stacey Augmon,"August 1, 1968",35.0,NBA,SF,69.0,24.0,1416.0,5.4,13.2,0.41,0.0,0.3,0.14,5.4,12.9,0.42,4.2,5.3,0.79,2.0,4.6,6.6,3.2,2.1,0.6,2.9,4.3,15.1,,97.0,104.0
2005,22.0,118,ORL,Orlando Magic,Stacey Augmon,"August 1, 1968",36.0,NBA,SF,55.0,7.0,663.0,5.2,12.8,0.41,0.0,0.0,,5.2,12.8,0.41,4.4,5.9,0.74,3.4,4.1,7.6,2.8,1.8,0.6,2.4,6.3,14.8,,102.0,109.0
2006,22.0,118,ORL,Orlando Magic,Stacey Augmon,"August 1, 1968",37.0,NBA,SF,36.0,3.0,385.0,3.5,10.3,0.34,0.0,0.0,,3.5,10.3,0.34,3.0,4.2,0.7,2.5,4.9,7.5,3.2,1.7,0.8,1.6,5.6,10.0,,96.0,108.0
