SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018,10,GSW,Draymond Green,27,21,21,819,83,192,0.43,21,79,0.27,62,113,0.55,0.49,39,49,0.8,42,180,222,171,41,31,63,75,226
2018,10,GSW,Kevin Durant,29,21,21,807,212,435,0.49,47,138,0.34,165,297,0.56,0.54,137,152,0.9,13,150,163,99,15,25,50,43,608
2018,10,GSW,Klay Thompson,27,21,21,794,159,342,0.46,67,157,0.43,92,185,0.5,0.56,27,31,0.87,11,75,86,38,16,6,31,48,412
2018,10,GSW,Stephen Curry,29,15,14,555,137,304,0.45,64,162,0.4,73,142,0.51,0.56,45,47,0.96,9,82,91,81,26,11,43,38,383
2018,10,GSW,Andre Iguodala,34,15,12,401,42,85,0.49,14,37,0.38,28,48,0.58,0.58,24,34,0.71,11,57,68,41,21,7,14,29,122
2018,10,GSW,Kevon Looney,21,21,5,387,39,72,0.54,0,2,0.0,39,70,0.56,0.54,8,21,0.38,42,47,89,19,14,8,8,50,86
2018,10,GSW,Shaun Livingston,32,21,0,362,59,110,0.54,0,1,0.0,59,109,0.54,0.54,22,25,0.88,11,36,47,31,7,1,16,33,140
2018,10,GSW,Nick Young,32,20,2,205,16,53,0.3,14,47,0.3,2,6,0.33,0.43,6,8,0.75,1,11,12,4,1,0,2,18,52
2018,10,GSW,Quinn Cook,24,17,0,175,30,67,0.45,7,31,0.23,23,36,0.64,0.5,14,17,0.82,2,21,23,11,4,2,5,13,81
2018,10,GSW,David West,37,18,0,175,27,45,0.6,1,2,0.5,26,43,0.6,0.61,4,4,1.0,11,26,37,32,6,10,10,23,59
2018,10,GSW,Jordan Bell,23,17,0,173,17,32,0.53,0,1,0.0,17,31,0.55,0.53,7,14,0.5,15,32,47,15,6,9,6,18,41
2018,10,GSW,JaVale McGee,30,13,9,158,39,58,0.67,0,1,0.0,39,57,0.68,0.67,6,9,0.67,16,26,42,4,3,11,5,20,84
2018,10,GSW,Zaza Pachulia,33,7,0,26,4,7,0.57,0,0,,4,7,0.57,0.57,9,12,0.75,6,6,12,1,3,1,3,1,17
2018,10,GSW,Patrick McCaw,22,6,0,16,1,2,0.5,0,1,0.0,1,1,1.0,0.5,2,2,1.0,1,2,3,0,2,0,0,1,4
2018,10,GSW,Damian Jones,22,4,0,11,1,2,0.5,0,0,,1,2,0.5,0.5,2,3,0.67,1,2,3,0,0,0,3,4,4
