PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Boris Diaw,28,82,82,2778,4.9,10.0,0.49200000000000005,1.0,2.9,0.345,3.9,7.1,0.5529999999999999,1.1,1.6,0.6829999999999999,1.4,4.0,5.4,4.4,1.0,0.6,2.2,2.5,12.0
D.J. Augustin,23,82,82,2757,5.2,12.5,0.41600000000000004,1.4,4.3,0.33299999999999996,3.8,8.2,0.461,3.5,3.9,0.9059999999999999,0.5,2.4,2.9,6.5,0.7,0.0,2.0,2.0,15.4
Stephen Jackson,32,67,67,2405,6.5,15.9,0.41100000000000003,1.8,5.4,0.337,4.7,10.5,0.449,3.7,4.6,0.816,0.8,3.8,4.6,3.6,1.2,0.4,3.1,2.4,18.6
Gerald Wallace,28,48,48,1872,4.8,11.2,0.433,0.7,2.0,0.33,4.2,9.2,0.456,4.0,5.5,0.7390000000000001,1.4,6.2,7.6,2.2,1.1,0.9,1.9,2.3,14.4
Kwame Brown,28,66,50,1714,4.1,7.9,0.517,0.0,0.0,,4.1,7.9,0.517,2.9,4.9,0.589,3.1,6.4,9.5,0.9,0.5,0.8,1.4,3.7,11.0
Gerald Henderson,23,68,30,1661,5.6,12.4,0.45399999999999996,0.2,0.8,0.19399999999999998,5.5,11.6,0.47200000000000003,2.8,3.5,0.785,1.1,3.4,4.5,2.2,1.1,0.7,1.4,2.6,14.2
Shaun Livingston,25,73,0,1261,5.3,11.3,0.466,0.0,0.1,0.25,5.3,11.2,0.46799999999999997,3.1,3.6,0.8640000000000001,0.8,3.4,4.3,4.7,1.3,0.8,2.5,3.1,13.7
Tyrus Thomas,24,41,2,861,6.5,13.8,0.47100000000000003,0.0,0.1,0.0,6.5,13.7,0.47600000000000003,4.5,5.7,0.787,2.7,6.6,9.4,1.2,1.3,2.8,2.7,4.7,17.5
Nazr Mohammed,33,51,30,851,6.7,13.4,0.502,0.0,0.0,0.0,6.7,13.4,0.503,2.2,3.7,0.591,4.0,6.7,10.7,0.7,0.6,1.9,2.2,5.1,15.7
Dominic McGuire,25,52,8,760,3.4,8.6,0.396,0.0,0.1,0.0,3.4,8.5,0.4,1.4,1.8,0.769,3.0,6.4,9.4,2.0,0.5,1.6,1.2,4.5,8.2
Matt Carroll,30,54,1,582,5.5,12.3,0.447,1.1,2.8,0.37,4.5,9.5,0.47100000000000003,2.5,3.2,0.769,0.7,3.5,4.2,1.4,1.1,0.4,1.4,2.7,14.5
Dante Cunningham,23,22,9,529,6.3,12.3,0.508,0.1,0.6,0.111,6.2,11.7,0.529,0.9,1.2,0.765,1.6,4.4,6.0,0.9,1.0,0.7,1.2,2.6,13.5
Derrick Brown,23,41,1,488,4.6,8.3,0.5489999999999999,0.1,0.4,0.33299999999999996,4.4,7.9,0.561,1.8,3.5,0.532,2.4,3.8,6.2,2.1,1.2,0.6,2.1,3.5,11.1
D.J. White,24,24,0,466,6.3,11.9,0.526,0.0,0.2,0.0,6.3,11.7,0.5329999999999999,3.2,4.2,0.759,2.4,5.8,8.2,1.2,0.5,0.9,0.5,3.6,15.7
Eduardo Nájera,34,31,0,372,2.5,7.0,0.361,1.1,3.3,0.324,1.5,3.7,0.395,0.6,1.1,0.545,1.4,2.9,4.3,1.9,1.1,0.6,1.3,5.0,6.7
DeSagana Diop,29,16,0,181,1.6,4.8,0.33299999999999996,0.0,0.0,,1.6,4.8,0.33299999999999996,0.8,2.2,0.364,2.4,5.6,8.0,1.4,0.8,3.0,2.2,5.2,4.0
Garrett Temple,24,12,0,126,3.4,12.0,0.28600000000000003,2.0,7.4,0.26899999999999996,1.4,4.6,0.313,2.0,3.1,0.636,0.0,4.3,4.3,6.9,2.6,1.1,5.7,4.0,10.9
Joel Przybilla,31,5,0,74,1.9,4.9,0.4,0.0,0.0,,1.9,4.9,0.4,0.5,1.9,0.25,4.4,7.3,11.7,0.0,0.0,0.5,3.4,7.8,4.4
Sherron Collins,23,20,0,66,3.8,13.6,0.28,1.1,5.5,0.2,2.7,8.2,0.33299999999999996,0.5,0.5,1.0,0.0,2.7,2.7,4.4,1.1,0.0,2.2,1.1,9.3
