PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Love,22,73,73,2611,6.6,14.1,0.47,1.2,2.9,0.41700000000000004,5.4,11.2,0.483,5.8,6.9,0.85,4.5,10.8,15.3,2.5,0.6,0.4,2.1,2.0,20.4
Michael Beasley,22,73,73,2361,8.6,19.0,0.45,0.9,2.5,0.366,7.6,16.5,0.46299999999999997,3.3,4.4,0.753,1.8,4.4,6.2,2.4,0.8,0.8,3.0,3.4,21.4
Luke Ridnour,29,71,66,2159,5.3,11.4,0.46799999999999997,1.4,3.1,0.44,4.0,8.3,0.479,2.0,2.3,0.883,0.6,2.7,3.3,6.4,1.5,0.2,2.6,2.4,14.0
Wesley Johnson,23,79,63,2069,4.7,11.9,0.397,1.8,5.0,0.35600000000000004,2.9,6.8,0.42700000000000005,1.1,1.6,0.696,0.9,3.3,4.2,2.6,1.0,0.9,1.7,2.8,12.3
Darko Miličić,25,69,69,1686,5.8,12.3,0.469,0.0,0.0,,5.8,12.3,0.469,1.4,2.5,0.557,2.8,4.8,7.7,2.2,1.2,3.0,3.2,4.9,12.9
Corey Brewer,24,56,22,1362,4.4,11.6,0.384,0.7,2.6,0.263,3.8,8.9,0.42,3.2,4.5,0.708,1.2,2.8,4.0,2.0,2.4,0.4,2.0,3.5,12.8
Anthony Tolliver,25,65,4,1362,3.7,8.3,0.45,1.2,3.0,0.409,2.5,5.2,0.475,2.8,3.5,0.802,2.4,5.4,7.8,2.2,0.7,0.7,1.3,3.8,11.5
Wayne Ellington,23,62,8,1181,4.9,12.1,0.40299999999999997,1.5,3.7,0.397,3.4,8.4,0.406,1.3,1.6,0.792,0.8,2.5,3.3,2.2,0.9,0.1,1.6,2.6,12.5
Martell Webster,24,46,1,1094,5.0,11.2,0.447,1.8,4.3,0.41700000000000004,3.2,6.8,0.466,3.1,4.0,0.77,1.2,3.7,4.8,1.7,0.9,0.3,1.9,3.3,14.9
Jonny Flynn,21,53,8,983,4.0,10.8,0.365,1.1,3.7,0.31,2.8,7.2,0.39299999999999996,1.2,1.5,0.762,0.4,2.4,2.8,6.7,1.2,0.1,4.1,2.1,10.2
Nikola Peković,25,65,11,887,5.5,10.7,0.517,0.0,0.0,,5.5,10.7,0.517,3.5,4.6,0.763,3.7,4.2,7.8,1.1,0.7,1.4,3.7,7.3,14.6
Sebastian Telfair,25,37,8,711,4.9,12.2,0.402,1.4,3.9,0.359,3.5,8.3,0.423,2.2,3.0,0.733,0.9,1.9,2.7,5.6,1.3,0.2,3.2,3.2,13.5
Anthony Randolph,21,23,3,463,8.5,17.0,0.498,0.0,0.0,,8.5,17.0,0.498,4.0,5.8,0.703,2.5,6.8,9.3,2.0,1.4,1.2,3.3,3.7,21.0
Lazar Hayward,24,42,0,419,4.7,13.2,0.35700000000000004,1.5,5.2,0.28300000000000003,3.3,8.1,0.40399999999999997,2.8,3.6,0.7859999999999999,2.0,4.0,6.0,2.4,1.0,0.6,1.6,3.8,13.7
Kosta Koufos,21,39,1,336,5.0,11.6,0.435,0.0,0.2,0.0,5.0,11.4,0.44299999999999995,1.3,2.6,0.5,4.5,5.9,10.4,0.7,0.9,2.1,2.7,5.4,11.4
Sundiata Gaines,24,8,0,65,3.9,12.2,0.318,1.1,3.3,0.33299999999999996,2.8,8.9,0.313,2.8,5.5,0.5,0.6,2.8,3.3,3.3,1.7,0.0,3.3,2.2,11.6
Maurice Ager,26,4,0,29,7.4,13.7,0.545,3.7,5.0,0.75,3.7,8.7,0.429,0.0,0.0,,0.0,2.5,2.5,1.2,1.2,0.0,5.0,5.0,18.6
