PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Beno Udrih,28,79,64,2734,5.4,10.9,0.5,0.9,2.4,0.35700000000000004,4.6,8.5,0.54,2.6,3.0,0.8640000000000001,0.5,2.9,3.5,5.1,1.2,0.1,1.9,2.4,14.3
DeMarcus Cousins,20,81,62,2309,6.7,15.7,0.43,0.0,0.3,0.16699999999999998,6.7,15.4,0.435,4.3,6.3,0.687,3.4,7.5,10.9,3.2,1.3,1.1,4.2,5.2,17.8
Tyreke Evans,21,57,53,2107,6.5,15.9,0.409,0.7,2.5,0.29100000000000004,5.8,13.4,0.43200000000000005,3.5,4.5,0.7709999999999999,0.8,3.9,4.7,5.5,1.5,0.5,3.1,2.4,17.3
Samuel Dalembert,29,80,46,1938,5.0,10.5,0.473,0.0,0.0,0.0,5.0,10.5,0.474,2.0,2.7,0.73,3.9,8.3,12.2,1.2,0.7,2.2,2.5,4.2,12.0
Jason Thompson,24,75,39,1748,5.6,11.0,0.507,0.0,0.1,0.0,5.6,10.9,0.51,2.5,4.1,0.605,3.0,6.4,9.4,1.8,0.6,0.9,2.0,4.4,13.7
Omri Casspi,22,71,27,1702,4.8,11.5,0.41200000000000003,1.9,5.2,0.37200000000000005,2.8,6.3,0.445,1.4,2.1,0.6729999999999999,1.6,4.9,6.5,1.6,1.1,0.3,1.4,2.4,12.9
Carl Landry,27,53,16,1406,6.1,12.4,0.49200000000000005,0.0,0.1,0.0,6.1,12.3,0.495,4.0,5.5,0.721,3.3,3.2,6.5,1.3,0.8,0.5,2.1,3.2,16.2
Francisco García,29,58,34,1386,5.4,12.3,0.436,2.1,5.8,0.36200000000000004,3.3,6.5,0.502,1.7,2.0,0.855,0.6,2.8,3.5,1.8,1.3,1.3,1.2,3.3,14.5
Donté Greene,22,69,21,1127,5.0,12.3,0.40399999999999997,1.4,4.9,0.292,3.5,7.4,0.478,1.4,2.1,0.662,1.6,3.1,4.7,1.5,1.1,0.6,1.9,2.8,12.8
Marcus Thornton,23,27,23,1030,7.4,16.5,0.45,1.9,5.1,0.361,5.6,11.4,0.491,3.3,4.1,0.805,1.3,3.2,4.4,3.2,1.6,0.2,2.0,2.1,20.1
Eugene Jeter,27,62,1,858,4.4,10.9,0.409,0.3,1.3,0.2,4.2,9.6,0.43700000000000006,1.6,1.7,0.902,0.4,2.6,2.9,6.8,1.2,0.1,2.1,2.3,10.7
Luther Head,28,36,14,586,4.2,10.1,0.415,1.5,3.9,0.391,2.6,6.1,0.43,2.4,3.1,0.78,1.0,2.7,3.7,4.3,0.6,0.6,2.0,2.6,12.3
Darnell Jackson,25,59,2,486,5.7,11.7,0.48700000000000004,0.2,0.8,0.273,5.5,10.9,0.503,2.2,3.6,0.612,3.6,3.3,7.0,1.0,0.9,0.2,1.7,4.5,13.9
Jermaine Taylor,24,26,8,406,6.9,14.5,0.47600000000000003,1.1,3.5,0.3,5.9,11.0,0.532,1.4,2.0,0.727,2.2,2.5,4.7,2.7,1.1,0.3,3.5,3.1,16.3
Antoine Wright,26,7,0,31,1.2,9.3,0.125,0.0,4.6,0.0,1.2,4.6,0.25,0.0,0.0,,2.3,1.2,3.5,0.0,1.2,0.0,1.2,3.5,2.3
Hassan Whiteside,21,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
