Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1983,24.0,MIL,NBA,SG,79.0,18.0,1528.0,213.0,466.0,0.457,1.0,9.0,0.111,212.0,457.0,0.464,0.458,105.0,176.0,0.597,83.0,198.0,281.0,207.0,99.0,47.0,162.0,174.0,532.0,,0.0
1984,25.0,MIL,NBA,SG,81.0,18.0,1730.0,276.0,528.0,0.523,2.0,9.0,0.222,274.0,519.0,0.528,0.525,120.0,200.0,0.6,102.0,180.0,282.0,252.0,86.0,50.0,157.0,241.0,674.0,,0.0
1985,26.0,MIL,NBA,SF,80.0,80.0,2876.0,480.0,928.0,0.517,7.0,20.0,0.35,473.0,908.0,0.521,0.521,317.0,418.0,0.758,149.0,280.0,429.0,543.0,129.0,56.0,247.0,258.0,1284.0,,1.0
1986,27.0,MIL,NBA,SF,80.0,80.0,2704.0,411.0,843.0,0.488,8.0,44.0,0.182,403.0,799.0,0.504,0.492,316.0,392.0,0.806,127.0,272.0,399.0,623.0,168.0,71.0,240.0,247.0,1146.0,,1.0
1987,28.0,MIL,NBA,SF,61.0,60.0,2057.0,294.0,616.0,0.477,16.0,55.0,0.291,278.0,561.0,0.496,0.49,242.0,328.0,0.738,98.0,198.0,296.0,441.0,110.0,47.0,186.0,213.0,846.0,,2.0
1988,29.0,MIL,NBA,SG,75.0,75.0,2484.0,345.0,702.0,0.491,8.0,39.0,0.205,337.0,663.0,0.508,0.497,285.0,357.0,0.798,130.0,245.0,375.0,523.0,112.0,34.0,198.0,233.0,983.0,,2.0
1989,30.0,MIL,NBA,SG,67.0,62.0,2170.0,307.0,648.0,0.474,12.0,55.0,0.218,295.0,593.0,0.497,0.483,187.0,241.0,0.776,73.0,189.0,262.0,439.0,119.0,44.0,184.0,221.0,813.0,,0.0
1990,31.0,MIL,NBA,SG,57.0,2.0,1400.0,239.0,506.0,0.472,6.0,43.0,0.14,233.0,463.0,0.503,0.478,144.0,190.0,0.758,59.0,113.0,172.0,244.0,71.0,23.0,109.0,149.0,628.0,,0.0
1991,32.0,SAS,NBA,SG,70.0,18.0,1683.0,201.0,426.0,0.472,16.0,57.0,0.281,185.0,369.0,0.501,0.491,110.0,133.0,0.827,50.0,126.0,176.0,271.0,63.0,32.0,130.0,174.0,528.0,,0.0
1992,33.0,SAS,NBA,SG,56.0,7.0,759.0,60.0,161.0,0.373,3.0,21.0,0.143,57.0,140.0,0.407,0.382,28.0,41.0,0.683,22.0,73.0,95.0,142.0,29.0,19.0,64.0,86.0,151.0,,0.0
1993,34.0,GSW,NBA,SG,18.0,0.0,268.0,29.0,66.0,0.439,0.0,4.0,0.0,29.0,62.0,0.468,0.439,21.0,27.0,0.778,8.0,23.0,31.0,30.0,11.0,5.0,23.0,36.0,79.0,,0.0
