Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2006-07,21.0,UTA,NBA,PF,82.0,1.0,1472.0,209.0,398.0,0.525,1.0,3.0,0.333,208.0,395.0,0.527,0.526,140.0,208.0,0.673,183.0,240.0,423.0,62.0,67.0,74.0,94.0,236.0,559.0,,0.0
2007-08,22.0,UTA,NBA,PF,82.0,2.0,1702.0,253.0,502.0,0.504,0.0,4.0,0.0,253.0,498.0,0.508,0.504,155.0,229.0,0.677,167.0,293.0,460.0,81.0,72.0,73.0,87.0,269.0,661.0,,0.0
2008-09,23.0,UTA,NBA,PF,76.0,38.0,2290.0,400.0,749.0,0.534,0.0,4.0,0.0,400.0,745.0,0.537,0.534,228.0,326.0,0.699,251.0,403.0,654.0,138.0,78.0,73.0,129.0,288.0,1028.0,,0.0
2009-10,24.0,UTA,NBA,PF,82.0,8.0,2277.0,385.0,716.0,0.538,1.0,9.0,0.111,384.0,707.0,0.543,0.538,183.0,264.0,0.693,186.0,373.0,559.0,131.0,64.0,99.0,116.0,285.0,954.0,,0.0
2010-11,25.0,UTA,NBA,PF,76.0,76.0,2605.0,525.0,988.0,0.531,9.0,23.0,0.391,516.0,965.0,0.535,0.536,256.0,338.0,0.757,164.0,415.0,579.0,187.0,103.0,69.0,145.0,272.0,1315.0,,0.0
2011-12,26.0,UTA,NBA,PF,64.0,62.0,2100.0,426.0,861.0,0.495,7.0,31.0,0.226,419.0,830.0,0.505,0.499,202.0,255.0,0.792,180.0,383.0,563.0,150.0,118.0,52.0,112.0,222.0,1061.0,,0.0
2012-13,27.0,UTA,NBA,PF,78.0,78.0,2375.0,429.0,875.0,0.49,13.0,39.0,0.333,416.0,836.0,0.498,0.498,264.0,356.0,0.742,177.0,377.0,554.0,201.0,102.0,80.0,138.0,232.0,1135.0,,0.0
2013-14,28.0,ATL,NBA,PF,74.0,73.0,2482.0,483.0,1047.0,0.461,76.0,212.0,0.358,407.0,835.0,0.487,0.498,286.0,391.0,0.731,154.0,473.0,627.0,232.0,129.0,78.0,185.0,210.0,1328.0,,1.0
2014-15,29.0,ATL,NBA,PF,73.0,73.0,2390.0,443.0,930.0,0.476,77.0,216.0,0.356,366.0,714.0,0.513,0.518,255.0,337.0,0.757,139.0,431.0,570.0,223.0,130.0,69.0,166.0,201.0,1218.0,,0.0
2015-16,30.0,ATL,NBA,PF,81.0,81.0,2647.0,501.0,1066.0,0.47,74.0,232.0,0.319,427.0,834.0,0.512,0.505,309.0,408.0,0.757,198.0,534.0,732.0,265.0,147.0,139.0,191.0,237.0,1385.0,,0.0
2016-17,31.0,ATL,NBA,PF,69.0,67.0,2343.0,430.0,972.0,0.442,75.0,241.0,0.311,355.0,731.0,0.486,0.481,311.0,405.0,0.768,111.0,422.0,533.0,252.0,90.0,62.0,158.0,186.0,1246.0,,0.0
2017-18,32.0,DEN,NBA,PF,38.0,37.0,1143.0,202.0,435.0,0.464,39.0,113.0,0.345,163.0,322.0,0.506,0.509,112.0,161.0,0.696,65.0,180.0,245.0,105.0,39.0,44.0,73.0,99.0,555.0,,0.0
2018-19,33.0,DEN,NBA,PF,70.0,65.0,1895.0,322.0,665.0,0.484,58.0,159.0,0.365,264.0,506.0,0.522,0.528,181.0,249.0,0.727,153.0,352.0,505.0,141.0,83.0,54.0,95.0,183.0,883.0,,0.0
2019-20,34.0,DEN,NBA,PF,51.0,48.0,1240.0,211.0,438.0,0.482,54.0,124.0,0.435,157.0,314.0,0.5,0.543,115.0,141.0,0.816,98.0,195.0,293.0,83.0,44.0,30.0,70.0,150.0,591.0,,0.0
2020-21,35.0,DEN,NBA,PF,11.0,11.0,264.0,42.0,81.0,0.519,16.0,36.0,0.444,26.0,45.0,0.578,0.617,19.0,27.0,0.704,10.0,36.0,46.0,14.0,7.0,2.0,15.0,23.0,119.0,,0.0
