Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1984,7.0,849,DAL,Dallas Mavericks,23.0,NBA,SF,67.0,1059.0,15.1,0.5,0.06,0.24,11.6,15.8,13.7,7.6,1.9,0.5,12.5,24.6,0.5,1.0,1.5,0.07,-0.8,-1.6,-2.4,-0.1
1985,7.0,849,DAL,Dallas Mavericks,24.0,NBA,SF,72.0,1314.0,14.7,0.51,0.18,0.17,8.5,12.2,10.3,6.2,1.7,0.3,8.2,22.5,1.3,1.1,2.4,0.09,0.3,-1.3,-1.0,0.3
1986,7.0,849,DAL,Dallas Mavericks,25.0,NBA,SF,72.0,1086.0,13.5,0.5,0.37,0.17,8.9,8.1,8.5,4.6,1.7,0.4,7.0,20.4,1.2,0.4,1.6,0.07,1.1,-2.0,-0.9,0.3
1987,21.0,849,SEA,Seattle Supersonics,26.0,NBA,SG,82.0,3073.0,19.0,0.59,0.16,0.32,6.6,9.3,7.9,11.9,1.6,0.6,12.1,25.3,7.6,1.7,9.3,0.14,3.5,-1.1,2.4,3.4
1988,21.0,849,SEA,Seattle Supersonics,27.0,NBA,SG,75.0,2790.0,19.3,0.57,0.17,0.26,6.6,7.2,6.9,11.4,1.3,0.2,9.2,26.8,7.4,1.6,9.0,0.16,4.3,-1.8,2.5,3.2
1989,21.0,849,SEA,Seattle Supersonics,28.0,NBA,SG,82.0,3190.0,19.7,0.59,0.2,0.27,5.3,6.7,6.0,8.1,1.6,0.4,10.2,26.6,9.2,1.6,10.8,0.16,4.3,-1.6,2.7,3.8
1990,21.0,849,SEA,Seattle Supersonics,29.0,NBA,SG,55.0,2033.0,19.0,0.58,0.25,0.23,5.0,8.9,6.9,8.7,1.5,0.2,9.6,25.3,5.4,1.0,6.4,0.15,4.0,-1.5,2.5,2.3
1991,31.0,849,TOT,Total After Trade,30.0,NBA,SG,51.0,1424.0,17.0,0.54,0.22,0.23,5.4,9.1,7.3,10.6,1.7,0.4,9.3,26.0,2.2,1.0,3.2,0.11,1.9,-1.6,0.3,0.8
1991,21.0,849,SEA,Seattle Supersonics,30.0,NBA,SG,30.0,800.0,16.0,0.53,0.23,0.22,4.1,9.7,6.9,12.2,2.1,0.2,10.3,25.0,1.0,0.6,1.6,0.1,0.8,-1.3,-0.5,0.3
1991,17.0,849,MIL,Milwaukee Bucks,30.0,NBA,SG,21.0,624.0,18.2,0.56,0.21,0.25,7.1,8.4,7.7,8.5,1.3,0.5,8.1,27.2,1.2,0.4,1.6,0.12,3.3,-2.1,1.2,0.5
1992,17.0,849,MIL,Milwaukee Bucks,31.0,NBA,SF,81.0,2191.0,15.9,0.56,0.32,0.2,4.6,8.7,6.6,7.7,1.3,0.5,9.5,23.8,4.1,0.7,4.8,0.1,2.6,-2.1,0.5,1.4
1993,27.0,849,SAS,San Antonio Spurs,32.0,NBA,SG,82.0,2731.0,15.0,0.58,0.27,0.18,3.6,9.3,6.5,6.2,1.4,0.4,8.6,20.8,4.1,2.3,6.4,0.11,1.1,-0.7,0.5,1.7
1994,27.0,849,SAS,San Antonio Spurs,33.0,NBA,SF,77.0,2590.0,14.7,0.58,0.34,0.11,3.2,7.7,5.5,5.0,1.4,0.3,6.9,18.8,5.5,2.1,7.6,0.14,1.4,-0.7,0.7,1.8
1995,8.0,849,DEN,Denver Nuggets,34.0,NBA,SF,81.0,1996.0,12.9,0.55,0.34,0.16,3.5,9.7,6.7,4.8,1.0,0.3,8.9,20.6,2.4,1.0,3.4,0.08,0.5,-2.0,-1.5,0.2
1996,8.0,849,DEN,Denver Nuggets,35.0,NBA,SF,81.0,2626.0,14.7,0.58,0.38,0.19,3.9,10.0,6.9,9.1,1.1,0.2,8.6,19.3,4.7,1.5,6.2,0.11,1.5,-0.9,0.6,1.7
1997,8.0,849,DEN,Denver Nuggets,36.0,NBA,SF,82.0,2940.0,12.9,0.54,0.46,0.23,3.9,7.4,5.7,9.8,1.1,0.2,10.3,21.5,3.2,0.0,3.1,0.05,0.4,-2.3,-1.9,0.0
1998,21.0,849,SEA,Seattle Supersonics,37.0,NBA,SF,79.0,1939.0,16.6,0.61,0.39,0.2,3.2,8.1,5.7,7.7,1.7,0.2,8.8,20.0,4.6,1.4,6.0,0.15,2.7,-1.1,1.6,1.8
1999,21.0,849,SEA,Seattle Supersonics,38.0,NBA,SF,48.0,1232.0,13.1,0.58,0.55,0.18,2.3,8.5,5.4,5.3,1.1,0.2,9.6,17.3,2.3,0.0,2.4,0.09,1.4,-1.8,-0.4,0.5
