Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,31.0,1873,TOT,Total After Trade,21.0,NBA,PG,79.0,,2266.0,8.1,16.4,0.49,0.1,0.4,0.24,8.0,15.9,0.5,4.2,5.3,0.8,1.0,2.0,2.9,8.6,2.2,0.4,5.5,5.1,20.5,,99.0,107.0
1981,,1873,WSB,None,21.0,NBA,PG,45.0,,1161.0,9.0,18.1,0.5,0.2,0.6,0.33,8.8,17.5,0.5,4.0,5.2,0.77,1.2,1.5,2.7,8.0,1.9,0.4,6.0,4.8,22.3,,96.0,106.0
1981,1.0,1873,ATL,Atlanta Hawks,21.0,NBA,PG,34.0,,1105.0,7.0,14.4,0.49,0.0,0.3,0.0,7.0,14.2,0.5,4.5,5.4,0.84,0.7,2.4,3.1,9.3,2.7,0.3,4.9,5.3,18.6,,103.0,108.0
1982,1.0,1873,ATL,Atlanta Hawks,22.0,NBA,PG,47.0,5.0,837.0,7.9,18.0,0.44,0.1,0.5,0.25,7.8,17.5,0.44,3.6,4.8,0.76,1.1,2.4,3.5,8.4,3.2,0.1,3.8,7.8,19.5,,100.0,104.0
1983,1.0,1873,ATL,Atlanta Hawks,23.0,NBA,PG,64.0,0.0,1187.0,7.0,17.3,0.4,0.6,2.0,0.29,6.4,15.4,0.42,3.5,4.6,0.77,1.0,2.7,3.7,10.2,2.5,0.3,5.0,5.3,18.1,,93.0,105.0
1984,31.0,1873,TOT,Total After Trade,24.0,NBA,PG,20.0,5.0,388.0,7.7,16.5,0.47,0.1,1.0,0.12,7.5,15.4,0.49,3.4,4.5,0.75,0.9,2.5,3.4,10.4,2.0,0.4,5.0,5.7,18.8,,100.0,108.0
1984,1.0,1873,ATL,Atlanta Hawks,24.0,NBA,PG,6.0,0.0,96.0,8.4,15.7,0.53,0.0,0.5,0.0,8.4,15.2,0.55,9.4,11.5,0.82,0.5,1.6,2.1,11.0,2.6,0.5,5.2,6.8,26.2,,116.0,108.0
1984,23.0,1873,PHI,Philadelphia 76Ers,24.0,NBA,PG,14.0,5.0,292.0,7.4,16.7,0.45,0.2,1.2,0.14,7.3,15.5,0.47,1.5,2.3,0.64,1.0,2.8,3.8,10.2,1.8,0.3,5.0,5.3,16.5,,94.0,108.0
1985,5.0,1873,CHI,Charlotte Bobcats,25.0,NBA,PG,78.0,38.0,1523.0,6.1,12.2,0.5,0.1,0.5,0.12,6.0,11.7,0.51,1.9,2.7,0.69,0.5,1.6,2.1,11.2,2.3,0.4,3.9,4.2,14.1,,104.0,112.0
1986,27.0,1873,SAS,San Antonio Spurs,26.0,NBA,PG,75.0,46.0,1853.0,8.0,15.0,0.53,0.1,0.6,0.16,7.9,14.4,0.55,4.3,5.3,0.82,0.7,2.5,3.3,11.9,2.2,0.8,5.8,4.2,20.4,,105.0,110.0
1987,14.0,1873,LAL,Los Angeles Lakers,27.0,NBA,PG,50.0,0.0,532.0,7.9,16.6,0.48,0.1,0.3,0.33,7.8,16.3,0.48,2.6,3.2,0.81,1.2,3.0,4.2,8.9,2.0,0.4,4.5,4.7,18.5,,101.0,109.0
1988,14.0,1873,LAL,Los Angeles Lakers,28.0,NBA,PG,51.0,8.0,706.0,7.8,17.0,0.46,0.5,2.1,0.23,7.3,15.0,0.49,3.7,4.5,0.83,1.1,3.4,4.5,9.5,1.7,0.2,4.7,4.5,19.8,,102.0,110.0
1990,1.0,1873,ATL,Atlanta Hawks,30.0,NBA,PG,1.0,0.0,13.0,3.9,11.6,0.33,0.0,3.9,0.0,3.9,7.7,0.5,7.7,7.7,1.0,0.0,0.0,0.0,19.3,0.0,0.0,0.0,0.0,15.4,,149.0,121.0
