Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,19,2261,NOH,New Orleans Hornets,Chris Paul,22,80,80,3006,7.5,15.5,0.49,1.1,3.0,0.37,6.4,12.5,0.52,4.0,4.7,0.85,0.7,3.1,3.8,11.1,2.6,0.0,2.4,2.2,20.2
2008,19,3071,NOH,New Orleans Hornets,David West,27,76,76,2870,7.9,16.4,0.48,0.1,0.3,0.24,7.8,16.1,0.49,3.8,4.4,0.85,2.3,6.2,8.5,2.2,0.8,1.2,2.1,2.6,19.6
2008,19,514,NOH,New Orleans Hornets,Tyson Chandler,25,79,79,2783,4.9,7.8,0.62,0.0,0.0,0.0,4.9,7.8,0.62,2.3,3.8,0.59,4.2,7.8,12.0,1.0,0.6,1.1,1.8,3.1,12.0
2008,19,2761,NOH,New Orleans Hornets,Peja Stojakovic,30,77,77,2711,6.0,13.6,0.44,3.1,7.0,0.44,2.9,6.7,0.44,1.7,1.9,0.93,0.8,3.5,4.4,1.3,0.8,0.1,0.8,1.7,16.8
2008,19,2294,NOH,New Orleans Hornets,Morris Peterson,30,76,76,1796,4.3,10.3,0.42,2.3,5.8,0.39,2.0,4.6,0.44,1.3,1.7,0.76,0.7,3.4,4.1,1.3,0.9,0.1,0.8,2.5,12.2
2008,19,2241,NOH,New Orleans Hornets,Jannero Pargo,28,80,5,1497,6.1,15.7,0.39,1.6,4.5,0.35,4.5,11.2,0.41,1.7,1.9,0.88,0.6,2.5,3.1,4.6,1.2,0.1,2.2,3.0,15.5
2008,19,1395,NOH,New Orleans Hornets,Bobby Jackson,34,46,0,891,4.7,12.0,0.39,2.1,5.8,0.37,2.5,6.1,0.41,1.6,2.0,0.82,0.9,3.5,4.4,3.1,1.3,0.1,1.3,2.4,13.1
2008,19,441,NOH,New Orleans Hornets,Rasual Butler,28,51,8,875,3.7,10.7,0.35,1.8,5.5,0.33,1.9,5.2,0.37,1.1,1.3,0.84,0.7,3.5,4.1,1.5,0.6,0.9,0.4,2.7,10.4
2008,19,110,NOH,New Orleans Hornets,Hilton Armstrong,23,65,3,732,3.3,7.3,0.45,0.0,0.0,,3.3,7.3,0.45,2.2,3.4,0.63,3.2,4.8,8.0,1.1,0.7,1.7,2.9,6.4,8.8
2008,19,310,NOH,New Orleans Hornets,Ryan Bowen,32,53,4,660,2.7,5.5,0.49,0.0,0.1,0.0,2.7,5.4,0.5,0.9,1.6,0.55,3.0,2.5,5.5,1.4,1.7,0.6,0.8,4.2,6.2
2008,19,3243,NOH,New Orleans Hornets,Julian Wright,20,57,1,640,5.1,9.5,0.53,0.6,1.4,0.42,4.5,8.2,0.55,1.9,2.9,0.64,1.9,4.7,6.6,2.3,1.6,0.7,1.9,2.4,12.5
2008,19,857,NOH,New Orleans Hornets,Melvin Ely,29,52,1,621,4.9,10.4,0.47,0.0,0.0,,4.9,10.4,0.47,1.9,3.4,0.55,1.6,6.8,8.4,1.3,0.4,1.0,2.4,4.6,11.7
2008,19,3062,NOH,New Orleans Hornets,Bonzi Wells,31,22,0,438,6.3,12.9,0.49,0.3,1.0,0.33,6.0,11.9,0.5,2.9,4.4,0.66,1.7,4.1,5.8,1.4,2.0,0.7,2.2,3.6,15.9
2008,19,1430,NOH,New Orleans Hornets,Mike James,32,21,0,183,4.3,12.6,0.34,1.4,4.5,0.3,3.0,8.1,0.37,1.2,1.2,1.0,0.6,2.8,3.3,1.2,0.8,0.0,1.4,2.4,11.2
2008,19,2974,NOH,New Orleans Hornets,Marcus Vinicius,23,13,0,69,4.7,10.4,0.45,2.6,6.3,0.42,2.1,4.2,0.5,2.6,5.7,0.46,0.5,3.7,4.2,1.0,0.5,0.5,1.6,2.1,14.6
2008,19,66,NOH,New Orleans Hornets,Chris Andersen,29,5,0,34,2.1,7.4,0.29,0.0,0.0,,2.1,7.4,0.29,2.1,4.2,0.5,2.1,7.4,9.5,0.0,0.0,4.2,1.1,6.4,6.4
