Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,4,70,CHA,Charlotte Bobcats,Derek Anderson,33,28,0,396,4.3,11.4,0.38,1.7,4.7,0.36,2.5,6.6,0.38,2.5,3.5,0.74,0.8,3.9,4.7,4.0,1.1,0.1,2.3,4.5,12.8
2008,4,316,CHA,Charlotte Bobcats,Earl Boykins,31,36,0,577,3.8,10.7,0.36,0.9,2.7,0.32,2.9,8.0,0.37,3.1,3.7,0.83,0.6,1.6,2.1,6.0,0.8,0.0,2.6,1.3,11.5
2008,4,2189,CHA,Charlotte Bobcats,Emeka Okafor,25,82,82,2718,6.1,11.4,0.54,0.0,0.0,,6.1,11.4,0.54,2.8,5.0,0.57,3.4,8.2,11.6,0.9,0.8,1.8,2.2,3.2,15.0
2008,4,3009,CHA,Charlotte Bobcats,Gerald Wallace,25,62,59,2376,6.2,13.8,0.45,1.1,3.3,0.32,5.1,10.4,0.49,4.7,6.5,0.73,0.9,4.8,5.7,3.3,2.0,0.9,2.7,2.9,18.2
2008,4,793,CHA,Charlotte Bobcats,Jared Dudley,22,73,14,1384,4.2,9.1,0.47,0.2,1.1,0.22,4.0,8.0,0.5,2.3,3.1,0.74,3.1,4.3,7.4,2.1,1.4,0.3,1.3,3.3,11.0
2008,4,2439,CHA,Charlotte Bobcats,Jason Richardson,27,82,82,3149,7.4,16.8,0.44,2.8,6.8,0.41,4.6,9.9,0.47,2.8,3.8,0.75,0.9,4.1,5.0,2.9,1.3,0.7,1.9,2.8,20.4
2008,4,1938,CHA,Charlotte Bobcats,Jeff McInnis,33,54,26,1410,2.8,6.4,0.43,0.1,0.5,0.16,2.7,5.9,0.46,0.6,0.8,0.77,0.4,2.0,2.5,5.6,0.6,0.1,1.9,3.1,6.2
2008,4,674,CHA,Charlotte Bobcats,Jermareo Davidson,23,38,2,322,5.7,14.0,0.41,0.0,0.0,,5.7,14.0,0.41,2.0,3.1,0.64,2.3,4.6,6.9,1.5,0.8,1.7,1.9,5.1,13.4
2008,4,483,CHA,Charlotte Bobcats,Matt Carroll,27,80,18,2016,4.5,10.5,0.43,1.9,4.3,0.44,2.6,6.2,0.42,2.0,2.5,0.8,0.6,3.4,4.0,1.3,0.8,0.3,1.0,3.3,12.9
2008,4,2020,CHA,Charlotte Bobcats,Nazr Mohammed,30,61,29,1422,6.2,11.9,0.52,0.0,0.0,,6.2,11.9,0.52,2.1,3.4,0.62,4.2,6.5,10.7,1.7,1.0,1.3,2.3,4.9,14.4
2008,4,1198,CHA,Charlotte Bobcats,Othella Harrington,34,22,0,166,3.9,9.1,0.43,0.0,0.0,,3.9,9.1,0.43,2.2,3.5,0.62,2.4,6.7,9.1,0.9,0.2,0.9,2.4,7.4,10.0
2008,4,347,CHA,Charlotte Bobcats,Primoz Brezec,28,20,18,267,2.3,5.8,0.4,0.0,0.0,,2.3,5.8,0.4,0.4,0.7,0.6,1.9,4.0,5.9,0.8,0.0,0.4,2.0,4.7,5.0
2008,4,903,CHA,Charlotte Bobcats,Raymond Felton,23,79,79,2972,5.0,12.1,0.41,0.7,2.4,0.28,4.3,9.7,0.45,3.1,3.9,0.8,0.4,2.4,2.9,7.1,1.2,0.1,2.6,2.2,13.8
2008,4,1313,CHA,Charlotte Bobcats,Ryan Hollins,23,60,1,532,3.1,6.4,0.49,0.0,0.0,,3.1,6.4,0.49,3.7,5.5,0.67,3.6,3.7,7.2,0.9,0.7,2.0,1.7,6.5,9.9
2008,4,1270,CHA,Charlotte Bobcats,Walter Herrmann,28,17,0,174,5.2,13.4,0.38,1.9,5.4,0.35,3.3,8.1,0.41,1.9,2.1,0.9,2.1,5.4,7.4,0.8,0.8,0.0,0.8,2.5,14.1
