Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,5,CHI,Charlotte Bobcats,Michael Jordan,23.0,82,82.0,3281,1098,2279,0.48,12,66,0.18,1086,2213,0.49,0.48,833,972,0.86,166,264,430,377,236,125,272,237,3041
1987,5,CHI,Charlotte Bobcats,Charles Oakley,23.0,82,81.0,2980,468,1052,0.44,11,30,0.37,457,1022,0.45,0.45,245,357,0.69,299,775,1074,296,85,36,299,315,1192
1987,5,CHI,Charlotte Bobcats,John Paxson,26.0,82,64.0,2689,386,793,0.49,52,140,0.37,334,653,0.51,0.52,106,131,0.81,22,117,139,467,66,8,105,207,930
1987,5,CHI,Charlotte Bobcats,Dave Corzine,30.0,82,39.0,2287,294,619,0.48,0,5,0.0,294,614,0.48,0.48,95,129,0.74,199,341,540,209,38,87,114,202,683
1987,5,CHI,Charlotte Bobcats,Gene Banks,27.0,63,39.0,1822,249,462,0.54,0,5,0.0,249,457,0.55,0.54,112,146,0.77,115,193,308,170,52,17,113,173,610
1987,5,CHI,Charlotte Bobcats,Brad Sellers,24.0,80,17.0,1751,276,606,0.46,2,10,0.2,274,596,0.46,0.46,126,173,0.73,155,218,373,102,44,68,84,194,680
1987,5,CHI,Charlotte Bobcats,Earl Cureton,29.0,43,36.0,1105,129,276,0.47,0,1,0.0,129,275,0.47,0.47,39,73,0.53,113,114,227,70,15,26,45,102,297
1987,5,CHI,Charlotte Bobcats,Elston Turner,27.0,70,4.0,936,112,252,0.44,1,8,0.12,111,244,0.46,0.45,23,31,0.74,34,81,115,102,30,4,31,97,248
1987,5,CHI,Charlotte Bobcats,Mike Brown,23.0,62,3.0,818,106,201,0.53,0,0,,106,201,0.53,0.53,46,72,0.64,71,143,214,24,20,7,59,129,258
1987,5,CHI,Charlotte Bobcats,Sedale Threatt,25.0,40,0.0,778,131,273,0.48,0,16,0.0,131,257,0.51,0.48,53,66,0.8,8,43,51,177,42,9,42,88,315
1987,5,CHI,Charlotte Bobcats,Granville Waiters,26.0,44,26.0,534,40,93,0.43,0,1,0.0,40,92,0.44,0.43,5,9,0.56,38,49,87,22,10,31,16,83,85
1987,5,CHI,Charlotte Bobcats,Steve Colter,24.0,27,18.0,473,49,142,0.34,0,9,0.0,49,133,0.37,0.34,33,39,0.85,9,33,42,94,19,6,32,38,131
1987,5,CHI,Charlotte Bobcats,Ben Poquette,31.0,21,1.0,167,21,40,0.52,0,1,0.0,21,39,0.54,0.52,9,11,0.82,10,14,24,7,3,12,4,26,51
1987,5,CHI,Charlotte Bobcats,Pete Myers,23.0,29,0.0,155,19,52,0.36,0,6,0.0,19,46,0.41,0.36,28,43,0.65,8,9,17,21,14,2,10,25,66
1987,5,CHI,Charlotte Bobcats,Fred Cofield,25.0,5,0.0,27,2,11,0.18,0,1,0.0,2,10,0.2,0.18,0,0,,1,4,5,4,2,0,1,1,4
1987,5,CHI,Charlotte Bobcats,Perry Young,23.0,5,0.0,20,2,4,0.5,0,0,,2,4,0.5,0.5,1,2,0.5,0,1,1,0,1,0,1,3,5
1987,5,CHI,Charlotte Bobcats,Darren Daye,26.0,1,0.0,7,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,1,2,0
1987,5,CHI,Charlotte Bobcats,Team Totals,,82,,19830,3382,7155,0.47,78,299,0.26,3304,6856,0.48,0.48,1754,2254,0.78,1248,2400,3648,2143,677,438,1257,1922,8596
