Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,24,594,PHO,Phoenix Suns,23.0,NBA,PF,66.0,,904.0,5.1,11.0,0.47,0.0,0.1,0.0,5.1,10.8,0.47,4.1,5.1,0.81,3.6,6.0,9.6,3.3,1.1,0.7,2.8,4.1,14.4
1981,24,594,PHO,Phoenix Suns,24.0,NBA,SF,79.0,,2192.0,4.7,10.1,0.46,0.0,0.1,0.0,4.7,10.0,0.47,1.6,2.5,0.64,2.8,4.9,7.7,3.3,1.3,0.9,2.4,3.9,11.0
1982,24,594,PHO,Phoenix Suns,25.0,NBA,PF,76.0,22.0,1298.0,4.2,9.9,0.42,0.0,0.1,0.0,4.2,9.9,0.42,2.5,3.7,0.66,3.1,5.2,8.3,2.8,1.0,0.6,2.2,4.8,10.8
1983,31,594,TOT,Total After Trade,26.0,NBA,PF,75.0,22.0,1333.0,4.0,8.2,0.49,0.0,0.1,0.0,4.0,8.1,0.49,2.1,2.8,0.76,3.2,5.8,9.0,2.8,1.1,0.8,2.8,4.9,10.1
1983,24,594,PHO,Phoenix Suns,26.0,NBA,PF,45.0,2.0,551.0,4.0,9.3,0.43,0.0,0.1,0.0,4.0,9.1,0.44,2.7,3.5,0.76,2.9,5.6,8.4,3.8,0.8,0.8,3.7,5.8,10.6
1983,6,594,CLE,Cleveland Cavaliers,26.0,NBA,PF,30.0,20.0,782.0,4.0,7.5,0.54,0.0,0.0,0.0,4.0,7.4,0.54,1.7,2.3,0.76,3.5,6.0,9.5,2.0,1.2,0.8,2.3,4.2,9.8
1984,6,594,CLE,Cleveland Cavaliers,27.0,NBA,C,81.0,21.0,1950.0,3.5,7.1,0.49,0.0,0.0,0.5,3.5,7.1,0.49,1.7,2.4,0.72,3.2,5.7,8.9,2.3,1.3,0.9,1.7,5.2,8.7
1985,31,594,TOT,Total After Trade,28.0,NBA,PF,72.0,5.0,1288.0,3.9,7.8,0.5,0.0,0.0,0.0,3.9,7.8,0.5,1.3,1.8,0.73,3.4,5.4,8.8,1.7,0.8,0.6,1.3,5.7,9.0
1985,6,594,CLE,Cleveland Cavaliers,28.0,NBA,PF,18.0,3.0,440.0,3.8,8.6,0.44,0.0,0.1,0.0,3.8,8.5,0.44,1.4,2.2,0.63,3.4,5.2,8.5,1.9,0.4,0.7,1.3,4.3,8.9
1985,27,594,SAS,San Antonio Spurs,28.0,NBA,PF,54.0,2.0,848.0,3.9,7.4,0.53,0.0,0.0,,3.9,7.4,0.53,1.3,1.6,0.81,3.4,5.5,8.9,1.7,1.1,0.6,1.4,6.4,9.1
1986,31,594,TOT,Total After Trade,29.0,NBA,PF,36.0,0.0,373.0,3.0,7.0,0.42,0.0,0.1,0.0,3.0,6.9,0.43,2.6,4.1,0.64,3.2,5.1,8.3,2.0,1.3,1.1,1.4,6.3,8.6
1986,27,594,SAS,San Antonio Spurs,29.0,NBA,PF,34.0,0.0,356.0,2.8,6.8,0.42,0.0,0.1,0.0,2.8,6.7,0.42,2.6,4.1,0.63,3.1,5.1,8.2,2.1,1.3,1.1,1.1,6.5,8.3
1986,29,594,UTA,Utah Jazz,29.0,NBA,PF,2.0,0.0,17.0,6.4,12.7,0.5,0.0,0.0,,6.4,12.7,0.5,2.1,2.1,1.0,4.2,6.4,10.6,0.0,0.0,0.0,6.4,2.1,14.8
1988,24,594,PHO,Phoenix Suns,31.0,NBA,PF,33.0,0.0,359.0,1.4,5.9,0.24,0.0,0.1,0.0,1.4,5.8,0.24,2.3,2.8,0.82,3.7,6.9,10.6,1.4,0.9,0.8,1.4,6.4,5.1
