Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
991,5,0,43,0.0,8.1,0,0.0,5.8,0,0.0,2.3,0,0.0,0.0,0,1.2,6.9,8.1,0.0,0.0,0.0,3.5,4.6,0.0,8.0,115.0
