Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
230,337.0,7804.0,17.2,0.58,0.0,0.38,10.34,14.26,12.23,8.97,1.61,1.54,11.86,22.24,7.5,5.3,12.9,0.12,0.49,-0.2,0.3,0.24
