Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,24,476,PHO,Phoenix Suns,Chris Carr,"March 12, 1974",21.0,NBA,SG,60.0,10.0,9.8,1.5,3.6,0.42,0.2,0.7,0.26,1.3,2.9,0.45,0.44,0.8,1.0,0.82,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4.0
1997,18,476,MIN,Minnesota Timberwolves,Chris Carr,"March 12, 1974",22.0,NBA,SG,55.0,10.0,15.1,2.3,4.9,0.46,0.6,1.6,0.35,1.7,3.3,0.51,0.52,1.0,1.3,0.77,0.6,1.5,2.1,0.9,0.4,0.2,0.7,1.7,6.1
1998,18,476,MIN,Minnesota Timberwolves,Chris Carr,"March 12, 1974",23.0,NBA,SG,51.0,40.0,22.8,3.7,8.9,0.42,0.8,2.5,0.32,2.9,6.4,0.46,0.46,1.6,1.9,0.85,0.8,2.2,3.0,1.7,0.3,0.2,1.4,2.5,9.9
1999,31,476,TOT,Total After Trade,Chris Carr,"March 12, 1974",24.0,NBA,SG,39.0,4.0,11.4,1.9,5.3,0.37,0.7,1.9,0.37,1.2,3.3,0.37,0.44,0.7,1.0,0.68,0.6,1.2,1.8,0.6,0.2,0.1,0.7,1.2,5.3
1999,18,476,MIN,Minnesota Timberwolves,Chris Carr,"March 12, 1974",24.0,NBA,SG,11.0,2.0,7.4,0.8,2.4,0.35,0.3,0.8,0.33,0.5,1.5,0.35,0.4,0.2,0.4,0.5,0.0,1.1,1.1,0.6,0.1,0.1,0.4,0.8,2.1
1999,3,476,NJN,New Jersey Nets,Chris Carr,"March 12, 1974",24.0,NBA,SG,28.0,2.0,13.0,2.4,6.4,0.37,0.9,2.4,0.38,1.5,4.0,0.37,0.44,0.9,1.3,0.69,0.8,1.3,2.1,0.6,0.3,0.0,0.9,1.3,6.6
2000,31,476,TOT,Total After Trade,Chris Carr,"March 12, 1974",25.0,NBA,"SF,SG",57.0,2.0,20.5,3.4,8.7,0.4,0.6,1.8,0.32,2.9,6.9,0.42,0.43,1.9,2.2,0.86,0.7,2.3,3.0,1.5,0.5,0.3,2.1,2.0,9.3
2000,10,476,GSW,Golden State Warriors,Chris Carr,"March 12, 1974",25.0,NBA,SG,7.0,0.0,10.6,1.6,4.7,0.33,0.1,1.1,0.12,1.4,3.6,0.4,0.35,2.3,2.7,0.84,0.7,1.1,1.9,0.4,0.0,0.1,0.7,1.7,5.6
2000,5,476,CHI,Chicago Bulls,Chris Carr,"March 12, 1974",25.0,NBA,SF,50.0,2.0,21.8,3.7,9.3,0.4,0.6,1.9,0.33,3.1,7.4,0.42,0.43,1.8,2.1,0.86,0.7,2.5,3.2,1.6,0.6,0.3,2.2,2.0,9.8
2001,2,476,BOS,Boston Celtics,Chris Carr,"March 12, 1974",26.0,NBA,SG,35.0,0.0,8.8,1.5,3.2,0.47,0.5,1.1,0.46,1.0,2.1,0.48,0.55,1.3,1.7,0.77,0.3,0.9,1.3,0.3,0.1,0.1,0.5,1.3,4.8
