Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,3,NJN,New Jersey Nets,Vince Carter,29,11,11,450,113,244,0.46,14,58,0.24,99,186,0.53,0.49,86,108,0.8,16,61,77,58,20,6,26,34,326
2006,3,NJN,New Jersey Nets,Jason Kidd,32,11,11,450,49,132,0.37,15,50,0.3,34,82,0.42,0.43,19,23,0.83,22,62,84,106,17,2,24,31,132
2006,3,NJN,New Jersey Nets,Richard Jefferson,25,11,11,437,90,165,0.55,12,29,0.41,78,136,0.57,0.58,52,63,0.82,7,38,45,45,10,4,30,32,244
2006,3,NJN,New Jersey Nets,Nenad Krstic,22,11,11,366,65,129,0.5,0,0,,65,129,0.5,0.5,32,45,0.71,25,50,75,8,5,10,22,46,162
2006,3,NJN,New Jersey Nets,Jason Collins,27,11,11,302,9,25,0.36,0,0,,9,25,0.36,0.36,13,22,0.59,20,35,55,3,5,2,9,55,31
2006,3,NJN,New Jersey Nets,Clifford Robinson,39,8,0,198,13,39,0.33,6,19,0.32,7,20,0.35,0.41,4,5,0.8,2,24,26,5,9,3,10,28,36
2006,3,NJN,New Jersey Nets,Lamond Murray,32,11,0,197,21,54,0.39,12,34,0.35,9,20,0.45,0.5,9,11,0.82,9,29,38,2,3,0,3,25,63
2006,3,NJN,New Jersey Nets,Jacque Vaughn,30,11,0,159,12,33,0.36,0,1,0.0,12,32,0.38,0.36,4,7,0.57,3,8,11,12,2,0,4,23,28
2006,3,NJN,New Jersey Nets,John Thomas,30,8,0,56,3,6,0.5,0,0,,3,6,0.5,0.5,1,2,0.5,4,6,10,2,3,1,5,15,7
2006,3,NJN,New Jersey Nets,Antoine Wright,21,5,0,10,1,4,0.25,0,0,,1,4,0.25,0.25,2,3,0.67,0,0,0,0,0,0,0,0,4
2006,3,NJN,New Jersey Nets,Scott Padgett,29,3,0,9,1,2,0.5,0,1,0.0,1,1,1.0,0.5,1,2,0.5,2,1,3,0,1,0,0,3,3
2006,3,NJN,New Jersey Nets,Zoran Planinic,23,3,0,6,0,1,0.0,0,0,,0,1,0.0,0.0,0,2,0.0,0,1,1,2,1,0,1,1,0
2006,3,NJN,New Jersey Nets,Bostjan Nachbar,25,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
