Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,21.0,GSW,NBA,SG,33.0,0.0,241.0,36.0,93.0,0.387,16.0,41.0,0.39,20.0,52.0,0.385,0.473,7.0,9.0,0.778,3.0,11.0,14.0,15.0,5.0,0.0,12.0,15.0,95.0
2009,22.0,GSW,NBA,SG,42.0,23.0,882.0,140.0,317.0,0.442,52.0,131.0,0.397,88.0,186.0,0.473,0.524,40.0,52.0,0.769,10.0,61.0,71.0,88.0,36.0,1.0,59.0,73.0,372.0
2010,23.0,TOR,NBA,SG,66.0,1.0,1121.0,154.0,379.0,0.406,60.0,158.0,0.38,94.0,221.0,0.425,0.485,101.0,121.0,0.835,14.0,81.0,95.0,89.0,42.0,5.0,60.0,80.0,469.0
2011,24.0,NOH,NBA,SG,80.0,69.0,1957.0,302.0,691.0,0.437,134.0,324.0,0.414,168.0,367.0,0.458,0.534,98.0,125.0,0.784,17.0,134.0,151.0,92.0,38.0,6.0,77.0,146.0,836.0
2012,25.0,NOH,NBA,SG,66.0,55.0,1966.0,286.0,686.0,0.417,107.0,284.0,0.377,179.0,402.0,0.445,0.495,101.0,129.0,0.783,19.0,153.0,172.0,101.0,48.0,5.0,69.0,115.0,780.0
2013,26.0,CHI,NBA,SG,73.0,27.0,1882.0,241.0,610.0,0.395,79.0,221.0,0.357,162.0,389.0,0.416,0.46,141.0,168.0,0.839,13.0,127.0,140.0,148.0,44.0,6.0,82.0,140.0,702.0
2014,27.0,SAS,NBA,SF,80.0,25.0,2016.0,337.0,695.0,0.485,126.0,293.0,0.43,211.0,402.0,0.525,0.576,111.0,131.0,0.847,18.0,208.0,226.0,179.0,50.0,7.0,95.0,130.0,911.0
2015,28.0,SAS,NBA,SG,62.0,9.0,1388.0,199.0,470.0,0.423,86.0,230.0,0.374,113.0,240.0,0.471,0.515,84.0,99.0,0.848,26.0,131.0,157.0,94.0,31.0,3.0,61.0,85.0,568.0
2016,29.0,SAC,NBA,SG,68.0,7.0,1672.0,245.0,635.0,0.386,91.0,297.0,0.306,154.0,338.0,0.456,0.457,115.0,138.0,0.833,10.0,107.0,117.0,127.0,37.0,2.0,80.0,91.0,696.0
2017,30.0,CHO,NBA,SG,74.0,0.0,1778.0,264.0,615.0,0.429,102.0,283.0,0.36,162.0,332.0,0.488,0.512,150.0,168.0,0.893,14.0,164.0,178.0,147.0,44.0,9.0,70.0,90.0,780.0
2018,31.0,TOT,NBA,SG,80.0,2.0,1947.0,337.0,764.0,0.441,149.0,395.0,0.377,188.0,369.0,0.509,0.539,148.0,163.0,0.908,20.0,131.0,151.0,148.0,66.0,12.0,94.0,91.0,971.0
2018,31.0,ATL,NBA,SG,52.0,1.0,1210.0,199.0,485.0,0.41,92.0,247.0,0.372,107.0,238.0,0.45,0.505,101.0,109.0,0.927,14.0,86.0,100.0,103.0,46.0,3.0,54.0,41.0,591.0
2018,31.0,PHI,NBA,SG,28.0,1.0,737.0,138.0,279.0,0.495,57.0,148.0,0.385,81.0,131.0,0.618,0.597,47.0,54.0,0.87,6.0,45.0,51.0,45.0,20.0,9.0,40.0,50.0,380.0
2019,32.0,SAS,NBA,SG,79.0,1.0,1815.0,285.0,690.0,0.413,147.0,395.0,0.372,138.0,295.0,0.468,0.52,112.0,124.0,0.903,16.0,182.0,198.0,132.0,35.0,8.0,72.0,121.0,829.0
2020,33.0,SAS,NBA,SG,57.0,0.0,883.0,123.0,314.0,0.392,67.0,178.0,0.376,56.0,136.0,0.412,0.498,48.0,58.0,0.828,7.0,92.0,99.0,69.0,12.0,1.0,19.0,45.0,361.0
