Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020,16,2163,MIA,Miami Heat,Kendrick Nunn,"August 3, 1995",24.0,NBA,PG,67,1962,12.9,0.53,0.43,0.11,1.2,8.7,5.1,18.5,1.4,0.8,10.6,24.1,0.4,1.6,2.0,0.05,-1.0,-1.3,-2.3,-0.1
2021,16,2163,MIA,Miami Heat,Kendrick Nunn,"August 3, 1995",25.0,NBA,PG,16,430,12.9,0.58,0.44,0.11,2.2,11.1,6.9,15.3,1.7,0.7,14.6,22.0,0.0,0.4,0.4,0.04,-1.3,-0.4,-1.7,0.0
