Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2012,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,22.0,NBA,PF,46.0,39.0,1037.0,8.9,15.2,0.59,0.0,0.0,,8.9,15.2,0.59,5.4,8.1,0.66,7.0,10.3,17.3,1.8,1.7,2.3,2.7,5.7,23.1,123.0,103.0
2013,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,23.0,NBA,PF,80.0,80.0,2248.0,8.5,15.5,0.55,0.0,0.0,,8.5,15.5,0.55,3.7,6.0,0.61,5.8,10.6,16.5,1.7,1.8,1.9,2.5,5.3,20.7,116.0,102.0
2014,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,24.0,NBA,PF,80.0,77.0,2178.0,10.0,18.4,0.55,0.0,0.1,0.0,10.0,18.4,0.55,4.5,7.0,0.65,5.3,10.0,15.4,2.2,1.6,1.6,3.0,4.3,24.6,113.0,106.0
2015,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,25.0,NBA,PF,75.0,71.0,2086.0,8.9,17.6,0.51,0.0,0.2,0.12,8.9,17.4,0.51,4.8,6.9,0.69,5.8,10.2,16.0,2.1,1.5,1.4,2.8,5.1,22.6,111.0,106.0
2016,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,26.0,NBA,PF,67.0,64.0,1694.0,10.3,18.5,0.56,0.0,0.1,0.5,10.3,18.5,0.56,4.0,6.6,0.61,7.0,10.2,17.2,2.3,0.9,1.8,2.7,5.0,24.7,116.0,107.0
2017,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,27.0,NBA,PF,61.0,34.0,1296.0,8.6,15.7,0.55,0.0,0.2,0.0,8.6,15.4,0.56,4.9,7.1,0.69,6.9,10.5,17.4,2.1,1.6,1.5,2.2,4.7,22.1,123.0,110.0
2018,8,891,DEN,Denver Nuggets,Kenneth Faried,1989-11-19,28.0,NBA,PF,32.0,7.0,461.0,8.2,15.9,0.51,0.0,0.1,0.0,8.2,15.8,0.52,3.9,5.5,0.71,7.3,9.1,16.5,1.9,1.3,1.4,2.5,5.5,20.2,116.0,110.0
2019,31,891,TOT,Total After Trade,Kenneth Faried,1989-11-19,29.0,NBA,C,37.0,13.0,728.0,10.5,17.8,0.59,0.5,1.7,0.32,9.9,16.1,0.62,4.3,6.6,0.65,6.5,10.3,16.8,1.3,1.1,1.5,2.2,5.5,25.7,125.0,109.0
2019,3,891,BRK,Brooklyn Nets,Kenneth Faried,1989-11-19,29.0,NBA,C,12.0,0.0,118.0,10.1,16.9,0.6,0.4,2.0,0.2,9.7,14.9,0.65,4.0,6.5,0.62,6.1,11.7,17.7,0.8,0.8,1.6,2.4,3.2,24.6,120.0,107.0
2019,11,891,HOU,Houston Rockets,Kenneth Faried,1989-11-19,29.0,NBA,C,25.0,13.0,610.0,10.5,17.9,0.59,0.6,1.6,0.35,10.0,16.3,0.61,4.3,6.7,0.65,6.6,10.0,16.6,1.4,1.2,1.5,2.2,6.0,26.0,126.0,109.0
