Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,3,1420,NJN,New Jersey Nets,Stephen Jackson,1978-04-05,22.0,NBA,SF,77.0,40.0,1660.0,5.3,12.4,0.42,1.1,3.4,0.34,4.1,9.0,0.46,2.1,2.9,0.72,0.9,3.6,4.5,3.0,1.9,0.3,2.8,3.6,13.8
2002,27,1420,SAS,San Antonio Spurs,Stephen Jackson,1978-04-05,23.0,NBA,SF,23.0,1.0,227.0,5.4,14.4,0.37,1.4,5.7,0.25,4.0,8.7,0.46,1.9,2.7,0.71,0.5,3.6,4.1,1.7,2.4,0.5,3.6,4.6,14.1
2003,27,1420,SAS,San Antonio Spurs,Stephen Jackson,1978-04-05,24.0,NBA,SG,80.0,58.0,2254.0,5.7,13.1,0.44,1.5,4.7,0.32,4.2,8.3,0.5,2.2,2.9,0.76,1.1,3.5,4.6,2.9,2.0,0.5,2.8,3.2,15.1
2004,1,1420,ATL,Atlanta Hawks,Stephen Jackson,1978-04-05,25.0,NBA,SF,80.0,78.0,2940.0,6.6,15.4,0.42,1.8,5.2,0.34,4.8,10.2,0.47,2.9,3.6,0.78,1.2,3.3,4.5,3.0,1.7,0.2,2.7,2.6,17.8
2005,12,1420,IND,Indiana Pacers,Stephen Jackson,1978-04-05,26.0,NBA,SF,51.0,49.0,1806.0,6.6,16.3,0.4,2.1,5.7,0.36,4.5,10.6,0.43,3.8,4.6,0.83,0.9,4.1,5.0,2.4,1.3,0.3,2.5,3.1,19.0
2006,12,1420,IND,Indiana Pacers,Stephen Jackson,1978-04-05,27.0,NBA,SG,81.0,81.0,2910.0,5.8,14.2,0.41,1.4,4.2,0.34,4.4,10.0,0.44,3.3,4.2,0.79,0.6,3.3,3.9,2.8,1.3,0.5,2.5,2.4,16.4
2007,31,1420,TOT,Total After Trade,Stephen Jackson,1978-04-05,28.0,NBA,"SF,SG",75.0,69.0,2479.0,5.9,13.7,0.43,1.5,4.5,0.32,4.5,9.2,0.49,3.5,4.3,0.81,0.9,2.3,3.2,4.2,1.2,0.5,2.7,2.9,16.9
2007,12,1420,IND,Indiana Pacers,Stephen Jackson,1978-04-05,28.0,NBA,SG,37.0,32.0,1186.0,5.5,13.1,0.42,1.2,4.2,0.3,4.2,8.9,0.48,3.6,4.4,0.82,0.5,2.4,2.9,3.5,1.0,0.6,2.5,2.6,15.8
2007,10,1420,GSW,Golden State Warriors,Stephen Jackson,1978-04-05,28.0,NBA,SF,38.0,37.0,1293.0,6.4,14.3,0.45,1.6,4.8,0.34,4.7,9.5,0.5,3.4,4.3,0.8,1.2,2.3,3.5,4.8,1.4,0.4,2.8,3.1,17.8
2008,10,1420,GSW,Golden State Warriors,Stephen Jackson,1978-04-05,29.0,NBA,SF,73.0,73.0,2855.0,6.2,15.2,0.4,2.3,6.3,0.36,3.9,8.9,0.44,3.9,4.7,0.83,0.8,3.2,4.0,3.8,1.2,0.4,2.5,2.2,18.5
