PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Luol Deng,25,16,16,687,5.1,12.1,0.426,1.2,3.6,0.324,4.0,8.5,0.469,2.7,3.2,0.8390000000000001,1.4,4.1,5.6,2.3,1.3,0.5,1.4,2.1,14.1
Derrick Rose,22,16,16,649,8.3,20.9,0.396,1.4,5.6,0.248,6.9,15.3,0.451,6.2,7.4,0.828,1.1,2.7,3.8,6.8,1.2,0.6,3.3,1.8,24.1
Joakim Noah,25,16,16,529,3.5,8.4,0.41100000000000003,0.0,0.0,,3.5,8.4,0.41100000000000003,2.5,3.5,0.725,4.6,6.5,11.1,2.7,1.1,2.2,1.3,4.3,9.5
Carlos Boozer,29,16,16,507,5.5,12.6,0.433,0.0,0.1,0.0,5.5,12.6,0.435,3.4,4.3,0.8,2.8,8.2,11.0,2.0,0.6,0.5,2.0,3.5,14.3
Keith Bogans,30,16,16,307,3.3,8.1,0.406,2.9,6.9,0.424,0.4,1.2,0.3,0.1,0.5,0.25,0.5,1.9,2.3,1.4,1.2,0.4,0.8,3.0,9.6
Taj Gibson,25,16,0,284,5.5,9.6,0.5660000000000001,0.0,0.1,0.0,5.5,9.5,0.573,1.1,1.9,0.6,3.3,5.1,8.4,1.1,0.6,2.8,1.8,4.1,12.0
Kyle Korver,29,16,0,276,5.0,12.8,0.38799999999999996,2.9,6.8,0.423,2.1,6.0,0.348,0.9,0.9,1.0,0.1,2.3,2.5,2.2,1.0,0.4,2.1,4.6,13.7
Ronnie Brewer,25,16,0,260,3.3,6.9,0.48,0.4,1.0,0.429,2.9,6.0,0.488,1.8,2.4,0.765,1.0,3.7,4.7,2.1,1.7,0.8,0.6,1.9,8.9
James Johnson,24,15,0,148,1.5,3.2,0.462,0.0,0.0,,1.5,3.2,0.462,0.7,2.4,0.3,2.4,5.1,7.5,0.2,0.5,1.9,1.7,5.1,3.6
C.J. Watson,26,16,0,136,5.0,14.8,0.33899999999999997,0.8,4.0,0.2,4.2,10.9,0.39,2.6,2.9,0.909,0.5,3.2,3.7,8.2,2.1,0.0,4.5,4.0,13.5
Kurt Thomas,38,7,0,74,4.9,8.8,0.556,0.0,1.0,0.0,4.9,7.8,0.625,0.0,0.0,,4.4,4.9,9.2,1.5,0.5,1.5,1.5,5.8,9.7
Rasual Butler,31,3,0,7,5.1,5.1,1.0,5.1,5.1,1.0,0.0,0.0,,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,15.4
