PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Dirk Nowitzki,32,21,21,826,8.4,17.3,0.485,1.0,2.2,0.46,7.4,15.1,0.488,7.6,8.1,0.941,0.5,6.9,7.5,2.3,0.5,0.6,2.8,2.0,25.4
Jason Kidd,37,21,21,744,3.1,7.8,0.39799999999999996,2.1,5.6,0.374,1.0,2.2,0.457,1.2,1.5,0.8,0.5,4.1,4.6,7.4,1.9,0.5,2.7,1.7,9.4
Shawn Marion,32,21,21,690,5.5,11.7,0.467,0.0,0.3,0.0,5.5,11.5,0.47700000000000004,2.1,2.5,0.851,2.4,4.5,6.9,2.3,1.1,1.0,1.9,2.8,13.0
Jason Terry,33,21,0,684,6.7,14.1,0.478,2.2,5.0,0.442,4.5,9.1,0.49700000000000005,3.7,4.4,0.843,0.3,1.8,2.1,3.5,1.4,0.2,1.7,2.3,19.4
Tyson Chandler,28,21,21,680,3.0,5.2,0.5820000000000001,0.0,0.0,,3.0,5.2,0.5820000000000001,2.8,4.1,0.679,4.2,6.0,10.2,0.4,0.7,1.0,0.7,4.1,8.8
J.J. Barea,26,21,3,390,6.6,15.9,0.419,1.5,4.6,0.32,5.2,11.3,0.45899999999999996,2.5,3.1,0.794,0.7,2.9,3.6,6.6,0.6,0.0,2.1,2.6,17.3
Peja Stojaković,33,19,0,350,5.0,12.3,0.408,3.0,7.9,0.377,2.1,4.4,0.465,0.7,0.9,0.778,0.3,3.0,3.3,0.7,1.2,0.2,0.9,2.2,13.8
DeShawn Stevenson,29,21,18,332,3.1,9.0,0.349,2.9,7.4,0.397,0.2,1.6,0.133,1.0,1.3,0.75,0.1,2.0,2.1,1.3,1.2,0.2,1.1,4.3,10.2
Brendan Haywood,31,18,0,275,2.4,4.1,0.581,0.0,0.0,,2.4,4.1,0.581,2.6,5.6,0.465,4.5,5.1,9.6,0.5,0.3,2.4,1.7,6.3,7.3
Brian Cardinal,33,9,0,37,2.9,3.9,0.75,2.9,3.9,0.75,0.0,0.0,,1.0,1.9,0.5,0.0,2.9,2.9,1.9,1.0,0.0,2.9,7.8,9.7
Ian Mahinmi,24,6,0,33,3.3,5.5,0.6,0.0,0.0,,3.3,5.5,0.6,5.5,9.8,0.556,3.3,3.3,6.5,0.0,1.1,0.0,0.0,17.5,12.0
Corey Brewer,24,6,0,23,6.3,14.1,0.444,1.6,4.7,0.33299999999999996,4.7,9.4,0.5,0.0,0.0,,0.0,3.1,3.1,1.6,6.3,0.0,3.1,7.8,14.1
