PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Marc Gasol,26,13,13,519,5.0,9.8,0.511,0.0,0.1,0.0,5.0,9.6,0.518,3.5,5.1,0.6990000000000001,2.8,7.3,10.1,2.0,1.0,1.9,1.8,3.1,13.5
Zach Randolph,29,13,13,515,7.0,15.7,0.446,0.1,0.6,0.25,6.9,15.1,0.45399999999999996,6.1,7.4,0.821,3.0,6.9,9.9,2.2,1.0,0.7,1.9,3.1,20.2
Mike Conley,23,13,13,507,5.0,13.0,0.38799999999999996,0.8,2.6,0.297,4.3,10.4,0.41100000000000003,3.1,3.8,0.83,0.5,3.1,3.6,5.9,1.0,0.2,2.1,2.8,14.0
O.J. Mayo,23,13,2,362,5.2,13.3,0.38799999999999996,2.0,4.9,0.408,3.2,8.5,0.376,2.3,2.9,0.7929999999999999,1.0,3.1,4.1,3.1,1.1,0.4,1.7,4.2,14.6
Tony Allen,29,13,13,350,4.4,10.4,0.426,0.1,0.7,0.14300000000000002,4.3,9.7,0.447,2.8,4.2,0.659,1.5,2.4,3.9,2.1,2.6,0.5,2.5,4.4,11.7
Shane Battier,32,13,0,339,3.1,7.0,0.439,0.8,3.1,0.276,2.2,3.9,0.568,0.6,1.0,0.667,1.8,3.7,5.5,1.6,0.7,0.6,0.6,2.9,7.6
Sam Young,25,13,11,256,6.0,13.5,0.44799999999999995,0.4,1.7,0.25,5.6,11.8,0.47600000000000003,1.3,2.1,0.6,1.0,3.2,4.2,0.3,0.8,0.4,1.1,2.5,13.8
Darrell Arthur,22,13,0,201,7.0,15.2,0.45899999999999996,0.2,0.2,1.0,6.8,15.0,0.452,2.3,3.0,0.765,2.5,2.7,5.2,1.3,1.3,2.1,2.1,5.4,16.5
Greivis Vásquez,24,13,0,142,5.3,10.4,0.512,1.0,2.8,0.364,4.3,7.6,0.5670000000000001,2.5,3.3,0.769,0.8,4.1,4.8,6.3,1.3,0.5,2.3,2.8,14.2
Hamed Haddadi,25,9,0,31,3.5,11.6,0.3,0.0,1.2,0.0,3.5,10.5,0.33299999999999996,5.8,7.0,0.833,3.5,5.8,9.3,0.0,0.0,5.8,2.3,8.1,12.8
Leon Powe,27,4,0,14,5.1,20.6,0.25,0.0,0.0,,5.1,20.6,0.25,7.7,10.3,0.75,5.1,5.1,10.3,0.0,0.0,0.0,0.0,0.0,18.0
Ish Smith,22,5,0,10,7.2,10.8,0.667,0.0,0.0,,7.2,10.8,0.667,0.0,0.0,,0.0,7.2,7.2,7.2,3.6,0.0,3.6,3.6,14.4
