PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Rashard Lewis,23,77,77,3044,9.3,20.6,0.452,1.3,3.9,0.34600000000000003,8.0,16.7,0.47600000000000003,5.1,6.2,0.82,2.7,6.3,9.0,2.4,1.8,0.6,2.6,3.7,25.0,,108,105
Brent Barry,31,75,68,2480,5.8,12.7,0.45799999999999996,2.6,6.4,0.40299999999999997,3.2,6.2,0.514,2.8,3.5,0.795,1.1,5.6,6.6,8.4,2.5,0.3,3.1,4.4,17.0,,115,104
Gary Payton,34,52,52,2123,11.4,25.5,0.44799999999999995,0.9,2.9,0.298,10.5,22.5,0.467,4.2,6.0,0.6920000000000001,1.4,4.9,6.4,11.7,2.4,0.3,3.4,3.0,27.8,,107,105
Predrag Drobnjak,27,82,69,1984,8.9,21.7,0.41200000000000003,0.8,2.3,0.353,8.1,19.3,0.419,2.5,3.2,0.7909999999999999,3.1,5.7,8.8,2.4,1.3,1.0,1.8,4.9,21.2,,98,106
Vladimir Radmanović,22,72,16,1910,7.8,19.1,0.41,3.0,8.4,0.355,4.9,10.7,0.45299999999999996,2.1,2.9,0.706,2.2,7.1,9.2,2.8,1.8,0.6,2.9,3.9,20.7,,99,104
Desmond Mason,25,52,15,1811,8.8,20.1,0.436,0.5,1.7,0.29100000000000004,8.3,18.4,0.449,4.0,5.4,0.74,2.6,7.4,10.1,2.9,1.4,0.6,2.2,4.1,22.0,,102,105
Reggie Evans,22,67,60,1365,2.6,5.6,0.47100000000000003,0.0,0.0,,2.6,5.6,0.47100000000000003,3.2,6.2,0.519,6.7,11.1,17.8,1.4,1.5,0.4,2.1,6.9,8.5,,109,102
Ray Allen,27,29,29,1197,11.2,25.5,0.441,3.6,10.1,0.35100000000000003,7.7,15.4,0.5,6.3,6.8,0.92,2.2,5.2,7.4,7.7,2.1,0.1,3.7,3.2,32.3,,114,105
Kevin Ollie,30,29,1,770,5.8,13.2,0.441,0.1,0.1,1.0,5.7,13.1,0.43799999999999994,4.7,6.2,0.759,0.9,5.0,5.9,7.8,2.3,0.1,2.5,3.6,16.4,,108,105
Jerome James,27,51,16,766,7.9,16.5,0.478,0.0,0.0,,7.9,16.5,0.478,3.8,6.5,0.5870000000000001,5.6,9.8,15.4,1.9,0.9,5.8,5.3,11.8,19.6,,91,98
Kenny Anderson,32,38,1,689,8.1,18.4,0.44,0.0,0.4,0.0,8.1,18.0,0.449,2.3,2.8,0.8290000000000001,1.3,5.5,6.9,9.6,3.2,0.1,2.6,5.0,18.4,,104,103
Calvin Booth,26,47,0,575,4.9,11.3,0.43700000000000006,0.0,0.2,0.0,4.9,11.1,0.444,3.2,4.5,0.723,3.0,7.3,10.3,1.1,1.0,3.1,2.1,7.0,13.1,,99,103
Ansu Sesay,26,45,4,448,5.0,13.0,0.38299999999999995,0.0,0.0,,5.0,13.0,0.38299999999999995,1.5,2.6,0.5710000000000001,4.1,4.7,8.9,2.8,1.7,0.6,3.0,7.5,11.4,,86,106
Vitaly Potapenko,27,26,2,403,5.5,12.6,0.441,0.0,0.0,,5.5,12.6,0.441,3.0,3.9,0.759,3.4,8.7,12.0,0.5,1.2,1.1,3.4,6.2,14.1,,90,104
Elden Campbell,34,15,0,184,4.7,14.2,0.33299999999999996,0.0,0.0,,4.7,14.2,0.33299999999999996,4.7,6.2,0.762,3.9,7.7,11.6,2.7,2.7,2.4,2.4,8.0,14.2,,93,100
Joseph Forte,21,17,0,86,6.3,22.2,0.28600000000000003,0.0,1.9,0.0,6.3,20.3,0.313,2.5,3.8,0.667,2.5,4.4,7.0,7.0,2.5,0.0,6.3,3.8,15.2,,68,105
Ronald Murray,23,2,0,20,5.5,13.6,0.4,0.0,2.7,0.0,5.5,10.9,0.5,0.0,0.0,,0.0,8.2,8.2,5.5,0.0,0.0,10.9,0.0,10.9,,52,108
