Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
1993,7,162,DAL,Dallas Mavericks,23,Steve Bardo,SG,6-5,190,"April 5, 1968",US,1,Illinois
1993,7,286,DAL,Dallas Mavericks,40,Walter Bond,SG,6-5,200,"February 1, 1969",US,R,Minnesota
1993,7,460,DAL,Dallas Mavericks,30,Dexter Cambridge,SF,6-7,224,"January 29, 1970",BS,R,Texas
1993,7,649,DAL,Dallas Mavericks,44,Radisav Curcic,C,6-10,275,"September 26, 1965",RS,R,
1993,7,700,DAL,Dallas Mavericks,43,Terry Davis,PF,6-9,225,"June 17, 1967",US,3,Virginia Union University
1993,7,1187,DAL,Dallas Mavericks,12,Derek Harper,SG,6-4,185,"October 13, 1961",US,9,Illinois
1993,7,1302,DAL,Dallas Mavericks,35,Donald Hodge,C,7-0,230,"February 25, 1969",US,1,Temple
1993,7,1337,DAL,Dallas Mavericks,41,Brian Howard,SF,6-6,204,"October 19, 1967",US,1,NC State
1993,7,1389,DAL,Dallas Mavericks,13,Mike Iuzzolino,PG,5-10,175,"January 22, 1968",US,1,"Penn State, Saint Francis University"
1993,7,1403,DAL,Dallas Mavericks,24,Jim Jackson,SF,6-6,220,"October 14, 1970",US,R,Ohio State
1993,7,1728,DAL,Dallas Mavericks,23,Tim Legler,SG,6-4,200,"December 26, 1966",US,2,La Salle
1993,7,2042,DAL,Dallas Mavericks,20,Tracy Moore,SG,6-4,200,"December 28, 1965",US,1,Tulsa
1993,7,2237,DAL,Dallas Mavericks,31,Walter Palmer,C,7-1,215,"October 23, 1968",US,1,Dartmouth College
1993,7,2504,DAL,Dallas Mavericks,45,Sean Rooks,C,6-10,250,"September 9, 1969",US,R,Arizona
1993,7,2676,DAL,Dallas Mavericks,34,Doug Smith,PF,6-10,220,"September 17, 1969",US,1,Missouri
1993,7,2777,DAL,Dallas Mavericks,10,Lamont Strothers,SG,6-4,190,"May 10, 1968",US,1,Christopher Newport University
1993,7,3092,DAL,Dallas Mavericks,52,Randy White,PF,6-8,240,"November 4, 1967",US,3,Louisiana Tech
1993,7,3114,DAL,Dallas Mavericks,20,Morlon Wiley,PG,6-4,185,"September 24, 1966",US,4,Cal State Long Beach
