Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1975-76,22.0,HOU,NBA,C,81.0,,2042.0,338.0,684.0,0.494,,,,338.0,684.0,0.494,0.494,154.0,239.0,0.644,163.0,353.0,516.0,82.0,36.0,120.0,,219.0,830.0,,0.0
1976-77,23.0,ATL,NBA,C,74.0,,2068.0,319.0,607.0,0.526,,,,319.0,607.0,0.526,0.526,182.0,255.0,0.714,216.0,380.0,596.0,82.0,41.0,82.0,,324.0,820.0,,0.0
1977-78,24.0,NOJ,NBA,C,54.0,,1277.0,194.0,411.0,0.472,,,,194.0,411.0,0.472,0.472,87.0,133.0,0.654,135.0,237.0,372.0,58.0,18.0,118.0,94.0,188.0,475.0,,1.0
1978-79,25.0,TOT,NBA,C,77.0,,1693.0,242.0,500.0,0.484,,,,242.0,500.0,0.484,0.484,126.0,187.0,0.674,143.0,266.0,409.0,79.0,40.0,94.0,130.0,283.0,610.0,,0.0
1978-79,25.0,NOJ,NBA,C,36.0,,640.0,84.0,187.0,0.449,,,,84.0,187.0,0.449,0.449,51.0,78.0,0.654,62.0,122.0,184.0,31.0,17.0,41.0,45.0,105.0,219.0,,0.0
1978-79,25.0,NYK,NBA,C,41.0,,1053.0,158.0,313.0,0.505,,,,158.0,313.0,0.505,0.505,75.0,109.0,0.688,81.0,144.0,225.0,48.0,23.0,53.0,85.0,178.0,391.0,,0.0
1979-80,26.0,NYK,NBA,PF,65.0,,1565.0,252.0,477.0,0.528,0.0,1.0,0.0,252.0,476.0,0.529,0.528,78.0,121.0,0.645,122.0,228.0,350.0,66.0,37.0,120.0,112.0,239.0,582.0,,0.0
1980-81,27.0,KCK,NBA,C,74.0,,1514.0,206.0,415.0,0.496,0.0,0.0,,206.0,415.0,0.496,0.496,148.0,213.0,0.695,126.0,267.0,393.0,77.0,27.0,80.0,125.0,219.0,560.0,,0.0
1981-82,28.0,KCK,NBA,C,18.0,10.0,380.0,47.0,91.0,0.516,0.0,0.0,,47.0,91.0,0.516,0.516,31.0,40.0,0.775,25.0,63.0,88.0,17.0,13.0,21.0,25.0,68.0,125.0,,0.0
1982-83,29.0,KCK,NBA,C,78.0,74.0,1706.0,258.0,453.0,0.57,0.0,0.0,,258.0,453.0,0.57,0.57,102.0,163.0,0.626,150.0,274.0,424.0,64.0,47.0,86.0,118.0,285.0,618.0,,0.0
1983-84,30.0,KCK,NBA,C,73.0,31.0,1501.0,193.0,363.0,0.532,0.0,0.0,,193.0,363.0,0.532,0.532,94.0,123.0,0.764,111.0,242.0,353.0,51.0,35.0,61.0,83.0,247.0,480.0,,0.0
1984-85,31.0,KCK,NBA,C,76.0,4.0,1061.0,121.0,243.0,0.498,1.0,2.0,0.5,120.0,241.0,0.498,0.5,96.0,124.0,0.774,94.0,169.0,263.0,27.0,17.0,28.0,50.0,181.0,339.0,,0.0
