Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2003,6,299,CLE,Cleveland Cavaliers,Carlos Boozer,"November 20, 1981",21.0,NBA,PF,81.0,54.0,2049.0,8.3,15.4,0.54,0.0,0.0,0.0,8.3,15.4,0.54,3.7,4.8,0.77,5.0,10.1,15.2,2.6,1.5,1.2,2.6,5.6,20.2,114.0,105.0
2004,6,299,CLE,Cleveland Cavaliers,Carlos Boozer,"November 20, 1981",22.0,NBA,PF,75.0,75.0,2592.0,9.6,18.3,0.52,0.0,0.1,0.17,9.6,18.2,0.53,4.5,5.8,0.77,4.7,12.8,17.5,3.0,1.5,1.1,2.7,4.1,23.7,113.0,101.0
2005,29,299,UTA,Utah Jazz,Carlos Boozer,"November 20, 1981",23.0,NBA,PF,51.0,51.0,1772.0,11.1,21.2,0.52,0.0,0.0,0.0,11.1,21.2,0.52,5.7,8.2,0.7,4.3,9.7,14.0,4.4,1.3,0.7,4.2,5.5,27.9,108.0,108.0
2006,29,299,UTA,Utah Jazz,Carlos Boozer,"November 20, 1981",24.0,NBA,PF,33.0,19.0,1025.0,11.7,21.3,0.55,0.0,0.0,,11.7,21.3,0.55,5.3,7.3,0.72,3.9,11.3,15.2,4.7,1.6,0.4,3.7,5.6,28.6,113.0,105.0
2007,29,299,UTA,Utah Jazz,Carlos Boozer,"November 20, 1981",25.0,NBA,PF,74.0,74.0,2557.0,13.3,23.6,0.56,0.0,0.0,,13.3,23.6,0.56,5.2,7.6,0.68,4.8,13.0,17.8,4.5,1.4,0.4,4.0,4.4,31.7,114.0,104.0
2008,29,299,UTA,Utah Jazz,Carlos Boozer,"November 20, 1981",26.0,NBA,PF,81.0,81.0,2827.0,12.9,23.6,0.55,0.0,0.0,0.0,12.9,23.6,0.55,5.3,7.2,0.74,3.6,11.8,15.4,4.2,1.8,0.7,3.8,5.3,31.1,112.0,103.0
2009,29,299,UTA,Utah Jazz,Carlos Boozer,"November 20, 1981",27.0,NBA,PF,37.0,37.0,1197.0,10.8,22.0,0.49,0.0,0.0,,10.8,22.0,0.49,4.2,6.0,0.7,4.8,11.8,16.6,3.4,1.7,0.3,3.4,5.7,25.8,105.0,105.0
2010,29,299,UTA,Utah Jazz,Carlos Boozer,"November 20, 1981",28.0,NBA,PF,78.0,78.0,2673.0,11.8,21.0,0.56,0.0,0.0,,11.8,21.0,0.56,5.5,7.4,0.74,3.5,13.3,16.7,4.7,1.6,0.7,4.1,5.2,29.1,112.0,102.0
2011,5,299,CHI,Chicago Bulls,Carlos Boozer,"November 20, 1981",29.0,NBA,C,59.0,59.0,1882.0,12.2,23.9,0.51,0.0,0.0,,12.2,23.9,0.51,4.8,6.9,0.7,3.7,12.3,15.9,4.1,1.3,0.5,4.2,5.3,29.2,105.0,99.0
2012,5,299,CHI,Chicago Bulls,Carlos Boozer,"November 20, 1981",30.0,NBA,PF,66.0,66.0,1948.0,12.4,23.3,0.53,0.0,0.0,0.0,12.4,23.2,0.53,2.6,3.8,0.69,3.2,12.4,15.6,3.5,1.7,0.7,3.2,4.6,27.4,108.0,95.0
2013,5,299,CHI,Chicago Bulls,Carlos Boozer,"November 20, 1981",31.0,NBA,PF,79.0,79.0,2546.0,11.5,24.1,0.48,0.0,0.0,0.0,11.5,24.0,0.48,4.1,5.6,0.73,3.7,12.6,16.3,3.8,1.4,0.6,3.7,5.0,27.0,101.0,100.0
2014,5,299,CHI,Chicago Bulls,Carlos Boozer,"November 20, 1981",32.0,NBA,PF,76.0,76.0,2141.0,11.1,24.4,0.46,0.0,0.0,0.0,11.1,24.3,0.46,3.7,4.8,0.77,3.4,12.3,15.7,2.9,1.3,0.5,3.8,5.4,25.9,95.0,98.0
2015,14,299,LAL,Los Angeles Lakers,Carlos Boozer,"November 20, 1981",33.0,NBA,PF,71.0,26.0,1692.0,11.2,22.4,0.5,0.0,0.0,,11.2,22.4,0.5,2.8,4.5,0.63,3.4,11.2,14.5,2.9,1.2,0.4,2.8,5.6,25.2,102.0,109.0
