PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Larry Bird,33,75,75,39.3,9.6,20.2,0.473,0.9,2.6,0.33299999999999996,8.7,17.6,0.494,0.495,4.3,4.6,0.93,1.2,8.3,9.5,7.5,1.4,0.8,3.2,2.3,24.3
Kevin McHale,32,82,25,33.2,7.9,14.4,0.5489999999999999,0.3,0.8,0.33299999999999996,7.6,13.6,0.562,0.5579999999999999,4.8,5.4,0.893,2.5,5.8,8.3,2.1,0.4,1.9,2.2,3.0,20.9
Reggie Lewis,24,79,54,31.9,6.8,13.8,0.496,0.1,0.2,0.267,6.8,13.6,0.499,0.498,3.2,4.0,0.8079999999999999,1.4,3.0,4.4,2.8,1.1,0.8,1.5,2.7,17.0
Robert Parish,36,79,78,30.3,6.4,11.0,0.58,0.0,0.0,,6.4,11.0,0.58,0.58,2.9,3.9,0.747,3.3,6.8,10.1,1.3,0.5,0.9,2.1,2.4,15.7
Dennis Johnson,35,75,65,27.1,2.7,6.3,0.434,0.0,0.3,0.042,2.7,6.0,0.455,0.435,1.6,1.9,0.843,0.6,2.0,2.7,6.5,1.1,0.2,1.6,2.4,7.1
John Bagley,29,54,17,20.3,1.9,4.0,0.45899999999999996,0.0,0.3,0.055999999999999994,1.8,3.7,0.495,0.461,0.5,0.7,0.7440000000000001,0.5,1.2,1.6,5.5,0.7,0.1,1.7,1.4,4.3
Jim Paxson,32,72,25,17.8,2.7,5.9,0.45299999999999996,0.1,0.3,0.25,2.6,5.6,0.46299999999999997,0.45899999999999996,1.0,1.3,0.8109999999999999,0.3,0.7,1.1,1.9,0.5,0.1,0.8,1.6,6.4
Joe Kleine,28,81,4,16.9,2.2,4.5,0.48,0.0,0.0,0.0,2.2,4.5,0.485,0.48,1.0,1.2,0.83,1.4,2.9,4.4,0.6,0.2,0.3,0.8,2.1,5.4
Ed Pinckney,26,77,50,14.1,1.8,3.2,0.542,0.0,0.0,0.0,1.8,3.2,0.544,0.542,1.2,1.5,0.773,1.2,1.7,2.9,0.9,0.4,0.5,0.7,1.6,4.7
Kevin Gamble,24,71,10,13.9,1.9,4.2,0.455,0.0,0.3,0.16699999999999998,1.9,4.0,0.473,0.46,1.2,1.5,0.794,0.6,1.0,1.6,1.7,0.4,0.1,0.6,1.1,5.1
Michael Smith,24,65,7,9.5,2.1,4.4,0.47600000000000003,0.0,0.4,0.071,2.1,4.0,0.519,0.479,0.8,1.0,0.828,0.6,0.9,1.5,1.2,0.1,0.0,0.8,0.8,5.0
Kelvin Upshaw,27,14,0,9.4,0.9,2.8,0.308,0.1,0.4,0.4,0.7,2.4,0.294,0.33299999999999996,0.3,0.4,0.667,0.2,0.7,0.9,2.0,0.1,0.1,0.9,1.4,2.1
Charles Smith,22,60,0,8.7,1.0,2.2,0.444,0.0,0.1,0.0,1.0,2.1,0.46799999999999997,0.444,0.9,1.3,0.6970000000000001,0.2,0.9,1.2,1.7,0.6,0.1,0.6,1.3,2.9
