PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Hakeem Olajuwon,27,82,82,38.1,9.8,19.6,0.501,0.0,0.1,0.16699999999999998,9.8,19.5,0.502,0.501,4.7,6.5,0.713,3.6,10.4,14.0,2.9,2.1,4.6,3.9,3.8,24.3
Otis Thorpe,27,82,82,35.9,6.7,12.2,0.5479999999999999,0.0,0.1,0.0,6.7,12.0,0.5539999999999999,0.5479999999999999,3.7,5.4,0.688,3.1,5.8,9.0,3.2,0.8,0.3,2.8,3.3,17.1
Buck Johnson,26,82,82,34.5,6.1,12.4,0.495,0.0,0.2,0.11800000000000001,6.1,12.2,0.501,0.496,2.5,3.3,0.759,1.4,3.3,4.6,3.1,1.3,0.8,2.0,3.9,14.8
Sleepy Floyd,29,82,73,32.1,4.4,9.8,0.451,1.1,2.9,0.38,3.3,6.9,0.48,0.506,2.3,2.8,0.8059999999999999,0.6,1.9,2.4,7.3,1.1,0.1,2.5,1.9,12.2
Vernon Maxwell,24,30,10,29.0,4.7,10.7,0.442,0.4,1.8,0.245,4.3,8.9,0.48100000000000004,0.46299999999999997,2.6,3.9,0.664,0.5,2.4,2.9,5.0,1.4,0.2,2.4,2.3,12.5
Mitchell Wiggins,30,66,52,28.1,6.3,12.9,0.488,0.0,0.0,0.0,6.3,12.9,0.489,0.488,2.9,3.6,0.81,2.0,2.3,4.3,1.6,1.3,0.0,1.3,2.5,15.5
John Lucas,36,49,18,19.1,2.2,5.9,0.375,0.5,1.8,0.299,1.7,4.2,0.40700000000000003,0.419,0.9,1.1,0.764,0.4,1.4,1.8,4.9,0.9,0.0,1.7,1.2,5.8
Larry Smith,32,74,0,17.6,1.4,2.9,0.474,0.0,0.0,0.0,1.4,2.9,0.479,0.474,0.3,0.7,0.364,2.4,3.7,6.1,0.9,0.8,0.4,0.9,2.7,3.0
Mike Woodson,31,61,11,15.9,2.6,6.6,0.395,0.2,0.7,0.293,2.4,6.0,0.40700000000000003,0.41,1.0,1.4,0.721,0.4,1.0,1.4,1.1,0.7,0.2,0.8,1.6,6.5
Anthony Bowie,26,66,0,13.9,1.8,4.4,0.406,0.1,0.3,0.28600000000000003,1.7,4.1,0.415,0.41600000000000004,0.6,0.8,0.741,0.5,1.2,1.8,1.5,0.6,0.1,0.9,1.2,4.3
Derrick Chievous,22,41,0,12.0,2.2,4.3,0.506,0.1,0.2,0.375,2.1,4.1,0.512,0.514,1.5,2.1,0.701,0.7,1.1,1.8,0.7,0.6,0.1,1.0,1.4,6.0
Byron Dinkins,22,33,0,11.0,1.3,3.3,0.40399999999999997,0.0,0.3,0.111,1.3,3.0,0.43,0.408,0.8,0.9,0.867,0.4,0.8,1.2,2.3,0.6,0.1,1.1,0.9,3.5
Adrian Caldwell,23,51,0,6.5,0.8,1.5,0.5529999999999999,0.0,0.0,,0.8,1.5,0.5529999999999999,0.5529999999999999,0.3,0.5,0.46399999999999997,0.7,1.4,2.1,0.1,0.2,0.4,0.6,1.4,1.9
Tim McCormick,27,18,0,6.4,0.6,1.6,0.345,0.0,0.0,,0.6,1.6,0.345,0.345,0.6,1.1,0.526,0.4,1.1,1.5,0.2,0.2,0.1,0.6,1.3,1.7
Lewis Lloyd,30,19,0,5.9,1.5,2.7,0.569,0.0,0.0,,1.5,2.7,0.569,0.569,0.5,0.8,0.563,0.4,0.5,0.9,0.6,0.2,0.0,0.8,0.5,3.5
Chuck Nevitt,30,3,0,3.0,0.7,0.7,1.0,0.0,0.0,,0.7,0.7,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.3,0.0,0.3,0.7,1.0,1.3
