Team ID,Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
11,497,Sam Cassell,"November 18, 1969",131.0,55.0,3361.0,535.0,1292.0,0.41,116.0,317.0,0.37,419.0,975.0,0.43,0.46,391.0,462.0,0.85,58.0,274.0,332.0,547.0,101.0,19.0,259.0,383.0,1577.0,0
