PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Latrell Sprewell,32,74,73,38.6,6.1,15.2,0.40299999999999997,1.8,4.9,0.37200000000000005,4.3,10.4,0.41700000000000004,0.462,2.3,2.9,0.794,0.6,3.2,3.9,4.5,1.4,0.3,2.3,1.8,16.4
Allan Houston,31,82,82,37.9,8.0,17.9,0.445,2.2,5.5,0.396,5.8,12.4,0.467,0.506,4.4,4.8,0.919,0.3,2.5,2.8,2.7,0.7,0.1,2.2,2.3,22.5
Kurt Thomas,30,81,81,31.8,6.1,12.7,0.483,0.0,0.0,0.667,6.1,12.7,0.483,0.484,1.7,2.3,0.75,2.0,5.9,7.9,2.0,1.0,1.2,1.7,4.2,14.0
Howard Eisley,30,82,76,27.4,3.2,7.7,0.41700000000000004,1.6,4.1,0.389,1.6,3.5,0.45,0.521,1.1,1.3,0.848,0.3,2.0,2.3,5.4,0.9,0.1,1.8,2.7,9.1
Clarence Weatherspoon,32,79,19,25.6,2.4,5.2,0.449,0.0,0.0,,2.4,5.2,0.449,0.449,1.9,2.5,0.768,2.7,4.9,7.6,0.9,0.9,0.5,0.8,2.2,6.6
Othella Harrington,29,74,64,25.0,3.0,6.0,0.508,0.0,0.0,,3.0,6.0,0.508,0.508,1.7,2.0,0.82,2.2,4.2,6.4,0.8,0.2,0.3,1.2,3.1,7.7
Charlie Ward,32,66,6,22.2,2.5,6.3,0.39899999999999997,1.5,4.0,0.37799999999999995,1.0,2.2,0.435,0.521,0.6,0.8,0.774,0.4,2.3,2.7,4.6,1.2,0.2,1.4,2.2,7.2
Shandon Anderson,29,82,9,21.1,3.0,6.5,0.462,0.6,1.7,0.371,2.4,4.8,0.494,0.51,1.7,2.3,0.732,0.8,2.3,3.1,1.1,0.9,0.2,1.4,2.2,8.4
Michael Doleac,25,75,0,13.9,1.9,4.6,0.426,0.0,0.0,,1.9,4.6,0.426,0.426,0.5,0.6,0.7829999999999999,0.9,2.1,2.9,0.6,0.2,0.2,0.7,2.0,4.4
Lee Nailon,27,38,0,10.7,2.2,5.0,0.442,0.0,0.0,0.0,2.2,5.0,0.444,0.442,1.1,1.3,0.8240000000000001,0.8,1.0,1.8,0.7,0.2,0.1,0.8,1.2,5.5
Travis Knight,28,32,0,9.0,0.8,2.0,0.385,0.0,0.0,0.0,0.8,2.0,0.391,0.385,0.3,0.4,0.769,0.6,1.4,1.9,0.4,0.3,0.3,0.3,1.4,1.9
Lavor Postell,24,12,0,8.2,1.2,3.2,0.368,0.2,0.6,0.28600000000000003,1.0,2.6,0.387,0.395,1.1,1.3,0.867,0.1,0.3,0.3,0.3,0.2,0.0,0.6,0.8,3.6
Frank Williams,22,21,0,8.0,0.4,1.6,0.273,0.3,0.8,0.375,0.1,0.8,0.17600000000000002,0.364,0.2,0.3,0.667,0.1,0.7,0.9,1.6,0.3,0.1,0.8,1.0,1.3
