Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2013,24,203,PHO,Phoenix Suns,0,Michael Beasley,SF,6-9,235,"January 9, 1989",US,4,Kansas State
2013,24,398,PHO,Phoenix Suns,26,Shannon Brown,SG,6-4,205,"November 29, 1985",US,6,Michigan State
2013,24,779,PHO,Phoenix Suns,1,Goran Dragic,PG,6-3,190,"May 6, 1986",SI,4,
2013,24,793,PHO,Phoenix Suns,3,Jared Dudley,SF,6-6,237,"July 10, 1985",US,5,Boston College
2013,24,1002,PHO,Phoenix Suns,10,Diante Garrett,PG,6-4,190,"November 3, 1988",US,R,Iowa State
2013,24,1065,PHO,Phoenix Suns,4,Marcin Gortat,C,6-11,240,"February 17, 1984",PL,5,
2013,24,1143,PHO,Phoenix Suns,98,Hamed Haddadi,C,7-2,254,"May 19, 1985",IR,4,
2013,24,1517,PHO,Phoenix Suns,2,Wesley Johnson,SF,6-7,215,"July 11, 1987",US,2,"Iowa State, Syracuse"
2013,24,1844,PHO,Phoenix Suns,12,Kendall Marshall,PG,6-4,200,"August 19, 1991",US,R,UNC
2013,24,2052,PHO,Phoenix Suns,15,Marcus Morris,SF,6-8,218,"September 2, 1989",US,1,Kansas
2013,24,2053,PHO,Phoenix Suns,11,Markieff Morris,PF,6-9,245,"September 2, 1989",US,1,Kansas
2013,24,2176,PHO,Phoenix Suns,20,Jermaine O'Neal,C,6-11,226,"October 13, 1978",US,16,
2013,24,2578,PHO,Phoenix Suns,14,Luis Scola,PF,6-9,240,"April 30, 1980",AR,5,
2013,24,2826,PHO,Phoenix Suns,31,Sebastian Telfair,PG,6-0,165,"June 9, 1985",US,8,
2013,24,2916,PHO,Phoenix Suns,17,P.J. Tucker,SG,6-5,245,"May 5, 1985",US,1,Texas
2013,24,3267,PHO,Phoenix Suns,40,Luke Zeller,C,6-11,245,"April 7, 1987",US,R,Notre Dame
