Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2013,6,498,CLE,Cleveland Cavaliers,36,Omri Casspi,SF,6-9,225,"June 22, 1988",IL,3,
2013,6,845,CLE,Cleveland Cavaliers,21,Wayne Ellington,SG,6-4,207,"November 29, 1987",US,3,UNC
2013,6,1015,CLE,Cleveland Cavaliers,33,Alonzo Gee,SF,6-6,225,"May 29, 1987",US,3,Alabama
2013,6,1026,CLE,Cleveland Cavaliers,1,Daniel Gibson,PG,6-2,190,"February 27, 1986",US,6,Texas
2013,6,1387,CLE,Cleveland Cavaliers,2,Kyrie Irving,PG,6-2,195,"March 23, 1992",AU,1,Duke
2013,6,1551,CLE,Cleveland Cavaliers,5,Kevin Jones,PF,6-8,251,"August 25, 1989",US,R,West Virginia
2013,6,1740,CLE,Cleveland Cavaliers,30,Jon Leuer,C,6-10,228,"May 14, 1989",US,1,Wisconsin
2013,6,1759,CLE,Cleveland Cavaliers,14,Shaun Livingston,PG,6-7,192,"September 11, 1985",US,7,
2013,6,1985,CLE,Cleveland Cavaliers,0,C.J. Miles,SF,6-6,220,"March 18, 1987",US,7,
2013,6,2245,CLE,Cleveland Cavaliers,8,Jeremy Pargo,PG,6-2,219,"March 17, 1986",US,1,Gonzaga
2013,6,2380,CLE,Cleveland Cavaliers,20,Chris Quinn,SG,6-2,185,"September 27, 1983",US,5,Notre Dame
2013,6,2553,CLE,Cleveland Cavaliers,24,Samardo Samuels,C,6-9,260,"January 9, 1989",JM,2,Louisville
2013,6,2662,CLE,Cleveland Cavaliers,15,Donald Sloan,SG,6-3,205,"January 15, 1988",US,1,Texas A&M
2013,6,2727,CLE,Cleveland Cavaliers,15,Marreese Speights,C,6-10,255,"August 4, 1987",US,4,Florida
2013,6,2879,CLE,Cleveland Cavaliers,13,Tristan Thompson,PF,6-9,254,"March 13, 1991",CA,1,Texas
2013,6,2961,CLE,Cleveland Cavaliers,17,Anderson Varejao,C,6-10,273,"September 28, 1982",BR,8,
2013,6,2998,CLE,Cleveland Cavaliers,3,Dion Waiters,SG,6-3,215,"December 10, 1991",US,R,Syracuse
2013,6,3022,CLE,Cleveland Cavaliers,4,Luke Walton,PF,6-8,235,"March 28, 1980",US,9,Arizona
2013,6,3271,CLE,Cleveland Cavaliers,40,Tyler Zeller,C,7-0,253,"January 17, 1990",US,R,UNC
