Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2013,11,33,HOU,Houston Rockets,31,Cole Aldrich,C,6-11,250,"October 31, 1988",US,2,Kansas
2013,11,75,HOU,Houston Rockets,5,James Anderson,SG,6-6,213,"March 25, 1989",US,2,Oklahoma State
2013,11,114,HOU,Houston Rockets,3,Omer Asik,C,7-0,255,"July 4, 1986",TR,2,
2013,11,235,HOU,Houston Rockets,12,Patrick Beverley,PG,6-1,180,"July 12, 1988",US,R,Arkansas
2013,11,361,HOU,Houston Rockets,0,Aaron Brooks,PG,6-0,161,"January 14, 1985",US,4,Oregon
2013,11,592,HOU,Houston Rockets,14,Daequan Cook,SG,6-5,205,"April 28, 1987",US,5,Ohio State
2013,11,724,HOU,Houston Rockets,10,Carlos Delfino,SF,6-6,230,"August 29, 1982",AR,7,
2013,11,772,HOU,Houston Rockets,15,Toney Douglas,PG,6-2,195,"March 16, 1986",US,3,"Auburn, Florida State"
2013,11,989,HOU,Houston Rockets,32,Francisco Garcia,SF,6-7,195,"December 31, 1981",DO,7,Louisville
2013,11,1183,HOU,Houston Rockets,13,James Harden,SG,6-5,220,"August 26, 1989",US,3,Arizona State
2013,11,1561,HOU,Houston Rockets,6,Terrence Jones,PF,6-9,252,"January 9, 1992",US,R,Kentucky
2013,11,1754,HOU,Houston Rockets,7,Jeremy Lin,PG,6-3,200,"August 23, 1988",US,2,Harvard University
2013,11,1797,HOU,Houston Rockets,1,Scott Machado,PG,6-1,205,"June 8, 1990",US,R,Iona College
2013,11,2054,HOU,Houston Rockets,2,Marcus Morris,PF,6-8,218,"September 2, 1989",US,1,Kansas
2013,11,2067,HOU,Houston Rockets,20,Donatas Motiejunas,PF,7-0,222,"September 20, 1990",LT,R,
2013,11,2189,HOU,Houston Rockets,14,Tim Ohlbrecht,C,6-11,255,"August 30, 1988",DE,R,
2013,11,2253,HOU,Houston Rockets,25,Chandler Parsons,SF,6-9,230,"October 25, 1988",US,1,Florida
2013,11,2260,HOU,Houston Rockets,54,Patrick Patterson,PF,6-8,235,"March 14, 1989",US,2,Kentucky
2013,11,2490,HOU,Houston Rockets,"0, 41",Thomas Robinson,PF,6-10,237,"March 17, 1991",US,R,Kansas
2013,11,2680,HOU,Houston Rockets,4,Greg Smith,C,6-10,250,"January 8, 1991",US,1,Fresno State
