Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,12,1997,IND,Indiana Pacers,24.0,NBA,SG,3,3,125,20,35,0.57,3,7,0.43,17,28,0.61,0.61,19,21,0.9,1,11,12,6,3,0,3,6,62
1991,12,1997,IND,Indiana Pacers,25.0,NBA,SG,5,5,193,34,70,0.49,8,19,0.42,26,51,0.51,0.54,32,37,0.86,5,11,16,14,8,2,12,14,108
1992,12,1997,IND,Indiana Pacers,26.0,NBA,SG,3,3,130,25,43,0.58,7,11,0.64,18,32,0.56,0.66,24,30,0.8,4,3,7,14,4,0,4,12,81
1993,12,1997,IND,Indiana Pacers,27.0,NBA,SG,4,4,175,40,75,0.53,10,19,0.53,30,56,0.54,0.6,36,38,0.95,4,8,12,11,3,0,10,11,126
1994,12,1997,IND,Indiana Pacers,28.0,NBA,SG,16,16,576,121,270,0.45,35,83,0.42,86,187,0.46,0.51,94,112,0.84,11,37,48,46,21,4,32,34,371
1995,12,1997,IND,Indiana Pacers,29.0,NBA,SG,17,17,641,138,290,0.48,54,128,0.42,84,162,0.52,0.57,104,121,0.86,9,52,61,36,15,4,39,35,434
1996,12,1997,IND,Indiana Pacers,30.0,NBA,SG,1,1,31,7,17,0.41,2,6,0.33,5,11,0.46,0.47,13,15,0.87,1,0,1,1,1,0,0,1,29
1998,12,1997,IND,Indiana Pacers,32.0,NBA,SG,16,16,628,98,230,0.43,38,95,0.4,60,135,0.44,0.51,85,94,0.9,5,23,28,32,19,3,27,26,319
1999,12,1997,IND,Indiana Pacers,33.0,NBA,SG,13,13,481,79,199,0.4,28,84,0.33,51,115,0.44,0.47,77,86,0.9,13,38,51,34,9,3,21,26,263
2001,12,1997,IND,Indiana Pacers,35.0,NBA,SG,4,4,177,41,90,0.46,15,35,0.43,26,55,0.47,0.54,28,30,0.93,7,13,20,10,3,2,11,3,125
2002,12,1997,IND,Indiana Pacers,36.0,NBA,SG,5,5,198,42,83,0.51,13,31,0.42,29,52,0.56,0.58,21,24,0.88,0,16,16,14,8,1,14,10,118
2003,12,1997,IND,Indiana Pacers,37.0,NBA,SG,6,6,176,15,53,0.28,4,25,0.16,11,28,0.39,0.32,21,23,0.91,1,13,14,14,1,1,7,9,55
2004,12,1997,IND,Indiana Pacers,38.0,NBA,SG,16,16,455,45,112,0.4,24,64,0.38,21,48,0.44,0.51,47,51,0.92,3,34,37,45,18,3,28,23,161
2005,12,1997,IND,Indiana Pacers,39.0,NBA,SG,13,13,430,62,143,0.43,21,66,0.32,41,77,0.53,0.51,48,51,0.94,4,36,40,20,10,1,21,28,193
