PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alvin Robertson,25,3,3,119,9.1,16.0,0.5660000000000001,0.9,2.1,0.429,8.2,13.9,0.5870000000000001,2.1,2.7,0.778,1.5,2.7,4.2,8.5,3.6,0.3,2.7,4.5,21.2
Frank Brickowski,28,3,3,113,7.0,14.0,0.5,0.3,0.3,1.0,6.7,13.7,0.488,4.1,6.1,0.684,2.2,4.8,7.0,4.5,1.9,0.6,2.9,3.8,18.5
Greg Anderson,23,3,3,95,6.4,13.6,0.47200000000000003,0.0,0.0,,6.4,13.6,0.47200000000000003,1.5,3.4,0.444,2.3,5.7,8.0,1.1,0.8,1.5,3.8,3.8,14.4
Walter Berry,23,3,0,94,10.3,19.1,0.54,0.0,0.4,0.0,10.3,18.8,0.551,4.6,5.7,0.8,5.0,3.1,8.0,2.3,1.9,0.8,4.2,3.8,25.3
Jon Sundvold,26,3,3,90,6.0,12.0,0.5,1.2,3.6,0.33299999999999996,4.8,8.4,0.5710000000000001,0.8,1.2,0.667,0.4,1.2,1.6,6.0,1.6,0.0,1.2,1.2,14.0
Mike Mitchell,32,3,3,74,6.3,18.0,0.35100000000000003,0.0,0.0,,6.3,18.0,0.35100000000000003,2.4,2.9,0.833,2.9,4.4,7.3,1.9,0.5,0.5,2.4,2.4,15.1
Johnny Dawkins,24,3,0,53,4.1,15.6,0.261,0.0,1.4,0.0,4.1,14.3,0.28600000000000003,2.0,2.7,0.75,0.7,1.4,2.0,3.4,1.4,0.0,0.7,1.4,10.2
Ed Nealy,27,2,0,36,2.0,4.0,0.5,0.0,0.0,,2.0,4.0,0.5,0.0,0.0,,3.0,4.0,7.0,4.0,1.0,0.0,1.0,6.0,4.0
Kurt Nimphius,29,3,0,30,6.0,12.0,0.5,0.0,0.0,,6.0,12.0,0.5,2.4,2.4,1.0,3.6,6.0,9.6,2.4,0.0,1.2,0.0,8.4,14.4
Ricky Wilson,23,2,0,9,0.0,8.0,0.0,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,0.0,4.0,8.0,0.0
Walter Berry,29,2,0,6,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0
Phil Zevenbergen,23,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
