PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex English,34,11,11,438,9.5,21.0,0.455,0.0,0.2,0.0,9.5,20.7,0.46,2.9,3.5,0.8140000000000001,2.5,2.3,4.8,3.9,0.6,0.2,1.3,2.8,21.9
Michael Adams,25,11,11,406,4.2,11.5,0.36200000000000004,1.5,4.8,0.315,2.7,6.7,0.395,3.2,3.6,0.878,0.8,2.4,3.2,5.7,1.6,0.2,2.0,1.7,13.0
Danny Schayes,28,11,11,314,6.3,10.1,0.625,0.0,0.0,,6.3,10.1,0.625,8.0,9.5,0.843,3.4,5.6,9.1,2.1,0.3,1.1,2.8,5.3,20.6
Blair Rasmussen,25,11,11,277,7.8,16.5,0.47200000000000003,0.0,0.0,,7.8,16.5,0.47200000000000003,2.3,2.6,0.9,3.2,6.0,9.2,0.9,0.1,1.6,0.8,4.3,17.9
Fat Lever,27,7,7,273,5.9,12.9,0.45899999999999996,0.4,0.9,0.429,5.5,12.0,0.462,3.4,4.4,0.7879999999999999,2.1,6.5,8.6,6.5,1.7,0.5,0.5,2.0,15.7
Mike Evans,32,11,1,219,7.4,18.7,0.395,2.0,7.2,0.273,5.4,11.5,0.47100000000000003,2.3,2.5,0.9329999999999999,1.0,2.6,3.6,3.8,2.0,0.0,2.0,3.1,19.1
Bill Hanzlik,30,11,0,212,3.4,9.5,0.35700000000000004,0.0,1.4,0.0,3.4,8.2,0.41700000000000004,3.1,4.4,0.6920000000000001,1.9,3.1,4.9,4.4,0.8,1.5,2.4,6.8,9.8
Jay Vincent,28,8,0,200,9.5,18.7,0.51,0.0,0.2,0.0,9.5,18.5,0.515,6.1,7.2,0.85,1.8,4.9,6.7,1.1,0.9,0.7,2.5,4.5,25.2
T.R. Dunn,32,11,3,185,2.1,3.9,0.55,0.0,0.0,,2.1,3.9,0.55,0.8,1.6,0.5,2.1,3.5,5.6,0.6,1.6,0.0,0.8,3.9,5.1
Wayne Cooper,31,9,0,96,3.0,8.6,0.348,0.0,0.0,,3.0,8.6,0.348,0.7,0.7,1.0,6.0,6.4,12.4,2.3,1.1,3.0,1.5,7.1,6.8
Michael Brooks,29,4,0,11,3.3,9.8,0.33299999999999996,3.3,6.5,0.5,0.0,3.3,0.0,0.0,0.0,,3.3,9.8,13.1,6.5,0.0,0.0,0.0,3.3,9.8
Maurice Martin,23,3,0,9,4.0,20.0,0.2,0.0,4.0,0.0,4.0,16.0,0.25,20.0,24.0,0.833,0.0,4.0,4.0,0.0,0.0,4.0,4.0,4.0,28.0
