PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Mark Jackson,22,4,4,171,4.6,12.6,0.36700000000000005,1.1,2.5,0.41700000000000004,3.6,10.1,0.354,1.7,2.3,0.727,1.3,2.7,4.0,8.2,2.1,0.0,2.9,2.7,12.0
Patrick Ewing,25,4,4,153,6.6,13.4,0.491,0.0,0.2,0.0,6.6,13.2,0.5,4.5,5.2,0.8640000000000001,3.8,8.2,12.0,2.4,1.4,3.1,2.6,4.0,17.6
Gerald Wilkins,24,4,4,149,8.0,16.7,0.478,0.5,1.0,0.5,7.5,15.7,0.47700000000000004,2.9,3.4,0.857,0.2,1.7,1.9,4.6,1.0,0.0,2.7,2.9,19.3
Johnny Newman,24,4,2,113,9.9,21.7,0.456,0.0,2.9,0.0,9.9,18.8,0.525,4.5,5.1,0.875,2.5,1.0,3.5,2.2,1.9,0.3,1.9,5.1,24.2
Sidney Green,27,4,4,93,3.1,6.6,0.47100000000000003,0.0,0.0,,3.1,6.6,0.47100000000000003,0.0,0.0,,3.1,9.7,12.8,2.7,0.0,0.4,3.5,5.4,6.2
Kenny Walker,23,4,2,80,3.6,10.8,0.33299999999999996,0.0,0.0,,3.6,10.8,0.33299999999999996,0.9,0.9,1.0,1.4,2.7,4.1,2.3,0.9,1.4,0.5,5.0,8.1
Bill Cartwright,30,4,0,76,4.3,8.5,0.5,0.0,0.0,,4.3,8.5,0.5,5.2,7.1,0.733,3.8,5.2,9.0,2.8,0.0,1.4,3.8,5.7,13.7
Trent Tucker,28,4,0,71,4.1,9.6,0.42100000000000004,3.0,6.6,0.462,1.0,3.0,0.33299999999999996,1.5,2.0,0.75,0.0,1.0,1.0,2.0,1.5,0.0,0.5,2.0,12.7
Pat Cummings,31,3,0,28,2.6,6.4,0.4,0.0,0.0,,2.6,6.4,0.4,3.9,5.1,0.75,2.6,6.4,9.0,3.9,0.0,0.0,0.0,14.1,9.0
Sedric Toney,25,3,0,15,7.2,14.4,0.5,7.2,14.4,0.5,0.0,0.0,,4.8,4.8,1.0,0.0,0.0,0.0,4.8,2.4,0.0,4.8,9.6,26.4
Rick Carlisle,28,2,0,8,4.5,18.0,0.25,0.0,9.0,0.0,4.5,9.0,0.5,0.0,0.0,,4.5,4.5,9.0,0.0,4.5,0.0,0.0,4.5,9.0
Louis Orr,29,2,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,12.0,24.0,0.5,12.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0
