PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Karl Malone,24,11,11,494,9.0,18.6,0.48200000000000004,0.0,0.1,0.0,9.0,18.5,0.484,5.9,8.2,0.723,2.4,7.1,9.5,1.2,0.9,0.5,2.8,2.6,23.8
John Stockton,25,11,11,478,5.1,10.1,0.507,0.3,1.1,0.28600000000000003,4.8,9.0,0.5329999999999999,5.6,6.9,0.8240000000000001,1.1,2.3,3.4,12.3,2.8,0.2,3.6,2.7,16.2
Mark Eaton,31,11,11,461,2.4,5.1,0.47700000000000004,0.0,0.0,,2.4,5.1,0.47700000000000004,1.8,2.8,0.639,2.2,5.9,8.0,1.0,0.9,2.7,1.1,3.7,6.6
Thurl Bailey,26,11,0,449,7.9,16.3,0.488,0.0,0.1,0.0,7.9,16.2,0.49,4.6,5.5,0.838,1.7,3.4,5.1,1.4,0.5,1.8,1.7,2.6,20.4
Bob Hansen,27,11,11,408,5.9,11.9,0.496,1.7,3.2,0.528,4.2,8.7,0.485,1.4,1.9,0.727,0.7,2.7,3.4,2.8,0.6,0.0,2.4,3.7,14.9
Marc Iavaroni,31,11,11,137,4.2,7.6,0.552,0.0,0.0,,4.2,7.6,0.552,3.2,3.7,0.857,1.3,3.7,5.0,3.7,0.5,0.5,1.6,6.8,11.6
Bart Kofoed,23,10,0,109,3.0,7.6,0.391,0.3,1.7,0.2,2.6,5.9,0.444,0.7,0.7,1.0,1.0,3.6,4.6,3.6,0.3,0.0,3.0,5.9,6.9
Rickey Green,33,7,0,38,1.9,7.6,0.25,0.0,0.0,,1.9,7.6,0.25,0.0,0.0,,0.0,0.9,0.9,8.5,1.9,0.0,2.8,1.9,3.8
Melvin Turpin,27,7,0,31,3.5,10.5,0.33299999999999996,0.0,0.0,,3.5,10.5,0.33299999999999996,2.3,2.3,1.0,3.5,3.5,7.0,2.3,1.2,4.6,2.3,5.8,9.3
Eddie Hughes,27,7,0,16,4.5,15.8,0.28600000000000003,2.3,6.8,0.33299999999999996,2.3,9.0,0.25,0.0,0.0,,0.0,0.0,0.0,2.3,2.3,0.0,2.3,2.3,11.3
Scott Roth,24,6,0,10,3.6,10.8,0.33299999999999996,0.0,0.0,,3.6,10.8,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,7.2
Kelly Tripucka,28,2,0,9,4.0,12.0,0.33299999999999996,0.0,0.0,,4.0,12.0,0.33299999999999996,0.0,0.0,,4.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,8.0
